Frame,ID,Volume_nowarp,MeanIntensity_nowarp,GMMIntensity_nowarp,Bimodality_nowarp,Centroid_1,Centroid_2,Centroid_3
1,1,28430,382.935279634189,0,0,863.937847344355,873.499507562434,51.7380583890257
1,2,47657,167.724468598527,0,0,863.364290660344,1015.33663470214,54.3558553832595
1,3,42892,171.127622866735,0,0,771.933484099599,880.292478783922,58.8517439149492
1,4,44333,185.014706877495,0,0,665.420995646584,945.226738546906,65.148354498906
1,5,37811,188.23284229457,0,0,862.241543466187,1049.33611911878,69.1888603845442
1,6,42254,168.296516306149,0,0,908.530079992427,890.718535523264,66.2128082548398
1,7,41010,184.667885881492,0,0,781.694562301878,940.626335040234,74.2934162399415
1,8,35382,187.737352326042,0,0,724.341077383981,1061.42840992595,68.4404216833418
1,9,40300,180.163722084367,0,0,724.299950372208,1026.77394540943,54.2282382133995
2,1,32272,399.245630887457,0,0,896.794527764006,888.899696331185,55.5051127912742
2,2,44304,171.367619176598,0,0,762.212125315999,884.277965872156,59.0629514265078
2,3,46346,169.751348552194,0,0,857.15235403271,1022.60907090148,54.5186208086998
2,4,42579,180.174217337185,0,0,648.384226966345,948.3826534207,64.4048944315273
2,5,42036,183.133076410696,0,0,840.976805595204,1063.80421543439,69.2409125511466
2,6,37632,174.225791879252,0,0,899.327088647959,898.357727465986,67.5090614370748
2,7,38599,179.938625352988,0,0,712.301225420348,1029.21168942201,53.7440866343688
2,8,42178,186.504481009057,0,0,759.320854473896,948.087130731661,74.2153255251553
2,9,34538,186.691151774857,0,0,701.274943540448,1062.99027158492,68.1805837049047
3,1,21277,502.824035343328,0,0,894.058889881092,885.510833294167,53.745123842647
3,2,42405,168.56191486853,0,0,770.589081476241,885.787171324136,60.7096804622096
3,3,42665,180.561889136294,0,0,656.83454822454,943.932309855854,66.0921364115786
3,4,47805,174.92228846355,0,0,860.510636962661,1020.95711745633,53.8614789247987
3,5,33904,185.21215785748,0,0,705.186851109014,1062.61402784332,68.5803445021236
3,6,41158,170.003401525827,0,0,915.489406676709,911.321614266971,67.8040478157345
3,7,39449,182.193794519506,0,0,770.058176379629,959.802986133996,75.0098354837892
3,8,36325,175.921459050241,0,0,708.534315209911,1021.92776324845,54.4806056434962
3,9,38408,181.221177879608,0,0,845.26530931056,1072.48643511768,68.4501405957092
4,1,31820,351.100031426776,0,0,832.264299182904,836.894594594595,54.3162162162162
4,2,40032,172.04276578737,0,0,678.879346522782,1010.40882294165,57.4245603517186
4,3,39357,172.69354879691,0,0,753.666183906294,884.99255532688,64.8103768071753
4,4,47839,166.34777064738,0,0,918.920964066975,887.944605865507,62.7453333054621
4,5,41338,179.835454061638,0,0,693.719023658619,983.033770380763,72.2592046059316
4,6,39353,172.625721037786,0,0,806.139938505324,963.796889690748,49.9966457449241
4,7,38395,180.155280635499,0,0,835.522281547076,992.56671441594,74.0665972131788
4,8,36772,181.498857826607,0,0,874.817932122267,1062.78034917872,61.0467203306864
4,9,32955,191.37909270217,0,0,753.524412077075,1086.68378091337,68.1168259748141
5,1,20933,438.49749199828,0,0,734.497730855587,814.599149667988,56.6376056943582
5,2,41631,163.085297014244,0,0,785.482717205928,941.045038553001,50.3329730249093
5,3,37848,179.311614880575,0,0,807.012999365885,974.51091206933,74.9280543225534
5,4,40040,167.402547452547,0,0,688.688261738262,1048.72624875125,57.199025974026
5,5,40478,182.932679480211,0,0,679.861010919512,1026.46570976827,73.0587232570779
5,6,35392,181.666280515371,0,0,689.876751808318,904.033453887884,65.4248982820976
5,7,44829,161.590332151063,0,0,845.453456467911,834.629213232506,64.0671217292378
5,8,43039,180.344942958712,0,0,877.318734171333,1016.42466135366,61.1293478008318
5,9,38954,173.925655901833,0,0,777.480951891975,1093.12168198388,68.0654361554654
6,1,31545,368.543255666508,0,0,692.431827547947,837.360786178475,57.1671263274687
6,2,48914,170.280758065176,0,0,692.367011489553,1063.70360224067,57.1102956208856
6,3,43351,180.035477843648,0,0,689.249198403728,1040.96567553228,73.2315748194967
6,4,44373,158.294368196876,0,0,833.497239312194,831.710274265882,63.9933743492664
6,5,43169,173.661145729574,0,0,793.683708216544,1096.78838981677,68.1552502953508
6,6,35833,182.869282504954,0,0,684.912734071945,917.961571735551,66.3023749058131
6,7,38319,163.610558730656,0,0,778.82089824891,945.836582374279,50.4641561627391
6,8,35833,178.126419780649,0,0,813.789216643876,973.94714369436,75.0773030446795
6,9,38587,174.292196853863,0,0,889.216964262576,1008.82965765672,61.2921450229352
7,1,20055,472.061580653204,0,0,716.179855397656,854.625479930192,62.5075542258788
7,2,38914,184.222079457265,0,0,756.740761679601,1062.86860769903,74.1469651025338
7,3,38433,170.781541904093,0,0,666.268024874457,1033.40990815185,59.8786979939115
7,4,35563,174.39518600793,0,0,879.614964991705,998.657706042797,71.7154345808846
7,5,44167,160.392578169221,0,0,729.162383680123,899.450426789232,53.0584146534743
7,6,32360,183.127595797281,0,0,722.380098887515,923.059147095179,72.17521631644
7,7,39108,173.106423238212,0,0,877.290810064437,989.342308479084,55.1721386928506
7,8,42689,171.511443228935,0,0,816.931504603059,1099.62739815878,62.2924172503455
7,9,44811,156.630269353507,0,0,858.370600968512,833.810894646404,65.0323804423021
8,1,29150,446.316260720412,0,0,658.925454545454,859.295506003431,64.7240823327616
8,2,39480,188.868135764944,0,0,681.220010131712,954.512335359676,73.3116261398176
8,3,44984,174.8486795305,0,0,681.202182998399,1074.10626000356,58.0137382180331
8,4,40230,165.402759134974,0,0,851.516281382053,1075.24270444942,62.4543624161074
8,5,38682,170.190321079572,0,0,869.346776278372,939.050126673905,56.207615945401
8,6,43924,158.046398324378,0,0,786.973226482105,820.23424551498,67.7590838721428
8,7,38013,174.931207744719,0,0,768.024780995975,1077.54818088549,73.4791781758872
8,8,39830,166.931684659804,0,0,863.42942505649,973.243334170223,73.1794627165453
8,9,41925,162.438592725104,0,0,698.778795468098,917.804841979726,54.0865831842576
9,1,39969,433.306962896245,0,0,616.650779353999,914.613975831269,65.5057169306212
9,2,37582,190.167899526369,0,0,680.927225799585,982.245915597893,75.2591134053536
9,3,40639,180.278771623318,0,0,694.157705652206,1104.4311129703,59.2736779940451
9,4,41084,176.940317398501,0,0,658.845049167559,947.782810826599,55.9127397527018
9,5,38114,172.307997061447,0,0,863.896258592643,940.579419635829,71.3271501285617
9,6,37291,170.786248692714,0,0,802.848596176021,1074.15239602049,73.5305569708509
9,7,46315,165.049076972903,0,0,732.945438842708,822.448342869481,68.3570981323545
9,8,38307,166.992168533166,0,0,826.187668050226,905.578458245229,53.6852533479521
9,9,42274,161.95332828689,0,0,870.383900269669,1049.76453612149,60.978284524767
10,1,54692,340.229850800848,0,0,622.135577415344,946.941179697213,67.4424778761062
10,2,51738,166.013529707372,0,0,698.116722718312,850.796203950675,70.6225018361746
10,3,39047,169.653059133864,0,0,859.477629523395,921.862550259943,71.0921453632802
10,4,43159,182.049838967539,0,0,691.897147755972,1017.77233022081,76.2697235802498
10,5,41596,184.904510049043,0,0,639.236753533994,983.679993268584,57.7867823829214
10,6,36918,179.458908933312,0,0,714.303618830923,1128.13619372664,60.1574841540712
10,7,36847,180.197546611664,0,0,832.632046028171,1078.62238445464,73.0363123185063
10,8,39379,164.164961019833,0,0,784.326671576221,889.063587191142,52.9044668478123
10,9,47449,159.194777550633,0,0,887.112668338637,1031.01924171215,59.2443465615714
11,1,52442,369.253746996682,0,0,591.022520117463,961.088516837649,69.1048777697266
11,2,52342,168.031638072676,0,0,682.007565626075,863.372205876734,70.6473768675251
11,3,44571,172.824572031141,0,0,853.884611069978,1069.38022480985,74.0259137107088
11,4,38800,187.853865979381,0,0,700.716159793814,1023.61654639175,77.3478608247423
11,5,47533,180.064797088339,0,0,633.243346727537,1006.68196831675,58.7995497864641
11,6,38073,169.684894807344,0,0,853.124208756862,902.375567987813,70.9046305781
11,7,52160,162.450383435583,0,0,899.434221625767,1015.58232361963,58.0697085889571
11,8,39606,163.986264707368,0,0,755.781447255466,890.656213704994,52.0840781699742
11,9,33415,180.288343558282,0,0,730.234744875056,1134.64512943289,61.3193176717043
12,1,75101,293.317412551098,0,0,624.716488462204,1026.81634066124,71.0274164125644
12,2,50251,174.210383872958,0,0,648.710851525343,881.340212135082,72.7639051959165
12,3,39384,170.264802965671,0,0,829.661512289255,867.91803778184,70.3356439163112
12,4,39588,184.887945842174,0,0,722.603945640093,1034.70213195918,78.8464433666768
12,5,42359,185.024717297387,0,0,621.194905451026,1037.02507141339,60.6978446138955
12,6,49424,159.979989478796,0,0,701.766267400453,883.483995629654,51.8557381029459
12,7,27901,199.386151034013,0,0,879.82057990753,981.881473782302,54.9233719221533
12,8,34370,173.743351760256,0,0,759.525109106779,1133.49662496363,61.3442537096305
12,9,42689,158.006582491977,0,0,891.251329382276,1044.86710862283,72.8785167139076
13,1,75887,316.941584197557,0,0,630.321029952429,1028.76063093811,74.2718120363172
13,2,53362,170.632397586297,0,0,647.641336531614,900.035755781268,74.616749747011
13,3,41485,163.674267807641,0,0,830.925515246475,861.27142340605,70.1764734241292
13,4,40538,170.851719374414,0,0,749.995263703192,1047.77376782278,78.2463614386502
13,5,32117,157.448703179002,0,0,773.562723791139,1131.95759255223,59.7931624996108
13,6,35453,185.303867091642,0,0,619.908639607367,1057.81964854878,62.7037768312978
13,7,18667,213.861627470938,0,0,911.906144533133,1032.38083248513,70.3611721219264
13,8,20252,204.817055105669,0,0,689.298192771084,893.979261307525,54.4671143590756
13,9,23944,193.911668894086,0,0,870.330145339125,966.783578349482,52.3027898429669
14,1,74147,305.796067271771,0,0,678.072248371478,1063.96474570785,76.5149230582492
14,2,44181,163.517145379235,0,0,825.396618455897,856.247957266698,71.4528190851271
14,3,38839,166.89806637658,0,0,789.446484204022,1117.49924045418,56.0575195035917
14,4,45387,182.891819243396,0,0,635.412673232423,1072.6603432701,63.1631524445326
14,5,27645,199.450171821306,0,0,651.803544944836,900.21938867788,57.3841924398625
14,6,19883,238.162701805563,0,0,661.456922999547,941.729266207313,76.3958658150179
14,7,25847,193.717104499555,0,0,939.913142724494,1018.36410415135,66.6998878012922
14,8,43409,168.676933354834,0,0,795.099656753208,1072.69222972195,75.5999677486236
14,9,15271,179.191212101369,0,0,863.211250081854,913.084277388514,52.5803156309345
14,12,13390,174.170575056012,0,0,822.255489171023,931.581553398058,51.0699775952203
15,1,70954,286.225272711898,0,0,720.904543788934,1084.48561039547,76.2790399413705
15,2,59702,182.166342836086,0,0,643.263257512311,1099.28930354092,66.1491574821614
15,3,48922,165.108274395977,0,0,792.266240137361,1124.47416295327,55.8765994848943
15,4,31843,196.579719247558,0,0,631.471343780423,921.607386238734,60.4935464623308
15,5,37935,170.887017266377,0,0,801.4209041782,866.869091867668,73.5291946751021
15,6,48905,172.767160822002,0,0,821.555301093958,1075.26279521521,75.3481443615172
15,7,25297,202.705814918765,0,0,929.043799660039,986.53978732656,63.283551409258
15,8,30187,214.809421274058,0,0,672.037102063802,969.20724152781,79.7987875575579
15,9,12805,182.528777821164,0,0,775.875595470519,947.714174150722,50.8106989457243
15,10,10353,193.675359799092,0,0,815.166811552207,867.738529894717,56.1026755529798
16,1,25259,399.287580664318,0,0,793.253018725999,1148.31466012114,67.5349380418861
