Frame,ID,Volume_nowarp,MeanIntensity_nowarp,Volume_warp,MeanIntensity_warp
12,3,15108,121.275417,15108,120.4034948
12,4,14631,121.0610348,14631,119.7622856
12,5,13263,119.5203951,13263,120.0606198
12,6,13817,121.3513064,13817,119.8925961
12,7,12589,119.9077766,12589,120.9967432
12,8,12480,122.2596955,12480,120.3065705
12,9,20949,119.4434579,20949,119.6900568
12,10,13006,123.138167,13006,121.3424573
12,11,10901,121.9197321,10901,120.419778
12,12,14068,122.7891669,14068,119.7475121
12,13,12109,122.5434801,12109,121.959782
12,14,12220,121.2047463,12220,120.347545
12,15,11337,123.9930317,11337,123.5336509
13,1,11538,121.9847461,11538,120.425377
13,2,12499,121.9061525,12499,120.9198336
13,3,16302,122.4337505,16302,120.0198135
13,4,13654,119.5106928,13654,119.7235242
13,5,12319,122.1798036,12319,121.9738615
13,6,20039,122.2268077,20039,121.4986277
13,7,14186,122.0141689,14186,120.2780206
13,8,14572,121.1487099,14572,120.2928905
13,9,14119,121.3243856,14119,119.7887244
13,10,13307,119.6168934,13307,121.0486962
13,11,14523,122.3666598,14523,119.6278317
13,12,21410,119.9932742,21410,119.0491826
13,13,12637,121.909947,12637,120.8987893
13,14,19903,119.4127518,19903,119.6434206
13,15,4466,124.5022391,4466,123.5980743
13,16,4642,118.9207238,4642,123.3119345
14,1,16259,121.5976997,16259,120.5186666
14,2,11992,121.8578219,11992,120.7688459
14,3,13151,120.7620713,13151,119.9068512
14,4,16129,121.481183,16129,120.3677847
14,5,13727,119.2691775,13727,119.6421651
14,6,14673,122.4451714,14673,120.2269475
14,7,12706,121.8797419,12706,120.3263025
14,8,14715,122.7980972,14715,119.5632348
14,9,14682,121.9555238,14682,121.2161831
14,10,16223,119.9257844,16223,119.88843
14,11,14287,120.0429061,14287,119.1052705
14,12,13186,119.3970878,13186,120.3846504
14,13,11073,121.9459948,11073,121.5706674
14,14,8253,121.3814371,8253,132.1821156
14,15,10111,122.411532,10111,132.8578776
14,16,13257,122.0111639,13257,120.8841367
15,1,12555,122.0518519,12555,120.9305456
15,2,12482,122.317337,12482,120.4107515
15,3,15144,122.7455758,15144,119.5651083
15,4,16452,121.1810114,16452,120.2176635
15,5,14538,122.5679598,14538,120.3173064
15,6,13455,119.4019324,13455,120.524712
15,7,13959,120.7624472,13959,119.7202522
15,8,15489,120.2004003,15489,119.1358383
15,9,13604,119.5073508,13604,119.6292267
15,10,16349,122.1094257,16349,121.3206924
15,11,14809,122.3734891,14809,120.9852792
15,12,17894,120.2105734,17894,120.0622555
15,13,9563,122.181533,9563,137.0210185
15,14,13595,121.7856565,13595,120.7461567
15,15,11150,122.3727354,11150,121.8307623
15,16,11453,124.5470182,11453,137.4228586
16,1,24257,119.697778,24257,119.3278641
16,2,14018,122.7548152,14018,119.6376088
16,3,14035,122.1983612,14035,120.9013181
16,4,13423,122.404306,13423,120.4662147
16,5,14568,121.212246,14568,119.5659665
16,6,13422,119.4941886,13422,119.9716138
16,7,12598,122.1639149,12598,120.858549
16,8,16025,121.7015913,16025,120.9717317
16,9,13761,121.6221932,13761,120.6887581
16,10,14053,119.3568633,14053,119.6676866
16,11,14091,120.4262295,14091,119.4874033
16,12,12027,119.6965162,12027,119.9033009
16,13,13657,122.5955188,13657,120.4559567
16,14,10892,120.2132758,10892,120.5060595
16,15,13040,120.4215491,13040,118.6904908
16,16,11011,122.3429298,11011,121.7082917
17,1,23842,119.8744233,23842,119.5724771
17,2,14128,122.4413222,14128,119.6648499
17,3,14565,122.2863028,14565,120.9796087
17,4,16305,121.6350199,16305,121.0174793
17,5,14138,122.8639129,14138,120.5881313
17,6,13449,122.0396312,13449,120.883114
17,7,13346,119.6440132,13346,119.871572
17,8,14289,121.3613269,14289,120.5114424
17,9,14490,119.4308489,14490,119.8772947
17,10,14741,121.3845736,14741,119.5905977
17,11,11493,122.458801,11493,121.4378317
17,12,11643,120.2963154,11643,120.5673795
17,13,14755,120.3063368,14755,119.5499153
17,14,14381,122.6459217,14381,120.4439191
17,15,12944,119.4202719,12944,119.5590235
17,16,13771,120.372522,13771,118.7958028
18,1,14267,121.7351931,14267,120.7586038
18,2,14057,122.0029878,14057,120.0115245
18,3,14822,120.593712,14822,119.3323438
18,4,24348,119.5857155,24348,119.3191227
18,5,15036,119.1922719,15036,119.5504123
18,6,14197,122.0552934,14197,119.4827076
18,7,13583,119.2877126,13583,119.5491423
18,8,13839,121.8839512,13839,120.6165908
18,9,14418,120.2326259,14418,119.3164794
18,10,15696,121.6075433,15696,120.5614806
18,11,13537,122.1217404,13537,120.2264165
18,12,11617,122.2090901,11617,121.3164328
18,13,14580,121.326749,14580,120.4349108
18,14,13941,120.0193673,13941,118.7029625
18,15,11714,120.0604405,11714,120.3812532
18,16,13057,119.1284369,13057,119.199663
19,1,25863,119.6744771,25863,119.3871941
19,2,14545,121.8514954,14545,120.7927123
19,3,13656,121.8878149,13656,120.1247071
19,4,15198,120.709896,15198,119.3922227
19,5,14048,119.4211276,14048,119.6136105
19,6,14781,122.3601245,14781,119.4961775
19,7,15541,121.6436523,15541,120.7980181
19,8,14662,119.3465421,14662,119.6377711
19,9,14446,122.0709539,14446,120.2863769
19,10,11865,122.1120944,11865,121.2798989
19,11,14157,121.8717949,14157,120.4808222
19,12,12939,119.1167014,12939,119.168792
19,13,14417,120.3206631,14417,119.4594576
19,14,14099,121.3143485,14099,120.4032201
19,15,13612,120.0534822,13612,118.7227446
19,16,12017,119.9751186,12017,120.300491
20,1,14137,120.3909599,14137,119.6835962
20,2,15907,120.3644936,15907,119.5092726
20,3,15855,123.183286,15855,120.6912015
20,4,14861,120.970796,14861,120.3467465
20,5,17095,122.6408307,17095,120.8468558
20,6,21139,120.3310469,21139,119.61791
20,7,13019,122.731239,13019,121.6608034
20,8,15015,119.1325341,15015,119.7932734
20,9,15443,120.4594962,15443,119.0381403
20,10,13883,121.7136066,13883,120.7293813
20,11,14949,120.0105024,14949,119.2666399
20,12,13881,121.355594,13881,120.6414523
20,13,17203,120.5592048,17203,119.3193048
20,14,11539,118.5988387,11539,118.6138314
20,15,12874,121.6073481,12874,120.2252602
20,16,11354,120.0205214,11354,120.1029593
21,1,16072,121.2450846,16072,119.4888626
21,2,14583,121.4576562,14583,119.1934444
21,3,20701,120.0593691,20701,118.9540602
21,4,13646,122.2209439,13646,120.3590063
21,5,13987,120.6721241,13987,119.4579967
21,6,15074,122.3712352,15074,120.3716333
21,7,15246,119.4811754,15246,119.7598714
21,8,12384,121.8418928,12384,120.754522
21,9,14995,121.4088696,14995,119.9575192
21,10,13852,122.0062807,13852,120.3395178
21,11,15935,122.3452777,15935,120.3506119
21,12,17303,119.5382304,17303,119.6932324
21,13,12811,122.1910858,12811,121.7217235
21,14,13097,121.2857143,13097,120.5358479
21,15,12263,120.1639077,12263,119.3343391
21,16,13074,119.6140431,13074,119.2851461
22,1,14550,120.4127835,14550,119.3486598
22,2,16282,121.0533104,16282,119.5999263
22,3,13760,122.4196221,13760,120.4260174
22,4,14519,121.5021696,14519,119.9948344
22,5,15844,119.5863418,15844,119.7913406
22,6,15756,121.936786,15756,120.3877888
22,7,14299,121.3507238,14299,119.3801664
22,8,16276,119.6653969,16276,119.6948267
22,9,15207,123.3913987,15207,120.5464589
22,10,12544,122.4794324,12544,121.2794165
22,11,17029,120.0874391,17029,118.8910095
22,12,13926,120.9158409,13926,120.4369525
22,13,14808,120.1939492,14808,119.7144787
22,14,14650,122.6359727,14650,120.5667577
22,15,12872,122.6577067,12872,121.4067744
22,16,12963,120.700918,12963,119.1565996
23,1,14554,120.5749622,14554,119.2086712
23,2,16288,121.1544695,16288,119.5647102
23,3,13689,122.6630872,13689,121.4911973
23,4,15558,121.9883661,15558,120.5901144
23,5,15024,121.3150958,15024,119.4492146
23,6,15603,122.9769916,15603,120.5488688
23,7,17211,120.0956946,17211,118.8803672
23,8,12767,122.3597556,12767,121.0923475
23,9,16392,121.9582113,16392,120.499695
23,10,14012,120.7961747,14012,119.0327576
23,11,14816,119.6276323,14816,119.6910772
23,12,13499,121.2306097,13499,119.81006
23,13,16820,119.3347206,16820,119.608264
23,14,13067,120.8710492,13067,120.2228515
23,15,14197,122.6037191,14197,120.3688807
23,16,13961,120.5389299,13961,119.5415801
24,1,16172,120.8621073,16172,119.6775909
24,2,15025,121.1771048,15025,119.351015
24,3,16649,120.332993,16649,118.9763349
24,4,16789,123.209125,16789,120.8612187
24,5,16715,121.0171104,16715,119.5979659
24,6,14960,122.1417781,14960,120.3830882
24,7,14341,122.8349487,14341,121.5856635
24,8,16230,119.4662354,16230,119.5987677
24,9,13751,122.723511,13751,121.3390299
24,10,14400,121.7043056,14400,120.2641667
24,11,14496,122.2342715,14496,120.374931
24,12,15069,120.3152167,15069,119.4259075
24,13,13457,121.5412053,13457,119.7480865
24,14,16313,119.4492736,16313,119.6367314
24,15,14594,121.0550226,14594,118.9208579
24,16,12920,120.9094427,12920,120.2810372
25,1,19462,120.4816566,19462,119.0116124
25,2,14568,122.3031988,14568,121.3644975
25,3,17542,120.9070802,17542,119.933873
25,4,15735,122.2008262,15735,120.3239911
25,5,16258,119.2954238,16258,119.2002706
25,6,17391,123.1857283,17391,121.1229947
25,7,14515,121.6728901,14515,120.2363073
25,8,14334,121.9040742,14334,119.8444258
25,9,13486,122.7832567,13486,121.244105
25,10,15610,119.7809097,15610,119.4446509
25,11,14871,120.9657723,14871,119.5436756
25,12,15040,120.7295878,15040,119.1192154
25,13,15054,120.1394314,15054,119.1657367
25,14,15252,122.0451088,15252,120.5152767
25,15,11737,121.1998807,11737,120.3864701
25,16,12550,120.5171315,12550,118.761992
26,1,18757,120.5895399,18757,118.9057952
26,2,14499,121.6444582,14499,120.3134009
26,3,14514,122.2770429,14514,121.2602315
26,4,15947,119.9629397,15947,119.5131373
26,5,17865,119.1387629,17865,119.2904562
26,6,15769,119.7715137,15769,119.1102162
26,7,16278,121.8273744,16278,120.5121022
26,8,12365,121.640275,12365,120.5476749
26,9,13555,120.7904094,13555,118.7343416
26,10,14599,122.0150695,14599,120.047743
26,11,14869,122.1860246,14869,119.6103975
26,12,17323,123.5979911,17323,120.8690181
26,13,14866,123.0574465,14866,121.7284407
26,14,15308,120.0935459,15308,119.0345571
26,15,15601,120.6459842,15601,119.3562592
26,16,18220,120.3611965,18220,119.9512075
27,1,16895,121.683575,16895,120.3493341
27,2,15394,122.332857,15394,120.2138496
27,3,17488,121.0021157,17488,118.704769
27,4,15562,119.6785118,15562,119.1650173
27,5,13686,122.6591407,13686,121.3813386
27,6,14903,121.5941757,14903,120.4019325
27,7,19850,120.6346599,19850,119.3686146
27,8,16880,123.5966825,16880,120.9963863
27,9,15355,120.1609248,15355,119.7706936
27,10,14449,120.3753201,14449,119.099038
27,11,15506,120.3864311,15506,119.2510641
27,12,16273,119.2426105,16273,119.2699564
27,13,14675,122.4153322,14675,119.4949915
27,14,17377,120.6302008,17377,120.0726823
27,15,12840,121.1252336,12840,120.3872274
27,16,14493,123.0438833,14493,121.6069137
28,1,15009,122.0227863,15009,120.2020121
28,2,16064,120.5712151,16064,119.232881
28,3,20253,120.3537747,20253,119.489014
28,4,15738,119.4358241,15738,119.2450121
28,5,13065,121.2496747,13065,120.8636816
28,6,17783,119.7843446,17783,119.4643199
28,7,15569,121.5764018,15569,120.3368232
28,8,14170,122.3973888,14170,121.3642202
28,9,15531,120.0492563,15531,119.601056
28,10,15721,121.4741429,15721,120.1470008
28,11,17798,120.3931902,17798,119.9603888
28,12,14917,121.7528323,14917,119.4293759
28,13,15693,122.8522908,15693,120.9062002
28,14,16736,120.8922084,16736,119.4429971
28,15,12608,121.0632931,12608,119.1269829
28,16,14783,122.6131367,14783,121.19908
29,1,16774,120.4972577,16774,119.2835937
29,2,15721,119.372877,15721,119.1749253
29,3,13962,122.5552213,13962,121.2601347
29,4,16030,121.6801622,16030,120.3739863
29,5,17075,119.7409078,17075,119.6515959
29,6,15582,119.9646387,15582,119.6275189
29,7,13497,120.9994814,13497,120.8232941
29,8,15704,121.5544447,15704,120.3110036
29,9,15086,122.0722524,15086,120.4516108
29,10,20143,120.0398153,20143,119.5054858
29,11,12036,120.7251579,12036,119.0373048
29,12,14462,121.7852994,14462,119.4303692
29,13,16398,122.7522869,16398,120.7322844
29,14,16607,120.6599025,16607,119.3635816
29,15,17941,120.5330807,17941,120.2275235
29,16,15312,122.91314,15312,121.4043887
30,1,17543,120.8277376,17543,119.36687
30,2,15689,121.9297597,15689,120.2643253
30,3,15952,119.0551028,15952,119.27332
30,4,17989,121.5748513,17989,120.0745456
30,5,15878,121.3302053,15878,120.375929
30,6,18096,120.9636384,18096,119.5602343
30,7,13334,121.3566822,13334,119.520249
30,8,19067,120.4381392,19067,120.2616563
30,9,15509,121.3316784,15509,119.3470243
30,10,16771,119.9506291,16771,119.7036551
30,11,15501,122.3821689,15501,121.1163796
30,12,19162,120.7488258,19162,119.9424903
30,13,13375,120.6106168,13375,120.5976075
30,14,17688,120.6629919,17688,119.5551787
30,15,16451,122.4462951,16451,120.7222661
30,16,14752,122.3704582,14752,121.2156996
31,1,18031,120.9957296,18031,119.510066
31,2,17633,121.5119946,17633,119.959054
31,3,18853,120.6525752,18853,120.242773
31,4,15990,119.0778612,15990,119.2617261
31,5,15345,121.7130661,15345,120.288172
31,6,15667,121.0589775,15667,120.3123763
31,7,15542,119.8721529,15542,119.6582808
31,8,13160,121.1045593,13160,119.3153495
31,9,19496,120.7295856,19496,120.1344378
31,10,14752,121.9046231,14752,121.0919197
31,11,16908,120.4401467,16908,119.3996333
31,12,15215,121.2538942,15215,119.3231679
31,13,16129,122.5793912,16129,121.2982206
31,14,13669,120.902919,13669,120.6489136
31,15,16536,120.9527697,16536,119.400641
31,16,17428,122.5127955,17428,120.9238008
32,1,18313,120.522252,18313,120.4425818
32,2,18466,120.7721759,18466,119.37588
32,3,17300,119.1757225,17300,119.4113873
32,4,18401,120.3479702,18401,119.6557796
32,5,14798,121.7075956,14798,120.089404
32,6,16341,121.1760602,16341,120.2657732
32,7,15890,119.8014475,15890,119.7105727
32,8,18217,121.5166054,18217,120.2545974
32,9,15583,122.3836232,15583,121.7455561
32,10,13157,121.1305009,13157,120.1115756
32,11,13247,121.1236506,13247,119.4932438
32,12,15722,121.5402621,15722,119.4632998
32,13,17616,120.9128633,17616,119.3776113
32,14,16154,122.6244274,16154,120.5325616
32,15,15469,122.6109639,15469,121.3694486
32,16,17041,120.4984449,17041,119.9823954
33,1,18758,120.5815119,18758,120.6872801
33,2,17925,120.8817294,17925,119.6002232
33,3,18451,120.2722346,18451,119.7035391
33,4,14358,122.2767795,14358,121.6696615
33,5,16400,120.175061,16400,119.965122
33,6,17913,121.6280913,17913,120.1933791
33,7,16152,119.2955052,16152,119.3027489
33,8,15242,121.5682325,15242,120.2460963
33,9,17656,120.807261,17656,119.3797576
33,10,17466,122.5436849,17466,120.7408107
33,11,14795,121.5635688,14795,119.3683001
33,12,16386,121.3388869,16386,120.3751373
33,13,15737,122.728792,15737,121.4845905
33,14,12662,121.110646,12662,119.3009793
33,15,13309,121.3212863,13309,120.3218123
33,16,17800,120.5833146,17800,120.2169663
34,1,16765,119.1954667,16765,119.5931405
34,2,18462,120.5888853,18462,121.0395948
34,3,15699,119.967896,15699,119.9869418
34,4,18213,121.0270137,18213,119.4615385
34,5,17202,120.0776654,17202,119.9366934
34,6,16876,121.1685233,16876,120.3726594
34,7,16061,121.7389328,16061,119.2504825
34,8,17446,120.5021208,17446,119.2309985
34,9,14521,122.4172578,14521,121.6489223
34,10,16197,121.6520961,16197,120.3034513
34,11,20042,121.7317633,20042,120.3051093
34,12,18682,122.6611712,18682,120.885933
34,13,14130,121.4205237,14130,120.4715499
34,14,15880,122.9277078,15880,121.3854534
34,15,17094,120.7909793,17094,120.9766
34,16,13022,121.2060359,13022,119.2934265
35,1,16233,121.6486786,16233,119.2565145
35,2,16179,119.2794981,16179,119.6810681
35,3,15388,120.2650767,15388,120.0808422
35,4,19353,120.3562238,19353,120.8246267
35,5,16922,120.7555254,16922,119.2639759
35,6,16956,122.6010852,16956,121.4226822
35,7,17026,121.1899448,17026,120.3146952
35,8,19672,121.6406059,19672,120.155551
35,9,18169,123.0722659,18169,120.924817
35,10,14615,122.5911735,14615,121.6121793
35,11,15837,121.8401844,15837,120.307192
35,12,17446,120.8165195,17446,121.592686
35,13,17925,120.1021478,17925,120.2235983
35,14,16187,121.0981652,16187,119.3934639
35,15,13489,121.439914,13489,120.1399659
35,16,12242,121.3434896,12242,119.4157
36,1,19592,120.8359535,19592,121.7742956
36,2,16777,119.070394,16777,119.4142576
36,3,18812,121.1932277,18812,119.4178184
36,4,16169,120.7608386,16169,121.7660956
36,5,20187,120.1965621,20187,121.2332689
36,6,16860,120.7708185,16860,119.4489917
36,7,16657,121.2767005,16657,119.2432611
36,8,16550,121.8823565,16550,120.9650755
36,9,19024,121.1028701,19024,120.3319491
36,10,14973,122.0237761,14973,120.1823282
36,11,15321,122.170485,15321,121.1517525
36,12,18735,122.8060849,18735,121.1346677
36,13,20877,122.1107439,20877,124.449442
36,14,20332,121.5995967,20332,119.9762443
36,15,12972,121.2617946,12972,119.2410577
36,16,13038,121.1789385,13038,119.9363399
37,1,16470,121.1299332,16470,123.2220401
37,2,17639,121.2300584,17639,119.4356823
37,3,20537,120.3445002,20537,121.4220675
37,4,13966,121.1094086,13966,120.1132751
37,5,18028,121.4785889,18028,122.8665409
37,6,15771,122.1462811,15771,121.4599582
37,7,16676,119.0699208,16676,119.5718997
37,8,16850,121.164095,16850,119.214362
37,9,19170,123.1200313,19170,121.3020344
37,10,17467,121.1332799,17467,119.6485945
37,11,16024,122.341363,16024,120.1552047
37,12,17419,121.2807853,17419,120.471267
37,13,19430,123.0307771,19430,126.243335
37,14,17188,122.1367233,17188,121.0321154
37,15,20207,121.8082843,20207,120.0230613
37,16,12668,121.3005999,12668,119.4933691
38,1,20141,123.7810436,20141,122.9114741
38,2,17320,121.8944573,17320,120.4681871
38,3,18916,121.5367414,18916,120.9494608
38,4,17607,122.5811325,17607,127.2174135
38,5,19371,121.0474937,19371,119.4137112
38,6,19392,121.0116543,19392,122.5330033
38,7,18500,122.0472432,18500,125.3402162
38,8,15892,121.4249308,15892,121.2727788
38,9,14615,120.6087581,14615,120.114403
38,10,18003,119.0694329,18003,119.7134922
38,11,17738,121.8765926,17738,120.9572105
38,12,21906,121.3358897,21906,120.4083813
38,13,20209,124.3070414,20209,129.7459548
38,14,13579,120.8849694,13579,119.0213565
38,15,17363,121.165294,17363,120.3760871
38,16,17227,121.3949614,17227,119.3058571
39,1,18160,121.0498348,18160,119.5160793
39,2,19997,121.1054658,19997,123.2403361
39,3,16580,122.0006031,16580,120.3867913
39,4,17086,123.7059581,17086,129.2176636
39,5,16122,121.5449076,16122,120.9292271
39,6,20410,125.3165115,20410,132.3086232
39,7,17898,121.9285954,17898,121.5373226
39,8,21975,121.4182935,21975,120.352901
39,9,17452,122.9240775,17452,127.0365001
39,10,13898,120.5879983,13898,119.893294
39,11,16967,120.9341663,16967,120.5227795
39,12,18080,121.9172013,18080,121.0209624
39,13,17419,119.2233768,17419,119.8935071
39,14,18794,124.4393423,18794,124.0546451
39,15,12575,120.9221471,12575,118.982505
39,16,16545,121.6679964,16545,119.2986401
40,1,18311,124.0264322,18311,129.4524057
40,2,21446,122.2538469,21446,127.0227548
40,3,18127,122.3354113,18127,123.0936724
40,4,22088,126.5364451,22088,135.5000905
40,5,17434,122.0534014,17434,120.7198004
40,6,16230,121.2664202,16230,120.5666667
40,7,17389,125.2053597,17389,132.2433722
40,8,18987,121.5533786,18987,121.2810344
40,9,21841,125.5876105,21841,127.0673504
40,10,14456,120.9479109,14456,119.8826785
40,11,18364,119.138423,18364,119.9203333
40,12,19746,121.3630102,19746,120.5989568
40,13,22305,121.8352836,22305,120.708451
40,14,18058,121.3953372,18058,119.2598848
40,15,18531,122.0239059,18531,120.9329772
40,16,13379,120.1828238,13379,118.7930339
41,1,18059,122.4682984,18059,123.6320394
41,2,19783,123.0957388,19783,129.1203559
41,3,18895,123.9092352,18895,130.066896
41,4,18434,119.5203428,18434,120.2671694
41,5,14305,120.9215659,14305,119.9716183
41,6,17943,122.2532464,17943,121.2879117
41,7,20714,126.7778314,20714,128.7914937
41,8,22213,121.8210958,22213,120.9580876
41,9,17757,124.8046967,17757,132.0489948
41,10,21863,128.1368065,21863,138.0260714
41,11,18452,121.9083568,18452,121.493876
41,12,18604,122.0514406,18604,121.1706622
41,13,17648,121.656675,17648,121.5350748
41,14,16276,121.2539322,16276,120.6430941
41,15,18142,121.6485503,18142,119.5313086
41,16,13591,120.3502318,13591,118.8340078
42,1,19488,119.76914,19488,121.805624
42,2,19719,122.8309752,19719,125.3474314
42,3,18551,122.4359334,18551,123.2424128
42,4,19675,126.0809149,19675,132.3259466
42,5,23100,121.8016017,23100,121.4125108
42,6,20966,124.1417056,20966,133.6422303
42,7,15887,120.9172279,15887,120.7785611
42,8,16773,122.8495201,16773,123.22101
42,9,22372,128.9963794,22372,133.1490256
42,10,17210,121.6717606,17210,122.118129
42,11,18988,121.7114493,18988,120.4978934
