Frame,ID,Volume_nowarp,MeanIntensity_nowarp,Centroid_1,Centroid_2,Centroid_3
2,5,107079,219.305129857395,664.337647904818,525.20779984871,482.792097423398
2,6,154781,285.445668395992,333.76694813963,439.241328069983,497.377010098139
2,7,149199,222.09607302998,423.258225591324,325.225316523569,427.269954892459
2,8,116788,264.543977120937,419.030217145597,404.85822173511,428.983200328801
2,9,116083,260.746017935443,466.950035750282,335.244066745346,491.836789193939
2,10,115351,302.929918249517,621.907213634906,512.339728307514,629.798250556996
2,11,129016,338.150717740435,512.574231103119,391.730149748868,463.203641408818
2,12,123363,225.491962744097,342.981988116372,348.106985076563,564.51406823764
2,13,150564,318.26310406206,596.634215350283,506.557796020297,372.316901782631
2,14,134052,242.806739175842,510.655678393459,296.34626861218,547.496165667055
2,15,122174,312.972056247647,370.278725424395,423.835275917953,385.14251804803
2,16,123307,244.725133204117,478.151394486931,275.774878960643,475.236077432749
2,17,112422,274.038862500222,552.091974880361,321.758090053548,458.217608653111
2,18,143484,328.185839536116,582.305622926598,429.169865629617,399.990444927657
2,19,160731,210.838214159061,396.196402685232,326.117954843807,512.853177047365
2,20,122245,307.646169577488,293.135621088797,459.466473066383,437.967295185897
2,21,126098,285.803620993196,361.08258655966,318.599755745531,433.794405938239
2,22,118384,272.180750777132,588.833262940938,375.796923570753,372.235639951345
2,23,112174,172.424251609107,382.223295950933,525.691211867278,351.315884251252
2,24,145402,316.650073589084,514.904574902684,382.175265814776,398.527111043865
2,25,133160,321.643346350255,309.017385100631,516.570411534996,529.22578101532
2,26,101199,189.480785383255,440.083597664009,457.191128370834,443.446269231909
2,27,135568,319.855039537354,486.042296117078,649.543402572879,557.844447067155
2,28,81102,380.032872185643,529.087753692881,522.34664989766,338.096779364257
2,29,177044,221.386593163281,464.708547027857,417.668579562143,690.793203949301
2,31,156515,285.360706641536,449.199399418586,587.400210842411,406.996460403156
2,32,72267,285.179265778294,455.828704664646,364.498803049801,359.586948399685
2,33,25711,351.76231962973,414.449651899965,457.647660534402,351.639648399518
2,34,21000,410.398095238095,507.876380952381,464.801476190476,365.756428571429
2,36,4,121.5,209.5,338.25,415.25
3,1,136705,253.627424015215,407.572554039721,306.527164331956,488.637562634871
3,2,124776,334.28517503366,531.167355901776,415.468247098801,447.129488042572
3,3,124979,314.472215332176,585.635610782611,461.311324302483,343.133006345066
3,4,132368,279.754835005439,381.64310860631,346.164420403723,422.793235525202
3,5,116953,262.837635631407,460.180918830641,363.800817422383,438.476644464015
3,6,137245,212.857328135816,393.286203504681,454.349746803162,406.615293817625
3,7,122835,268.540424146212,469.351675011194,270.033101314772,457.053128180079
3,8,138277,347.217404195926,556.810098570261,488.616118371096,379.905812246433
3,9,147824,223.643461142981,508.971831367031,317.194278330988,420.154135999567
3,10,107903,310.10445492711,612.581957869568,394.200930465325,438.505231550559
3,11,154001,280.974656008727,379.278725462822,352.308478516373,528.62707385017
3,12,110139,262.370804165645,591.332634216762,318.677807134621,461.197132714116
3,13,134034,212.793343480013,511.628803139502,307.631854604056,525.547890833669
3,14,106000,321.908886792453,575.275528301887,633.380018867924,562.464990566038
3,15,57520,244.976529902643,471.450956189152,444.487812934631,377.805528511822
3,16,129388,201.646729217547,549.686725198627,620.433069527313,413.74283550252
3,17,207603,253.879385172661,531.799458582005,481.695269336185,685.273806255208
3,18,106949,266.113586849807,548.99015418564,352.51121562614,487.601136990528
3,19,123847,375.410377320403,638.521393332095,484.790927515402,434.047631351587
3,20,140919,265.104748117713,309.364734350939,414.639033771174,559.04275505787
3,21,137434,299.085932156526,367.360907781189,632.83779850692,528.81572973209
3,22,125955,260.081735540471,321.339359294986,339.295160970188,488.37738874995
3,23,156663,332.266948800929,539.795695218399,403.455812795619,386.136598941677
3,24,134081,205.365338862329,342.82857377257,407.946390614628,454.39874404278
3,25,54956,211.820438168717,395.622097678142,409.373407817163,356.994941407672
3,26,46780,247.739760581445,435.527105600684,346.613766566909,385.406220607097
3,27,123411,262.26839584802,618.692531459918,364.379941820421,531.51986451775
3,28,101636,187.931677751978,435.707249399819,414.025542130741,459.749616277697
3,29,107272,178.864046535909,325.328892907749,448.001538146021,382.678275784921
3,30,86784,333.590754056047,435.831247695428,503.196487831858,337.795146570796
3,31,43525,285.574704192993,535.172406662837,412.603446295233,334.138587018955
3,32,130971,216.632262103825,471.861702208886,298.153446182743,590.599208985195
3,33,83991,371.001643033182,356.475943851127,529.424378802491,420.886797394959
3,34,72890,388.434174783921,510.544875840307,549.595376594869,349.405034984223
4,1,71798,357.804242458007,395.750995849467,340.20261010056,605.313198139224
4,2,145535,255.215707561755,494.153124677913,287.065633696362,474.632487030611
4,3,100540,170.930724089914,303.91482991844,363.424597175254,448.827153371792
4,4,120091,266.084935590511,482.509147230017,365.322422163193,404.295042925781
4,5,66911,430.140485122028,553.145506717879,502.230021969482,670.699361838861
4,6,83503,317.478162461229,405.103157970372,274.885728656455,530.009508640408
4,7,113568,330.085112003381,650.080876655396,450.142645815723,468.225503663004
4,8,133991,239.053533446276,536.699897754327,348.109634229165,375.284810173818
4,9,123339,362.475997048784,510.979219873681,440.688533229554,404.440177072945
4,10,64431,227.137604569229,462.061523179836,434.512144775031,304.79244463069
4,11,134047,262.885271583847,419.4923347781,305.911545950301,431.512089043395
4,12,128984,196.059790361595,373.160810643181,339.463646653849,484.816023692861
4,13,151608,279.204580233233,460.555768824864,316.670426362725,522.179607936257
4,14,77484,209.703861442362,367.571253420061,363.677120437768,384.931869805379
4,15,81431,196.474168314278,434.759796637644,335.851948275227,362.785830948902
4,16,58443,242.908817138066,435.281197063806,445.859914788769,356.915832520576
4,17,130451,224.700216939694,585.589608358694,344.069597013438,478.324903603652
4,18,108778,183.164325506996,451.374891981835,384.762681792274,449.719309051463
4,19,108504,324.384704711347,586.331821868318,473.495548551206,385.918150482931
4,20,120669,292.517025913864,295.543437005362,525.799981768308,583.532614010226
4,21,116032,277.20166850524,530.349282956426,283.992390030336,420.944928985108
4,22,106026,272.188614113519,583.189000811122,400.472421858789,434.168864240847
4,23,148808,317.708449814526,470.069848395248,524.808713241224,356.448349551099
4,24,140761,198.637598482534,380.175311343341,393.679605856736,430.408600393575
4,25,125098,308.730739100545,472.661737198037,655.607923388064,567.784345073462
4,26,151877,349.821408113144,507.579811294666,439.260908498324,341.621818971931
4,27,141466,353.640811219657,551.297562665234,577.844287673363,387.23923769669
4,28,107107,299.756691906225,623.07449559786,393.132783104746,402.201060621621
4,29,103212,225.651145215673,582.946081850948,311.932536914312,545.404400651087
4,30,136721,292.96056933463,492.882227309631,516.95100240636,309.163808047045
4,31,77777,194.49024775962,375.923807809507,613.719788626458,445.391195340525
4,33,110241,313.573479921263,315.691575729538,444.7624840123,479.066254841665
4,34,68799,352.831756275527,375.481213389729,549.020014825797,382.783034637131
4,35,62406,345.04023651572,352.417892510336,472.299218023908,367.699724385476
5,1,110793,166.521206213389,340.326419539141,323.314397118952,447.398815809663
5,2,85577,194.804129614266,459.377017189198,329.692440725896,357.423758720217
5,3,77163,456.797415859933,506.036312740562,597.101551261615,437.015434858676
5,4,131516,270.869818120989,467.069725356611,292.776232549652,428.372585845068
5,5,47010,266.583429057647,326.570963624761,436.89349074665,437.131567751542
5,6,148159,283.513245904737,516.544779594895,314.327357771043,510.861635135226
5,7,142176,275.968672631105,553.300859498087,293.883813020482,460.799016711681
5,8,128349,233.085945352126,623.910595329921,376.63682615369,470.76623113542
5,9,108109,354.361394518495,580.931088068523,505.88024123801,402.627820070484
5,10,122485,352.889627301302,512.534032738703,444.331199738744,413.952043107319
5,11,58962,288.089600081408,291.632865235236,425.105949594654,496.370543740036
5,12,107684,316.880985104565,599.619609226998,436.772891051595,433.019928680213
5,13,145618,325.428078946284,471.59012622066,525.813374720158,383.561084481314
5,14,143528,192.179700128198,421.281485145756,308.967866897051,486.238998662282
5,15,95951,237.018186365958,632.380465029025,327.599514335442,532.721618326021
5,16,63420,245.303658152003,450.080668558814,434.063481551561,359.334941658783
5,17,102527,187.470978376428,486.71040799009,362.782554839213,457.745676748564
5,18,75288,211.399399638721,475.881601317607,437.545638083094,314.679630219955
5,19,84111,195.941589090606,393.595189689815,341.941232419065,392.870813567785
5,20,48645,282.91637372803,352.586596772536,315.362154383801,523.264590399836
5,21,40080,435.46621756487,331.934281437126,517.383433133733,454.221157684631
5,22,142691,254.624671492946,301.463140632556,439.995493759242,616.582566524868
5,23,105951,355.254315674227,654.868439184151,492.249870223028,470.427121971477
5,24,101863,293.740543671402,450.453609259496,315.546125678608,629.72993137842
5,25,64327,260.348889268892,418.283318046854,386.765292956301,425.915447634741
5,26,147223,362.422535880943,525.750351507577,462.730001426408,347.086684825061
5,27,94334,323.800898933576,639.775224203363,439.598130048551,404.529194139971
5,28,109952,281.993342549476,571.789335346333,298.959100334692,408.945330689756
5,29,112685,283.698211829436,435.884864888849,623.403860318587,610.376917957137
5,30,138009,247.633147113594,564.915512756414,368.667789781826,377.515712743372
5,31,37967,328.114204440699,399.998683066874,462.90489108963,365.589301235283
5,32,127726,257.566885363982,501.573829917166,369.407364201494,400.424361523887
5,33,52796,231.108455185999,350.935639063565,572.671831199333,498.492442609289
5,34,21464,469.768961982855,400.999254565785,512.244316064107,383.326080879612
5,35,64070,394.701623224598,555.35459653504,497.012314655845,680.802060246605
5,36,47764,304.574449376099,492.695481952935,258.253977891299,535.367326857047
5,37,131684,272.687706934783,477.664553020868,547.118381883904,340.567745511983
6,1,139258,313.728367490557,584.620546036852,373.639223599362,404.447801921613
6,2,64071,306.769614958405,330.709384901125,418.692029155156,438.173775967286
6,3,89653,193.355615539915,446.307128595808,299.907186597214,445.051743946103
6,4,138653,324.194903824656,576.021586262108,410.826264126993,452.469849191867
6,5,64888,241.684625816792,379.035985081987,341.508707311059,617.54826778449
6,6,64187,244.968887781015,338.524389673922,373.874585196379,427.401919391777
6,7,111839,326.778359963877,450.026082135928,542.287779754826,370.145307093232
6,8,91564,321.444639814774,517.853807173125,507.812338910489,367.162279935346
6,9,136406,259.279320557747,582.006326701171,476.251814436315,375.464422386112
6,10,82281,193.262284123917,459.737800950402,301.646297444124,381.846282859956
6,11,59132,272.046692146384,293.125177568829,472.114083744842,575.622894541027
6,12,121073,371.308103375649,453.039306864454,467.395232628249,402.222105671785
6,13,110225,300.831980040826,651.645751871173,466.425928782037,422.353957813563
6,14,132698,350.144244826599,521.128163197637,501.105977482705,318.087017136656
6,15,140316,206.064518657886,512.851919952108,332.097166395849,498.301612075601
6,16,87682,234.665712460938,532.946043657763,307.380488583746,591.640359480851
6,17,68833,226.986518094519,389.018058198829,386.01455697122,387.419275638139
6,18,126378,286.332605358528,524.912904144709,314.249323458197,428.027560176613
6,19,78985,315.360245616256,390.039817686903,582.345939102361,467.482458694689
6,20,47344,219.717556606962,336.176199729638,330.784851301115,525.322089388307
6,21,148301,332.368075737857,375.037295770089,494.143647042164,421.177807297321
6,22,25511,553.059817333699,552.388420681275,557.615459997648,604.713652934028
6,23,115520,185.496468144044,507.377674861496,407.409989612188,451.809288434903
6,24,95692,275.367313882038,434.662887179702,618.761766918865,597.384441750617
6,25,26360,268.154742033384,368.569006069803,526.12253414264,627.950265553869
6,26,126000,303.445166666667,573.382595238095,355.815531746032,358.745611111111
6,27,103888,164.448155706145,454.346238256584,277.66762282458,521.736254427845
6,28,37991,377.809507514938,599.334868784712,377.031270564081,567.641967834487
6,29,162437,303.41528100125,412.946970209989,457.143440226057,340.267648380603
6,30,31826,242.783667441714,324.120090492051,503.216992396154,529.600232514297
6,31,106916,275.900838041079,341.545783605821,519.823983314003,397.126286056343
6,32,82553,255.374959117173,432.442648964907,375.979685777622,453.652380894698
6,33,143181,295.086624621982,535.603089795434,578.008087665263,378.645630355983
6,34,24808,558.953885843276,572.094566268946,580.250040309578,515.305465978717
6,35,34623,325.76784218583,616.353406694972,315.337925656356,493.437050515553
6,36,78015,334.176978786131,505.786976863424,399.102390565917,343.993757610716
6,37,30061,551.197199028642,600.044808888593,469.794185156848,598.547353714115
6,38,69939,206.356939618811,392.604912852629,392.202147585753,337.672586110754
6,39,141050,248.546139666785,470.30657213754,379.169060616803,393.350258773485
6,40,214998,241.19011804761,487.364738276635,439.594559019154,683.389501297686
6,41,39254,358.906506343303,584.693738217761,375.506827329699,492.277016355021
7,1,112316,325.62413191353,415.890460842623,527.759535595997,352.423804266534
7,2,101782,334.27415456564,479.092550745711,485.15592147924,338.561071702266
7,3,87896,195.526212796942,395.17491125876,309.733799035223,474.111700191135
7,4,66889,199.146451583967,409.416615587017,281.354467849721,426.857196250505
7,5,80246,275.979313610647,302.30951075443,441.224970715051,476.51347107644
7,6,148780,351.932464040866,546.497647533271,417.705209033472,407.308596585563
7,7,69684,225.589791056771,338.293840766891,384.824105964066,423.401268583893
7,8,134415,301.679470297214,523.962511624447,317.128981140498,383.269835955809
7,9,81669,234.703498267396,413.659087291384,404.080948707588,659.830376274964
7,10,100743,185.777076322921,464.362794437331,422.745222993161,437.264703254817
7,11,137814,252.518401613769,405.47121482578,373.425348658337,416.608123993208
7,12,136569,297.674706558589,461.096830173758,441.670891637194,298.273173267725
7,13,149530,274.241209121915,474.363137831873,310.703203370561,454.193151875878
7,14,47186,404.887530199635,612.130716738016,487.138791166872,580.196244648837
7,15,128524,309.224969655473,534.763865114687,350.964987084124,421.595382963493
7,16,80921,224.324625251789,315.477527465059,382.485906007093,475.675609545112
7,17,59231,204.126673532441,327.687528490149,365.421671084398,580.607958670291
7,18,63421,269.388514845241,321.302928052222,540.635861938475,599.833619778938
7,19,135010,209.037908303089,484.193348640841,357.06678764536,505.148070513295
7,20,73231,212.374363316082,346.111769605768,361.50661605058,371.311548387978
7,21,102767,228.943882763922,511.902439499061,339.284108711941,597.580857668318
7,22,117922,304.662276759214,464.853199572599,640.405895422398,551.101651939418
7,23,115231,347.481988353828,419.191363435187,461.056746882349,381.299650267723
7,24,110247,306.20722559344,620.803341587526,432.76118171016,400.008970765644
7,25,151228,256.049593990531,531.653463644299,440.769268918454,343.228165419102
7,26,144376,341.73196376129,398.648154817975,585.464356956835,446.143153986812
7,27,39788,200.458027545994,412.921106866392,583.40738413592,629.056499447069
7,28,33435,191.818274263496,332.422521310004,578.91281591147,518.675848661582
7,29,51981,348.364998749543,590.657067005252,574.100209692003,555.092187530059
7,30,68677,269.416747965112,581.682528357383,356.209764549995,552.023355708607
7,31,132850,330.831893112533,502.653059841927,543.530959729018,332.044200225819
7,32,41473,262.707207098594,424.508547729848,353.218696501338,497.792804957442
7,33,88905,407.964771385186,357.077993363703,491.92891288454,414.330476351161
7,34,45706,325.079595676716,587.089288058461,584.216820548724,427.200783266967
7,35,69321,183.998326625409,430.484975692792,322.894808211076,560.733861311868
7,36,146941,346.641481955343,364.134693516445,426.379111344009,347.436535752445
7,37,41926,312.726446596384,569.268926203311,309.633187043839,476.741091446835
7,38,80648,405.911987898026,533.48176024204,504.772592004761,637.283106834639
7,39,47565,313.626384946915,548.722064543257,388.445789971618,466.263912540734
7,40,107361,272.219977459226,319.210355715763,534.986754966887,407.992995594303
7,41,48696,286.848632331198,458.082532446197,333.170363068835,363.890093642188
7,42,32207,318.496072282423,380.947371689384,435.518831309964,448.714720402397
7,43,41691,322.196205416037,439.383152239092,381.622676357007,351.81355688278
8,1,53415,351.649124777684,282.287091640925,433.313900589722,478.628194327436
8,2,130553,255.005423084877,337.081514787098,554.909262904721,597.824117408256
8,3,147212,311.407636605712,385.53502431867,345.044799337011,370.578485449556
8,4,144652,248.150692696955,451.187111135691,492.254438237978,334.609891325388
8,5,80464,205.686630045735,429.254797176377,295.867369258302,423.253094551601
8,6,83907,266.781317410943,546.510303073641,403.983457875982,642.444361018747
8,7,133642,228.731768456024,551.53965070861,420.886435402044,467.156522650065
8,8,129962,342.09249626814,390.643657376772,418.078245948816,409.93782028593
8,9,94583,197.179598870833,529.216867724644,315.785976338243,438.898205808655
8,10,138292,311.516284383768,557.515843288115,385.828825962456,415.957076331241
8,11,112109,315.560311839371,378.538235110473,483.636246866888,362.047239739896
8,12,112684,181.417406197863,457.29524156047,436.108799829612,429.30524298037
8,13,122049,309.406779244402,327.874992830748,449.413743660333,403.899327319355
8,14,107165,302.134241590071,397.321690850558,455.466560910745,309.726067279429
8,15,84238,211.421876112918,449.306310691137,284.392637527007,484.175870747169
8,16,69170,205.078270926702,450.725878270927,309.712635535637,357.694448460315
8,17,141457,311.58808683911,493.008143817556,512.69724368536,374.706723597984
8,18,75622,209.339821744995,553.498770199148,322.712755547328,382.844621935416
8,19,61909,200.394094558142,409.62204202943,480.281106139657,666.095898819235
8,20,80616,211.599868512454,363.940073930733,395.678699017565,649.680956633919
8,21,70673,253.839302138016,372.281875680953,619.239058763601,446.095736702843
8,22,65725,282.706808672499,613.797383035375,421.822183339673,541.561597565614
8,23,51940,238.794686176357,434.933943011167,346.175048132461,449.441220639199
8,24,132841,329.517137028478,547.400877741059,472.115401118631,392.028078680528
8,25,89017,236.28748441309,388.646011436018,310.781625981554,506.466135681948
8,26,67188,308.055545633149,553.539486217777,499.961243079121,436.335997499554
8,27,67771,282.794690944504,454.544185566098,623.508167210164,570.513493972348
8,28,126177,261.588054875294,302.540589806383,360.709527092893,460.054542428493
8,29,110198,262.02272273544,466.957594511697,351.079057696147,404.181936151291
8,30,58149,360.145006792894,623.775731310943,483.153295843437,492.049648317254
8,31,33105,452.708865730252,340.552393898203,408.670049841414,479.910647938378
8,32,58748,180.684329679308,304.460917818479,432.676533669231,572.649417852523
8,33,61470,218.840735318041,514.521522693997,363.480120383927,477.942069302099
8,34,48407,298.422645485157,428.275435370917,400.151279773586,331.937736277811
8,35,61472,308.925803617907,544.903923737637,583.320666319625,573.339878318584
8,36,64228,196.170034875755,566.729572772,355.146773992651,513.984804135268
8,37,64022,202.896519946268,503.531067445566,286.810846271594,568.013214207616
8,38,53739,388.523604830756,348.216155864456,477.980721636056,483.816743891773
8,39,116658,302.875430746284,344.277357746575,525.69355723568,371.940124123506
8,40,118487,269.303923637192,506.471942069594,582.287862803514,369.162752031868
8,41,37147,422.586211537944,371.695372439228,338.888147091286,454.214364551646
8,42,33373,344.120876157373,623.108950349085,451.239175381296,397.858028945555
8,43,30386,496.183143552952,478.326433225828,554.475284670572,616.447837820049
8,44,35805,354.223181119955,531.616087138668,378.738891216311,355.04032956291
8,45,54467,484.287476820827,562.497530614868,423.636660730351,351.446417096591
8,46,16567,508.000784692461,549.454940544456,491.542645017203,615.127784149212
9,1,130485,331.248495995708,432.258458826685,363.362447790934,463.657217304671
9,2,95013,303.308368328545,342.437982170861,375.035753002221,483.071642827824
9,3,138755,276.30347014522,395.508306006991,333.232351987316,512.305783575367
9,4,105719,317.707223867044,311.390327188112,378.902496240033,429.114444896376
9,5,125775,354.794832041344,464.647807592924,484.741307891075,349.614963227986
9,6,79413,222.203077581756,468.06259680405,434.967990127561,295.418672005843
9,7,60433,336.078351231943,529.301159962272,317.068522165042,446.163106249897
9,8,68722,285.475713745234,408.966095282442,367.417129885626,566.681252000815
9,9,147762,268.265034311934,471.07935057728,472.190881282062,671.64158579337
9,10,87548,237.097957691781,309.745305432449,479.742941015215,596.317403024627
9,11,138309,349.672400205337,341.176973298918,496.538077782357,439.317983645316
9,12,155509,271.454610344096,326.423377425101,374.640509552502,537.217099974921
9,13,120207,242.157852704085,480.925328807807,523.425890339165,389.115575632035
9,14,59302,315.915955617011,476.373360089036,344.629034433915,525.707699571684
9,15,59355,226.327419762446,508.75692022576,380.192334259961,425.309527419762
9,16,58257,183.723724187651,589.009406594916,523.484267984963,615.578488421992
9,17,80672,265.150870190401,559.688442086474,349.5392701309,464.031361562872
9,18,66238,264.871825840152,569.63834958785,368.652978652737,389.776140583955
9,19,124449,280.161311059149,305.247940923591,540.713039076248,469.551840512981
9,20,125718,257.791756152659,324.950762818371,434.163190633004,433.938306368221
9,21,90001,222.984800168887,521.029033010744,426.253863845957,342.156020488661
9,22,72286,272.902844257533,406.62941648452,564.816465152312,420.591068810005
9,23,49787,344.787354128588,513.31919979111,598.216582642055,604.981581537349
9,24,86286,204.257260737547,438.003754954454,350.443339591591,334.816250608442
9,25,74957,218.843430233334,509.383459850314,342.526448497138,375.567485358272
9,26,52144,223.703877723228,352.481493556306,348.723592359619,390.323469622584
9,27,120342,178.299031094713,433.000872513337,439.192468132489,444.872430240481
9,28,74653,274.176777892382,454.389147120678,312.974709656678,566.781201023402
9,29,65700,231.731811263318,514.023318112633,454.740273972603,388.240684931507
9,30,63483,325.93371453775,464.817258163603,600.885166107462,389.593954286974
9,31,56702,316.376053754718,433.39116786004,434.146926034355,338.233201650735
9,32,72622,249.447536559169,417.414832970725,592.576849990361,628.209784913662
9,33,65879,257.381654244904,633.573748842575,418.446712913068,412.334932224229
9,34,77080,265.96459522574,622.091074208614,422.308601453036,581.300181629476
9,35,145700,206.843177762526,383.205085792725,529.863617021277,386.976142759094
9,36,59316,298.278356598557,628.517280329085,551.361504484456,451.421066828512
9,37,133671,266.271173253735,462.45445160132,387.855712907063,381.905035497602
9,38,66912,168.334110473458,528.974175035868,360.670761597322,602.841851984696
9,39,86804,390.063844984102,550.855098843371,572.369775586379,386.111561679185
9,40,159314,297.361443438744,430.347213678647,312.500382891648,404.70210402099
9,41,68667,233.074475366624,394.094048087145,557.963563283673,332.034601773778
9,42,142795,246.173367414825,490.811477992927,290.626751636962,496.202969291642
9,43,30495,336.607181505165,355.958288243974,468.416855222168,352.16835546811
9,44,48806,479.795557923206,563.826783592181,620.836044748596,489.627976068516
9,45,33541,225.88739155064,515.984019558153,538.577740675591,339.873736620852
9,46,50998,393.568630142359,466.56192399702,642.287423036198,538.740656496333
9,47,26947,267.101495528259,582.166178053216,449.086243366609,368.240286488292
9,48,31946,444.937018719088,407.032116696926,485.335816690666,330.1870343705
10,1,64023,370.669962357278,593.770285678584,395.384143198538,428.498602064883
10,2,136241,325.742243524343,492.739740606719,375.200057251488,469.312167409223
10,3,144020,270.421517844744,495.55767254548,324.620899875017,519.981585890848
10,4,130334,274.378749980818,290.423811131401,423.788497245538,506.359553148066
10,5,56250,172.308728888889,441.621173333333,552.346524444444,327.430968888889
10,6,64768,289.580965909091,332.483603013834,504.701318552372,427.074465785573
10,7,64976,259.986287244521,417.209554296971,386.151686776656,344.982116473775
10,8,146577,327.663569318515,328.206417105003,417.970043049046,458.391828185868
10,9,58803,274.305256534531,426.208696835195,609.909103277044,613.275649201571
10,10,84169,226.502001924699,504.319785194074,460.304625218311,328.467606838622
10,11,58167,270.207935771142,340.591142744168,606.246170509052,542.694345591143
10,12,77994,300.389081211375,441.824191604482,597.77055927379,362.702515578121
10,13,65426,195.323816219851,540.852275853636,596.559456485189,605.011432763733
10,14,70147,291.565341354584,424.128002623063,653.420431379817,484.090866323578
10,15,70703,198.872961543357,549.622802427054,388.685812483204,370.713788665262
10,16,92674,220.692114293113,353.704102553035,381.717903619138,613.780639661609
10,17,129556,264.536046188521,483.664770446757,392.973679335577,380.015499089197
10,18,69352,223.351568808398,528.30502364748,426.427211904487,415.594128503864
10,19,83020,221.762755962419,456.904360395086,422.432992050108,297.147867983618
10,20,173984,296.757776577157,516.691891208387,324.837772438845,413.96208272025
10,21,85699,250.765691548326,356.184506236946,531.686554102148,639.916825167155
10,22,67154,236.7931024213,435.650832415046,301.293861869732,417.210531018257
10,23,136335,257.980100487769,588.04679649393,355.855385630982,492.974489309422
10,24,68019,229.008982784222,476.4573869066,467.913921110278,377.86865434658
10,25,118182,182.259557292989,430.382867103281,427.403733225026,437.123267502665
10,26,83873,254.706127120766,483.219343531291,371.048752280233,580.045700046499
10,27,88702,205.259159883655,485.45453315596,344.047800500552,342.392178304886
10,28,146430,309.671972956361,337.869309567712,447.199931707983,393.221368572014
10,29,76693,308.115421224884,601.792393047605,432.664649968054,456.417195832736
10,30,64528,288.16670282668,355.950176667493,561.689731589388,393.159806595586
10,31,109303,272.743840516729,429.619745112211,329.476034509574,497.558877615436
10,32,141769,266.551016089554,487.804745748365,471.898355775945,659.844895569553
10,33,78613,262.591021841171,554.582702606439,347.418302316411,565.058718023737
10,34,66420,305.194835892803,338.131074977416,359.051490514905,387.726332429991
10,35,63593,282.662242699668,622.055933829195,535.255987294199,558.357051876779
10,36,66527,197.455950215702,586.468907360921,442.962105611256,364.378297533332
10,37,115555,280.727679459997,390.619912595734,296.079927307343,458.888070615724
10,38,142313,226.885028071926,362.479225369432,356.538165873813,471.579216234638
10,39,51625,197.822392251816,550.799263922518,513.808871670702,339.197365617433
10,40,150043,266.423538585605,408.651866464947,328.527802030085,558.563285191578
10,41,74148,304.551505097912,551.539043534553,382.850703997411,532.769973566381
10,42,73826,312.0304770677,544.720328881424,633.982959932815,434.079010104841
10,43,54389,184.338818511096,580.634999724209,427.530585228631,592.633161117138
10,44,115042,323.629231063438,422.390648632673,452.308869804072,345.257349489752
10,45,64674,309.25181680428,318.877586046943,465.823143767202,348.67057859418
10,46,38100,420.265643044619,380.178897637795,434.580708661417,326.851181102362
10,47,62292,256.17024658062,617.749036794452,516.880016695563,392.79458036345
10,48,73906,282.710037074121,409.669133764512,503.899372175466,378.228289989987
