Frame,ID,Volume_nowarp,MeanIntensity_nowarp,Volume_warp,MeanIntensity_warp
3,19,123847,170.117620935509,123847,308.218115901071
3,20,140919,139.283325882244,140919,178.54156643178
3,21,137434,118.111791841902,137434,147.618194915378
3,22,125955,149.013782700171,125955,235.919868206899
3,23,156663,133.020362178689,156663,139.908759566713
3,24,134081,127.693133255271,134081,128.304532334932
3,25,54956,141.708712424485,54956,182.276439333285
3,26,46780,148.837152629329,46780,242.828067550235
3,27,123411,126.203393538663,123411,167.081848457593
3,28,101636,123.127907434374,101636,121.186538234484
3,29,107272,128.622967782832,107272,132.291949436945
3,30,86784,169.060287610619,86784,183.337055217552
3,31,43525,157.872073520965,43525,278.654014933946
3,32,130971,118.653251483153,130971,122.974482900795
3,33,83991,172.804443333214,83991,204.867152432999
3,34,72890,170.484058169845,72890,230.383674029359
4,1,71798,130.882447979052,71798,141.022103679768
4,2,145535,122.969148314838,145535,126.273425636445
4,3,100540,125.281141834096,100540,139.196488959618
4,4,120091,129.974252858249,120091,124.173734917687
4,5,66911,137.416344098878,66911,149.893948678095
4,6,83503,122.5395734285,83503,158.63796510305
4,7,113568,137.740904127923,113568,207.888806706114
4,8,133991,147.452075139375,133991,236.664746139666
4,9,123339,129.047073512839,123339,127.352816221957
4,10,64431,146.523102233397,64431,369.416709347985
4,11,134047,126.274567875447,134047,125.985587144807
4,12,128984,133.172998201327,128984,130.062395335856
4,13,151608,135.785545617646,151608,126.080813677379
4,14,77484,125.084688451809,77484,154.684541324661
4,15,81431,136.826122729673,81431,322.133217079491
4,16,58443,133.19615693924,58443,162.667231319405
4,17,130451,121.865873009789,130451,123.040221999065
4,18,108778,124.050874257662,108778,121.483011270661
4,19,108504,131.208572955836,108504,144.352180564772
4,20,120669,131.250478581906,120669,178.125036256205
4,21,116032,120.021933604523,116032,187.349153681743
4,22,106026,126.676051157263,106026,122.161913115651
4,23,148808,146.681932422988,148808,207.252654427181
4,24,140761,133.179758597907,140761,150.853091410263
4,25,125098,117.551511614894,125098,124.310684423412
4,26,151877,130.500984349177,151877,138.722492543308
4,27,141466,169.132844641115,141466,287.0741945061
4,28,107107,126.779911677108,107107,156.888942832868
4,29,103212,118.492985311785,103212,124.474363446111
4,30,136721,144.103378412972,136721,162.200795781189
4,31,77777,129.656916569166,77777,132.402136878512
4,33,110241,193.57565696973,110241,232.668861857204
4,34,68799,180.62432593497,68799,220.592988270178
4,35,62406,169.826587187129,62406,190.546870493222
5,1,110793,124.639020515737,110793,142.508885940447
5,2,85577,119.548161305024,85577,126.089358121925
5,3,77163,136.336067804518,77163,164.972551611524
5,4,131516,124.612031996107,131516,124.351067550716
5,5,47010,156.096405020208,47010,206.366815571155
5,6,148159,140.671299077343,148159,129.250744132992
5,7,142176,125.350037981094,142176,133.823366812964
5,8,128349,123.435297509135,128349,123.432531613024
5,9,108109,130.952066895448,108109,151.650288135123
5,10,122485,127.865852961587,122485,126.646095440258
5,11,58962,164.793053152878,58962,329.989399952512
5,12,107684,132.463597191783,107684,123.478687641618
5,13,145618,155.410642915024,145618,245.988236344408
5,14,143528,134.671799230812,143528,137.633618527395
5,15,95951,118.743869266605,95951,124.98750403852
5,16,63420,126.145774203721,63420,124.312362030905
5,17,102527,125.538931208365,102527,121.855462463546
5,18,75288,122.624814047391,75288,127.79635532887
5,19,84111,120.634280890728,84111,123.163938129377
5,20,48645,135.14640764724,48645,311.021626066399
5,21,40080,193.214670658683,40080,277.667839321357
5,22,142691,144.325115108872,142691,175.281916869319
5,23,105951,153.951562514747,105951,242.995497918849
5,24,101863,128.533608866811,101863,140.494949098299
5,25,64327,134.481586270151,64327,147.309108150543
5,26,147223,136.128268001603,147223,136.007790902237
5,27,94334,135.731136175716,94334,168.401117306591
5,28,109952,121.750882203143,109952,211.097733556461
5,29,112685,117.342672050406,112685,125.184656342903
5,30,138009,153.779072379338,138009,176.661174271243
5,31,37967,147.616983169595,37967,219.132299101852
5,32,127726,130.353968651645,127726,125.553442525406
5,33,52796,131.481229638609,52796,136.032445639821
5,34,21464,205.766632500932,21464,262.115868430861
5,35,64070,139.088106758233,64070,154.382363040425
5,36,47764,123.381061050163,47764,164.89180135667
5,37,131684,147.857795935725,131684,160.060295859786
6,1,139258,147.636803630671,139258,139.0967772049
6,2,64071,350.055641397824,64071,562.007179535203
6,3,89653,119.915920270376,89653,123.491896534416
6,4,138653,144.649838085004,138653,139.577924747391
6,5,64888,152.273671557145,64888,340.188971766737
6,6,64187,145.240313459112,64187,370.06077554645
6,7,111839,129.697162885934,111839,146.172793032842
6,8,91564,129.114619282688,91564,124.003265475514
6,9,136406,127.716200167148,136406,124.315880533114
6,10,82281,118.745020114,82281,123.349521760795
6,11,59132,191.441655956166,59132,469.865250625719
6,12,121073,128.464686594038,121073,128.132374683042
6,13,110225,123.888156044455,110225,130.439600816512
6,14,132698,149.640280938673,132698,161.738880766854
6,15,140316,130.779547592577,140316,155.963425411215
6,16,87682,135.351064072444,87682,289.318685705162
6,17,68833,124.318364737844,68833,123.901268287013
6,18,126378,120.502603301207,126378,124.032743040719
6,19,78985,150.148053427866,78985,167.527872380832
6,20,47344,136.706277458601,47344,309.4437521122
6,21,148301,174.983863898423,148301,194.391649415715
6,22,25511,125.567167104386,25511,176.479597036572
6,23,115520,125.289638157895,115520,122.438010734072
6,24,95692,117.575199598713,95692,130.314613551812
6,25,26360,126.144499241275,26360,150.367640364188
6,26,126000,139.97946031746,126000,252.215912698413
6,27,103888,120.077179269983,103888,137.158074079778
6,28,37991,132.570292964123,37991,150.039167171172
6,29,162437,128.405794246385,162437,141.364590579732
6,30,31826,126.360240055301,31826,152.87384528373
6,31,106916,180.473418384526,106916,179.739889258857
6,32,82553,138.028527128027,82553,149.682155706031
6,33,143181,142.290946424456,143181,214.641698270022
6,34,24808,123.72609642051,24808,178.141809093841
6,35,34623,120.147589752477,34623,178.716720099356
6,36,78015,153.339755175287,78015,182.90272383516
6,37,30061,143.479358637437,30061,158.722297994079
6,38,69939,119.578532721371,69939,123.408327256609
6,39,141050,125.827032967033,141050,130.215490960652
6,40,214998,130.976069544833,214998,144.245565075024
6,41,39254,166.844703724461,39254,175.789397258878
7,1,112316,130.11466754514,112316,147.648215748424
7,2,101782,130.910544104066,101782,125.296437484034
7,3,87896,122.073768999727,87896,122.847842905252
7,4,66889,118.065481618801,66889,123.062327138991
7,5,80246,175.290294843357,80246,570.308887670413
7,6,148780,135.620674821885,148780,162.352157548058
7,7,69684,124.081152057861,69684,123.352792606624
7,8,134415,127.439638433211,134415,181.80456050292
7,9,81669,118.906316962373,81669,122.614908961785
7,10,100743,124.935181600707,100743,121.715662626684
7,11,137814,128.938598400743,137814,126.89404559769
7,12,136569,139.38278086535,136569,151.557835233472
7,13,149530,123.905570788471,149530,126.059198822979
7,14,47186,132.64139787225,47186,213.032912304497
7,15,128524,159.124933864492,128524,131.236430549936
7,16,80921,121.706874606097,80921,133.268236922431
7,17,59231,118.485134473502,59231,121.906315949418
7,18,63421,152.506661831255,63421,509.973841472068
7,19,135010,137.267683875268,135010,179.755188504555
7,20,73231,119.032595485518,73231,123.65753574306
7,21,102767,119.091138205844,102767,122.914223437485
7,22,117922,118.096275504147,117922,144.1759468123
7,23,115231,133.826418238148,115231,128.997578776545
7,24,110247,122.79815323773,110247,134.133745135922
7,25,151228,127.665101700743,151228,126.04540825773
7,26,144376,153.599483293622,144376,177.297826508561
7,27,39788,122.809766763848,39788,176.350708756409
7,28,33435,122.067414386122,33435,191.933961417676
7,29,51981,136.124968738578,51981,269.553202131548
7,30,68677,129.935116560129,68677,181.302881605195
7,31,132850,159.681189311253,132850,291.07970643583
7,32,41473,124.58334338003,41473,154.273840812095
7,33,88905,175.558719982003,88905,204.213565041336
7,34,45706,139.336410974489,45706,289.398831663239
7,35,69321,121.253083481196,69321,126.672595605949
7,36,146941,133.345165746796,146941,170.827488583853
7,37,41926,124.401230739875,41926,248.889376520536
7,38,80648,139.27556790001,80648,146.133456502331
7,39,47565,141.781309786608,47565,252.854704089141
7,40,107361,187.134825495292,107361,198.697553115191
7,41,48696,137.688865615246,48696,184.846927879087
7,42,32207,138.257490607632,32207,163.106933275375
7,43,41691,176.289822743518,41691,189.488666618695
8,1,53415,188.271253393242,53415,255.421660582233
8,2,130553,123.458373227731,130553,158.838410453992
8,3,147212,133.18482188952,147212,187.100847756976
8,4,144652,130.003857533944,144652,125.540981113293
8,5,80464,119.363230761583,80464,122.758513123881
8,6,83907,119.117141597245,83907,122.866089837558
8,7,133642,146.726904715583,133642,219.134411337753
8,8,129962,141.702120619874,129962,130.781528446777
8,9,94583,119.908419060508,94583,123.192497594705
8,10,138292,124.962853961184,138292,131.630636623955
8,11,112109,127.266231970671,112109,123.104309199083
8,12,112684,126.280492350289,112684,121.807745553938
8,13,122049,133.847069619579,122049,148.243353079501
8,14,107165,155.033303783885,107165,146.104465077217
8,15,84238,118.836783874261,84238,122.550915263895
8,16,69170,118.09553274541,69170,122.880280468411
8,17,141457,135.465512487894,141457,164.334546894109
8,18,75622,118.562534712121,75622,124.426291290894
8,19,61909,120.042158652215,61909,121.105558157941
8,20,80616,122.102944824849,80616,125.26585293242
8,21,70673,121.411812148911,70673,194.612695088648
8,22,65725,122.161932293648,65725,123.409920121719
8,23,51940,128.280053908356,51940,192.718713900655
8,24,132841,152.218501817963,132841,132.013075782326
8,25,89017,120.438916162081,89017,133.766572677129
8,26,67188,164.685806989343,67188,328.075266416622
8,27,67771,123.665520650426,67771,215.497794041699
8,28,126177,144.658281620264,126177,223.389452911386
8,29,110198,124.563095518975,110198,123.939227572188
8,30,58149,126.590397083355,58149,203.868510206538
8,31,33105,193.092402960278,33105,225.892342546443
8,32,58748,119.365782664942,58748,121.434789269422
8,33,61470,128.080462013991,61470,191.645843500895
8,34,48407,136.263288367385,48407,251.817257834611
8,35,61472,126.146180374805,61472,171.182164237376
8,36,64228,124.01941520832,64228,128.892398953727
8,37,64022,117.765002655337,64022,120.292180812846
8,38,53739,164.428255084762,53739,237.828243919686
8,39,116658,142.402252738775,116658,305.445310223045
8,40,118487,132.17071071088,118487,133.751711158186
8,41,37147,129.154198185587,37147,224.088917005411
8,42,33373,131.817756869326,33373,386.271237227699
8,43,30386,130.826433225828,30386,148.48532218785
8,44,35805,140.500712191035,35805,287.698673369641
8,45,54467,168.778306130317,54467,193.018506618687
8,46,16567,125.92189291966,16567,153.574153437557
9,1,130485,136.86517224202,130485,130.602659309499
9,2,95013,124.475356003915,95013,125.422794775452
9,3,138755,127.051212568916,138755,143.256322294692
9,4,105719,136.477870581447,105719,149.637917498274
9,5,125775,135.084651162791,125775,127.250542635659
9,6,79413,120.784783347815,79413,124.016898996386
9,7,60433,143.16097165456,60433,330.785332517002
9,8,68722,161.519688018393,68722,303.154200983673
9,9,147762,138.3284200268,147762,178.468300374927
9,10,87548,119.578151414081,87548,121.249485996253
9,11,138309,141.240562797793,138309,192.508426783507
9,12,155509,179.850799632176,155509,313.737687207814
9,13,120207,148.919580390493,120207,207.088073073947
9,14,59302,221.680651580048,59302,294.386597416613
9,15,59355,173.923831185241,59355,125.929727908348
9,16,58257,119.330346567794,58257,120.357793913178
9,17,80672,128.633330027767,80672,136.878024593415
9,18,66238,120.690585464537,66238,123.84113348833
9,19,124449,146.428199503411,124449,165.746410176056
9,20,125718,138.863615393182,125718,130.40328353935
9,21,90001,123.595815602049,90001,122.037610693215
9,22,72286,124.781866474836,72286,122.585092549041
9,23,49787,126.176572197562,49787,188.294755659108
9,24,86286,119.363871311684,86286,122.946874348098
9,25,74957,120.248329041984,74957,122.642288245261
9,26,52144,126.49349877263,52144,275.225874501381
9,27,120342,125.511616891858,120342,121.733310066311
9,28,74653,141.491125607812,74653,299.53506222121
9,29,65700,126.751491628615,65700,123.70103500761
9,30,63483,155.53833309705,63483,123.201140462801
9,31,56702,134.815350428556,56702,363.57729886071
9,32,72622,117.786579824296,72622,121.587838396078
9,33,65879,118.799496045781,65879,122.059002109929
9,34,77080,121.959976647639,77080,127.051232485729
9,35,145700,132.173246396706,145700,123.007625257378
9,36,59316,119.378430777531,59316,122.658608132713
9,37,133671,127.855907414473,133671,122.742330049151
9,38,66912,118.649420133907,66912,119.588130679101
9,39,86804,123.470012902631,86804,125.191938159532
9,40,159314,130.564746349976,159314,202.747944311234
9,41,68667,146.080023883379,68667,122.346585696186
9,42,142795,127.065695577576,142795,225.073721068665
9,43,30495,146.260928020987,30495,168.302344646663
9,44,48806,128.318608367824,48806,231.901077736344
9,45,33541,129.163650457649,33541,140.188903133478
9,46,50998,117.134417035962,50998,121.737715204518
9,47,26947,123.961591271756,26947,149.46402196905
9,48,31946,233.131753584173,31946,180.360765041007
10,1,64023,152.58877278478,64023,459.926994986177
10,2,136241,140.167475282771,136241,131.72543507461
10,3,144020,129.031648382169,144020,145.981280377725
10,4,130334,150.225919560514,130334,214.925759970537
10,5,56250,126.092817777778,56250,144.907466666667
10,6,64768,126.329761610672,64768,122.596359313241
10,7,64976,127.577520930805,64976,179.279964910121
10,8,146577,149.070761442791,146577,209.240453822905
10,9,58803,120.31219495604,58803,168.442528442426
10,10,84169,124.938338343095,84169,121.521332081883
10,11,58167,117.162067839153,58167,119.660821427957
10,12,77994,128.112444547016,77994,121.489409441752
10,13,65426,118.372451319047,65426,119.87018922141
10,14,70147,118.35465522403,70147,163.916617959428
10,15,70703,121.421127816359,70703,123.297299973127
10,16,92674,118.817899302933,92674,120.276614800268
10,17,129556,134.059603569113,129556,122.154242180987
10,18,69352,126.480995501211,69352,123.194096781636
10,19,83020,119.964839797639,83020,122.31405685377
10,20,173984,141.26466801545,173984,223.661767748759
10,21,85699,119.575024212651,85699,120.507963920232
10,22,67154,120.05342943086,67154,139.572996396343
10,23,136335,150.058546961529,136335,248.377540616863
10,24,68019,124.239065555213,68019,122.856128434702
10,25,118182,124.405036299944,118182,123.597096004468
10,26,83873,141.4700320723,83873,176.569849653643
10,27,88702,119.262857658226,88702,122.88571847309
10,28,146430,140.807382367001,146430,124.525609506249
10,29,76693,242.583508273245,76693,145.393138878385
10,30,64528,140.915106620382,64528,121.647300396727
10,31,109303,136.829492328664,109303,125.301711755396
10,32,141769,137.328090062002,141769,175.756194936834
10,33,78613,124.342793176701,78613,179.146298958188
10,34,66420,138.708882866606,66420,237.680367359229
10,35,63593,124.668847200164,63593,125.233767867533
10,36,66527,123.052039021751,66527,121.620845671682
10,37,115555,121.865622430877,115555,151.498152394963
10,38,142313,138.033257678497,142313,131.377758883588
10,39,51625,122.724765133172,51625,161.69204842615
10,40,150043,156.640176482742,150043,210.849749738408
10,41,74148,180.393914872957,74148,320.983195770621
10,42,73826,117.604841112887,73826,121.220383062878
10,43,54389,119.32241813602,54389,119.994668039493
10,44,115042,142.586559691243,115042,128.78941603936
10,45,64674,124.275690385626,64674,123.091025759965
10,46,38100,151.658320209974,38100,274.905538057743
10,47,62292,120.399955050408,62292,121.426106081038
10,48,73906,143.856682813303,73906,170.615998701053
11,1,59488,117.117452259279,59488,120.676052313072
11,2,152507,156.79076370265,152507,268.385654428977
11,3,84068,155.092722557929,84068,123.367607175144
11,4,55839,136.195508515554,55839,127.458389297803
11,5,90557,120.151694512848,90557,120.080457612333
11,6,78270,131.345930752523,78270,122.495528299476
11,7,132863,125.745504768069,132863,128.398666295357
11,8,134911,145.296387989119,134911,161.653586438467
11,9,86263,126.444512711128,86263,120.042208130948
11,10,80480,123.350608846918,80480,125.711642644135
11,11,66637,136.317361225745,66637,159.465267043835
11,12,71247,123.40328715595,71247,124.113211784356
11,13,142963,134.536285612361,142963,125.985730573645
11,14,91470,119.534831092161,91470,121.263233847163
11,15,89633,123.604386777191,89633,120.615945020249
11,16,141582,125.562140667599,141582,126.235962198585
11,17,70178,119.984254324717,70178,120.056784177378
11,18,65890,124.438473212931,65890,125.173501290029
11,19,114873,123.341751325377,114873,124.740939994603
11,20,70612,129.579717328499,70612,133.493216450462
11,21,68719,151.26571981548,68719,133.574484494827
11,22,143842,134.962055588771,143842,138.358789505151
11,23,89930,118.526287112198,89930,121.194996108084
11,24,162850,154.562922935216,162850,205.268811789991
11,25,70016,123.848006170018,70016,187.288405507313
11,26,72906,123.294721970757,72906,122.206951416893
11,27,128902,156.65374470528,128902,216.95434516144
11,28,63565,129.65112876583,63565,198.769023833871
11,29,120602,122.811678081624,120602,171.378086598896
11,30,73022,128.948029361014,73022,122.491125962039
11,31,122477,126.706075426407,122477,121.96154380006
11,32,78385,118.997690884736,78385,120.157759775467
11,33,54236,119.339110553876,54236,120.301681539937
11,34,94211,117.011134580888,94211,119.701977476091
11,35,136930,146.392353757394,136930,227.83804863799
11,36,78198,123.065180695158,78198,122.518171820251
11,37,70656,153.641403419384,70656,130.510855412138
11,38,66751,120.507767673893,66751,120.086275861036
11,39,69918,123.729783460625,69918,122.636102291255
11,40,55496,122.714682139253,55496,126.299228773245
11,41,87439,120.477601527922,87439,120.819737188211
11,42,66981,171.46598289067,66981,129.376330601215
11,43,59012,119.83913441334,59012,127.532637429675
11,44,70247,121.130781385682,70247,120.098808490042
11,45,122203,160.754433197221,122203,126.700072829636
11,46,55509,122.382964924607,55509,122.369003224702
11,47,115863,157.553438112253,115863,216.299508902756
11,48,31156,125.701823083836,31156,175.175503915779
11,49,29284,153.460080590083,29284,170.018030323726
12,1,62870,134.873182758072,62870,124.618323524734
12,2,186274,121.447453750926,186274,125.426522219956
12,3,130937,126.900906542841,130937,219.839762633938
12,4,75363,118.83970914109,75363,121.131005931293
12,5,62988,118.844732329968,62988,119.7925160348
12,6,86026,119.667728361193,86026,119.927370794876
12,7,78434,119.570415891068,78434,121.686092765892
12,8,65426,218.574496377587,65426,134.976492525907
12,9,79831,133.334155904348,79831,120.878042364495
12,10,75783,120.476914347545,75783,119.834976181993
12,11,67266,118.278684625219,67266,123.466877768858
12,12,67489,151.191912756153,67489,124.391367482108
12,13,137011,124.87030238448,137011,132.593185948573
12,14,66719,124.913742711971,66719,120.98881877726
12,15,87736,118.133913102945,87736,122.328166317133
12,16,138225,137.744460119371,138225,149.313351419787
12,17,122841,126.11172165645,122841,121.707027783883
12,18,97935,124.053678460203,97935,120.92762546587
12,19,52423,167.783339373939,52423,122.653281956393
12,20,77352,117.253955941669,77352,119.378322473886
12,21,40166,149.557511327989,40166,244.003161878205
12,22,70750,120.878826855124,70750,124.131137809187
12,23,49409,117.745269080532,49409,119.934627294622
12,24,70566,127.974321911402,70566,128.69520732364
12,25,79112,118.033825462635,79112,123.2111184144
12,26,123306,176.717150828021,123306,196.467876664558
12,27,120649,127.01927906572,120649,128.707167071422
12,28,88003,118.966932945468,88003,120.423406020249
12,29,63950,118.321813917123,63950,123.273010164191
12,30,70996,130.531198940785,70996,122.4368978534
12,31,66404,127.072239624119,66404,121.105249683754
12,32,82645,120.762974166616,82645,121.277173452719
12,33,80170,120.10143445179,80170,123.153698390919
12,34,120858,161.216328252991,120858,128.36894537391
12,35,67263,162.855002007047,67263,130.58507649079
12,36,89996,122.99995555358,89996,129.018589715098
12,37,58221,125.190876144347,58221,120.886089211796
12,39,95990,155.326992395041,95990,177.588946765288
12,40,47388,121.174052502743,47388,119.97644973411
12,41,87964,117.757173389114,87964,118.976956482197
12,42,46888,142.301036512541,46888,226.187809247569
12,43,65451,119.5771187606,65451,120.796229240195
12,44,113078,146.702223244132,113078,162.095403173031
12,45,148838,133.519168491917,148838,228.004044666013
12,46,72167,118.121094128895,72167,118.035708841991
12,47,26475,145.20283286119,26475,175.33850802644
12,48,54894,168.285258862535,54894,189.027835464714
12,49,20920,129.158938814532,20920,195.271653919694
12,51,10599,118.558448910275,10599,121.286442117181
12,52,217250,184.146315304948,217250,260.145901035673
13,1,93506,151.91180245118,93506,187.765351956024
13,2,67192,125.713656387665,67192,125.055825098226
13,3,80893,118.943616876615,80893,119.428046926186
13,4,61721,121.633544498631,61721,121.351970966122
13,5,83978,135.934661458954,83978,125.836195193979
13,6,96418,118.511574602253,96418,118.888298865357
13,7,58318,117.224150348091,58318,119.070921499366
13,8,123783,130.829330360389,123783,276.374922242957
13,9,66490,129.186569408934,66490,124.260129342758
13,10,80097,118.489394109642,80097,122.83212854414
13,11,131201,122.368808164572,131201,121.580010823088
13,12,61736,143.752429700661,61736,274.500113386031
13,13,69754,130.113914614216,69754,122.522665366861
13,14,70633,164.255786955106,70633,127.23978876729
13,15,122148,175.536840554082,122148,211.888667845564
13,16,37305,123.380511995711,37305,130.113898941161
13,17,57488,137.790843306429,57488,266.281067353187
13,18,93105,123.357284785994,93105,120.52971376403
13,19,85542,121.870893829931,85542,120.226800869748
13,20,79215,118.312264091397,79215,123.07430410907
13,21,79492,120.024165953807,79492,120.598550797565
13,22,83892,251.092774042817,83892,131.196168883803
13,23,75969,122.050652239729,75969,121.045873974911
13,24,137584,123.680776834516,137584,137.226203628329
13,25,129079,122.543419146414,129079,131.519278891222
13,26,77186,117.320990853264,77186,118.947684813308
13,27,50237,121.122638692597,50237,120.018293289806
13,28,69338,117.769534742854,69338,120.778000519196
13,29,62267,118.029068366872,62267,123.056514686752
13,30,147652,153.801079565465,147652,169.140350283098
13,31,71008,121.300121113114,71008,120.41044671023
13,32,70933,123.515049412826,70933,124.688593461435
13,33,39739,131.02468607665,39739,265.152142731322
13,34,123630,126.563002507482,123630,129.300153684381
13,35,70483,119.541733467645,70483,124.561610601138
13,36,120718,138.091527361288,120718,133.100863168707
13,37,54081,124.193413583329,54081,119.589171797859
13,38,84908,121.470685918877,84908,124.593913412164
13,39,50851,120.20035004228,50851,120.138266700753
13,40,79291,118.786470091183,79291,118.074989595288
13,41,70984,117.655936549081,70984,119.723965964161
13,42,83525,119.261418736905,83525,121.658665070338
13,43,82410,117.207147190875,82410,119.496432471787
13,44,49871,265.210222373724,49871,414.605602454332
13,45,77764,151.696697700736,77764,172.806504295047
13,46,92872,118.758969334137,92872,120.285005168404
13,47,56520,118.00999646143,56520,124.01321656051
13,48,48952,186.059241706161,48952,445.547720215722
13,49,64661,155.390822907162,64661,196.277663506596
13,50,135615,166.898337204587,135615,174.701441580946
13,51,34347,132.611698256034,34347,132.02812472705
13,52,37343,132.02653777147,37343,226.002329753903
14,1,103547,120.575410200199,103547,120.910166397868
14,2,152342,152.840792427564,152342,183.635681558598
14,3,96279,119.159349390833,96279,119.911465636328
14,4,127720,179.63376135296,127720,218.226213592233
14,5,134806,125.359205079893,134806,141.873944779906
14,6,73139,131.616155539452,73139,125.084072792901
14,7,147319,120.5820702014,147319,122.023968395115
14,8,38130,141.010437975347,38130,129.653868345135
14,9,60321,154.586014820709,60321,431.975315395965
14,10,82648,124.9933210725,82648,121.452860323299
14,11,74935,121.906852605592,74935,124.991512644292
14,12,128031,119.841639915333,128031,119.257039310792
14,13,78624,120.393454924705,78624,125.221611721612
14,14,64958,125.262369531082,64958,119.222974845285
14,15,85866,126.517550602101,85866,120.278375608506
14,16,135207,123.359959173711,135207,139.779937429275
14,17,68231,121.038794682769,68231,125.213641892981
14,18,85625,122.12397080292,85625,122.458861313869
14,19,57937,118.711893953777,57937,120.180955175449
14,20,54460,118.392306279838,54460,123.725633492472
14,21,71333,119.185818625321,71333,120.989948551161
14,22,132303,146.169134486746,132303,299.333869980273
14,23,61366,120.19924714011,61366,120.727780855849
14,24,72241,117.495743414405,72241,119.109716089201
14,25,54519,133.077422549937,54519,127.389222106055
14,26,88169,117.880763079994,88169,118.75177216482
14,27,91698,124.882810966433,91698,125.826517481297
14,28,66720,120.385851318945,66720,124.842491007194
14,29,59828,119.728555191549,59828,226.958664839206
14,30,66055,153.882052834759,66055,123.052259480736
14,31,72195,121.032716947157,72195,124.057178474964
14,32,38225,125.26466971877,38225,131.327089601046
