Frame,ID,Volume_nowarp,MeanIntensity_nowarp,GMMIntensity_nowarp,Bimodality_nowarp,Volume_rigid,MeanIntensity_rigid,GMMIntensity_rigid,Bimodality_rigid
0,1,198599,119.839702113304,119.839702113304,0.229329586743205,198599,119.538618019225,119.538618019225,0.16360349675485
0,2,471403,120.401743306682,120.401743306682,0.0730345477206323,471403,120.430924283469,120.430924283469,0.0792874563331879
0,3,364369,121.704409540878,121.704409540878,0.103897159018497,364369,121.840293768131,121.840293768131,0.102377086718103
0,4,431459,122.077650483592,122.077650483592,0.0955548950054429,431459,122.206316243258,122.206316243258,0.088469344051016
0,5,367892,121.676649668925,121.676649668925,0.0667122977168639,367892,121.910492753308,121.910492753308,0.0607066669272065
0,6,348258,121.583986584659,121.583986584659,0.0885964001794264,348258,121.618122196762,121.618122196762,0.0884471709736094
0,7,363684,120.741522860505,120.741522860505,0.110922146883199,363684,120.571086437677,120.571086437677,0.118873335542252
0,8,359587,120.854488621669,120.854488621669,0.0620529563423822,359587,120.929132588219,120.929132588219,0.0638659981285872
0,9,322336,121.050608681624,121.050608681624,0.175422636677498,322336,121.037119651544,121.037119651544,0.110276978963497
0,10,79520,119.500075452716,119.500075452716,0.228162043544646,79520,119.357318913481,119.357318913481,0.129144496140245
0,11,119784,202.840496226541,220.999643889866,0.5375715424713,119784,227.725873238496,227.725873238496,0.327017762166505
0,12,138537,221.588730808376,221.588730808376,0.370018600568256,138537,223.949991698969,223.949991698969,0.392163765250417
0,13,100548,148.548643433982,155.821339342237,0.486601442564781,100548,158.899858773919,158.899858773919,0.355870709071048
0,14,79978,118.777401285353,118.777401285353,0.326532155502929,79978,118.67431043537,118.67431043537,0.183170823456792
0,15,32298,119.709858195554,119.709858195554,0.210249196626348,32298,119.44677689021,119.44677689021,0.11942569377878
0,17,63686,215.874854756147,235.847398872471,0.465448890421732,63686,222.202399271425,200.610879092414,0.475823960984454
4,1,452921,120.655120870969,120.655120870969,0.0917244455715859,452921,120.651027441872,120.651027441872,0.0799894669731133
4,2,201105,119.372472091693,119.372472091693,0.229304293810196,201105,119.124134158773,119.124134158773,0.17158815312578
4,3,339587,121.991289419206,121.991289419206,0.0951838904294869,339587,122.099559170404,122.099559170404,0.0959095537553532
4,4,376129,121.849501102016,121.849501102016,0.0904850119306383,376129,122.025483278343,122.025483278343,0.0798514720060297
4,5,391691,122.726120845258,122.726120845258,0.112965351119996,391691,122.886453862866,122.886453862866,0.0995378736234504
4,6,356397,121.02556979997,121.02556979997,0.0519414775273114,356397,120.800806404094,120.800806404094,0.0613135136509338
4,7,361572,121.950892215105,121.950892215105,0.110532157416009,361572,122.04055070636,122.04055070636,0.0908198069577903
4,8,378079,121.124532174493,121.124532174493,0.0682345647218988,378079,121.272231464853,121.272231464853,0.0596103980940142
4,9,303450,121.516332179931,121.516332179931,0.181529848972378,303450,121.441960784314,121.441960784314,0.171557716164259
4,10,117179,198.850143797097,218.752515685325,0.51292782491241,117179,218.645516688144,218.645516688144,0.367808849374438
4,11,77843,119.556671762394,119.556671762394,0.206915180984719,77843,119.341764834346,119.341764834346,0.132557431203789
4,12,155258,207.980799701143,207.980799701143,0.359244465610683,155258,212.559681304667,212.559681304667,0.368122204377106
4,14,72357,146.815553436433,154.168325071319,0.472831594756061,72357,157.661193802949,157.661193802949,0.348930657558872
4,15,66357,201.434859924349,185.11883461944,0.582502241554757,66357,219.571363985714,199.28574712525,0.571743362826389
8,1,191258,120.01548693388,120.01548693388,0.123744463935176,191258,119.638472639053,119.638472639053,0.123381902320875
8,2,665360,120.563771492125,120.563771492125,0.0832998715100877,665360,120.563278525911,120.563278525911,0.0858937883728097
8,3,373348,122.471945744989,122.471945744989,0.15743043712328,373348,122.675846663167,122.675846663167,0.130086002275023
8,4,402960,121.715681457217,121.715681457217,0.0687523384142205,402960,121.869751340083,121.869751340083,0.0670594091127825
8,5,339260,121.025299180569,121.025299180569,0.108293479575655,339260,120.787071862289,120.787071862289,0.125556804163409
8,6,425708,122.564163699061,122.564163699061,0.128207895489891,425708,122.672813289861,122.672813289861,0.132881214820042
8,7,366076,121.236270610474,121.236270610474,0.0642213077826555,366076,121.33677159934,121.33677159934,0.0693457575194406
8,8,306800,121.066192959583,121.066192959583,0.18945083513483,306800,120.990834419817,120.990834419817,0.148230761567557
8,9,369363,122.401575144235,122.401575144235,0.0878983718563729,369363,122.452814710732,122.452814710732,0.0946154462386653
