Frame,ID,Volume_nowarp,MeanIntensity_nowarp,Volume_warp,MeanIntensity_warp
9,4,14562,119.167971432496,14562,120.067985166873
9,5,11251,122.488756554973,11251,122.659141409652
9,6,16428,121.855247139031,16428,120.256574141709
9,7,14851,124.345902632819,14851,122.319709110498
9,8,10842,121.085500830105,10842,123.159103486442
9,9,13031,121.155859105211,13031,120.915048729952
9,10,14722,123.686659421274,14722,121.992460263551
9,11,12296,123.237394274561,12296,121.57514638907
9,12,16078,121.559211344695,16078,121.1329767384
9,13,12390,124.418563357546,12390,120.422437449556
9,14,13046,121.157289590679,13046,119.662195308907
9,15,11486,122.308810726101,11486,122.00687793836
9,16,9068,125.866012351125,9068,126.019850022056
10,1,14410,121.07279666898,14410,120.101734906315
10,2,14522,122.145159068999,14522,119.654042142956
10,3,12314,123.385090141303,12314,121.211222998213
10,4,13990,123.818370264475,13990,122.242244460329
10,5,13293,120.579553148274,13293,120.690212894004
10,6,15536,122.304582904222,15536,121.434925334706
10,7,15034,119.454237062658,15034,120.143408274578
10,8,11584,123.767437845304,11584,123.230921961326
10,9,15027,124.038863379251,15027,121.932787648899
10,10,12849,122.396684566892,12849,121.464705424547
10,11,13014,122.989857076994,13014,121.617027816198
10,12,13973,125.107493022257,13973,120.625849853288
10,13,16688,120.825623202301,16688,120.587068552253
10,14,15652,121.15314336826,15652,119.84321492461
10,15,12825,124.145808966862,12825,121.961637426901
10,100,10403,130.394501586081,10403,129.475920407575
11,1,16576,122.58638996139,16576,121.036619208494
11,2,16520,121.056719128329,16520,119.676089588378
11,3,15026,121.382337282044,15026,120.158059363769
11,4,14533,119.388288722218,14533,119.977843528521
11,5,13209,125.214399273223,13209,120.750851692028
11,6,11806,124.373538878536,11806,123.098509232594
11,7,13447,122.60816539005,13447,121.713988250167
11,8,13234,120.48405621883,13234,120.470530451866
11,9,14538,121.747351767781,14538,119.481840693355
11,10,15049,122.957405807695,15049,121.323144394976
11,11,14442,123.524373355491,14442,122.05643262706
11,12,16587,120.77723518418,16587,120.572436245252
11,13,12454,123.176248594829,12454,120.887586317649
11,14,13945,123.597346719254,13945,121.802724991036
11,15,12559,122.411418106537,12559,121.314754359424
11,17,7505,132.256229180546,7505,130.53017988008
12,1,16853,119.252655313594,16853,120.693645048359
12,2,15189,123.798275067483,15189,123.207979458819
12,3,13527,120.911510312708,13527,120.451245656834
12,4,16365,122.10406355026,16365,119.779835013749
12,5,12066,124.607326371623,12066,122.586855627383
12,6,13111,119.872015864541,13111,120.353214857753
12,7,15206,121.729711955807,15206,120.342364855978
12,8,14270,123.958163980378,14270,122.515907498248
12,9,15846,121.886911523413,15846,119.564874416256
12,10,13185,122.642169131589,13185,120.236784224498
12,11,12477,123.137613208303,12477,120.426384547568
12,12,12110,124.30470685384,12110,121.523947151115
12,13,14002,120.726824739323,14002,119.996071989716
12,14,13113,120.487683977732,13113,120.309768931595
12,15,6310,128.954199683043,6310,131.000316957211
12,16,13809,123.117604460859,13809,120.228981099283
13,1,13443,122.079446552109,13443,122.101316670386
13,2,16041,121.985287700268,16041,120.859609750016
13,3,12548,121.854956965253,12548,121.054988842843
13,4,13993,120.974773100836,13993,120.080397341528
13,5,14623,121.930452027628,14623,120.201873760514
13,6,16442,123.114280501156,16442,120.536917649921
13,7,14912,124.785743025751,14912,122.169930257511
13,8,15234,122.397728764605,15234,120.156360771957
13,9,14287,123.595296423322,14287,121.295863372296
13,10,14613,121.013549579142,14613,119.152056388148
13,11,14982,120.75624082232,14982,119.069082899479
13,12,16218,119.436736958935,16218,119.680848440005
13,13,15008,123.523320895522,15008,122.286247334755
13,14,12594,119.959186914404,12594,119.579005875814
13,15,14024,121.036009697661,14024,120.618368511124
13,16,6732,120.120320855615,6732,131.584967320261
14,1,16008,122.003123438281,16008,120.451461769115
14,2,14082,120.625621360602,14082,119.317426501917
14,3,14377,121.426931905126,14377,119.975168672185
14,4,15060,121.231739707835,15060,118.992895086321
14,5,14129,123.836223370373,14129,121.455870903815
14,6,15330,124.32257012394,15330,122.118917155903
14,7,15494,123.982832064025,15494,120.832644894798
14,8,13956,122.151476067641,13956,121.235597592433
14,9,12124,121.065572418344,12124,120.409188386671
14,10,13724,121.56412124745,13724,119.417735354124
14,11,14476,121.949571704891,14476,119.964354794142
14,12,15236,123.905683906537,15236,122.808611184038
14,13,14200,119.950492957746,14200,120.082535211268
14,14,16565,119.495683670389,16565,119.498219136734
14,15,12588,119.698363520813,12588,119.299173816333
14,16,5905,119.671464860288,5905,133.14750211685
15,1,15572,121.313768302081,15572,119.330978679681
15,2,15067,119.282272516095,15067,120.144421583593
15,3,12549,122.984221850347,12549,121.484739819906
15,4,16280,123.898955773956,16280,120.848894348894
15,5,15365,121.38939147413,15365,120.334005857468
15,6,15523,124.818527346518,15523,123.157508213618
15,7,12796,122.185604876524,12796,119.930994060644
15,8,16432,119.719510710808,16432,119.474805258033
15,9,14806,120.726597325409,14806,119.345738214237
15,10,12820,122.102730109204,12820,121.224414976599
15,11,13275,121.911337099812,13275,119.001355932203
15,12,12670,121.272138910813,12670,119.592107340174
15,13,15396,123.369771369187,15396,121.582424006235
15,14,15153,122.840691612222,15153,121.504718537583
15,15,15255,120.735234349394,15255,120.579416584726
15,16,5269,119.477889542608,5269,133.483013854621
16,1,14848,120.178205818966,14848,120.261853448276
16,2,12434,122.648544313978,12434,120.234035708541
16,3,14361,120.120256249565,14361,118.412297193789
16,4,14665,123.814728946471,14665,122.413978861234
16,5,15785,122.985492556224,15785,121.176750079189
16,6,16072,120.296105027377,16072,120.424402687904
16,7,14051,121.118995089317,14051,119.98135364031
16,8,15044,120.982783834087,15044,119.215833554906
16,9,16742,119.686417393382,16742,120.765022100108
16,10,14183,121.476556440809,14183,119.495734329831
16,11,15144,122.809957739039,15144,120.328050713154
16,12,13743,120.557738485047,13743,118.657643891436
16,13,15451,120.070675037214,15451,119.709662804996
16,14,14156,122.348756710935,14156,121.549166431195
16,15,13195,122.15452823039,13195,120.414020462296
16,16,5298,122.83597583994,5298,136.391279728199
17,1,15991,123.707835657557,15991,122.443186792571
17,2,13658,121.604700541807,13658,119.977668765559
17,3,15297,120.870170621691,15297,120.169314244623
17,4,16261,120.320214008979,16261,120.426788020417
17,5,16203,119.892612479171,16203,120.728877368389
17,6,13712,122.024722870478,13712,120.479725787631
17,7,15792,120.711816109422,15792,120.051481762918
17,8,14544,121.458058305831,14544,119.328520352035
17,9,13501,122.620398489001,13501,121.880823642693
17,10,15604,120.691233017175,15604,118.644257882594
17,11,15108,121.361795075457,15108,119.500728091078
17,12,16152,121.575532441803,16152,120.540056958891
17,13,14716,120.083786354988,14716,119.755504213101
17,14,14450,123.300069204152,14450,121.377785467128
17,15,12138,120.349975284231,12138,118.527599275004
17,66,8546,128.774865434121,8546,139.2576644044
18,1,17882,119.340957387317,17882,121.121966223018
18,2,14707,123.439450601754,14707,121.958591147073
18,3,17239,121.506409884564,17239,119.263820407216
18,4,15953,120.763806180656,15953,119.506487807936
18,5,13143,121.110857490679,13143,119.554515711786
18,6,13788,120.90317667537,13788,119.17333913548
18,7,16544,123.376208897485,16544,121.711315280464
18,8,15661,119.978353872677,15661,119.327884553988
18,9,13924,123.01278368285,13924,121.056880206837
18,10,16464,119.664905247813,16464,119.281280369291
18,11,15131,120.155376379618,15131,119.536778798493
18,12,14589,122.655425320447,14589,121.502913153746
18,13,13796,118.833357494926,13796,119.96745433459
18,14,14740,119.804681139756,14740,119.805495251018
18,15,16890,122.201243339254,16890,119.810716400237
18,16,5421,141.068806493267,5421,143.804279653201
19,1,18275,119.6107250342,18275,121.440164158687
19,2,18114,120.688473004306,18114,119.660925251187
19,3,15252,119.851101494886,15252,119.01507998951
19,4,13339,121.276032686108,13339,118.698103306095
19,5,13667,123.115460598522,13667,121.666203263335
19,6,16658,123.333833593469,16658,121.87603553848
19,7,17351,121.336407123509,17351,118.948072157224
19,8,14598,122.957733936156,14598,121.12645567886
19,9,13935,119.257194115536,13935,120.159311087191
19,10,13403,120.579124076699,13403,119.037901962247
19,11,15051,123.456049431931,15051,121.730184040928
19,12,16062,122.974536172332,16062,119.994708006475
19,13,15158,120.222456788495,15158,119.256036416414
19,14,13720,120.230393586006,13720,119.716909620991
19,15,15515,119.851176281018,15515,119.900418949404
19,16,6490,142.878274268105,6490,143.736209553159
20,1,18934,119.604045632196,18934,121.495616351537
20,2,15461,123.29111959123,15461,121.566522217192
20,3,15158,120.561683599419,15158,119.157210713814
20,4,14880,122.52936827957,14880,120.249327956989
20,5,15068,120.439474382798,15068,119.907353331564
20,6,14566,119.878484141151,14566,119.49629273651
20,7,14767,119.944673935126,14767,120.558068666622
20,8,14492,120.62213635109,14492,118.799682583494
20,9,14242,122.359500070215,14242,121.557646397978
20,10,15996,122.504938734684,15996,121.498187046762
20,11,16394,120.724472367939,16394,118.871172380139
20,12,15138,121.717399920729,15138,120.289338089576
20,13,14020,120.444935805991,14020,119.252639087019
20,14,13802,120.712940153601,13802,118.627590204318
20,15,15388,120.054652976345,15388,120.070054587991
20,16,5609,141.986985202353,5609,139.291139240506
21,1,19244,119.625233839119,19244,121.835741010185
21,2,15420,122.876588845655,15420,120.402723735409
21,3,17573,121.171228589313,17573,118.969327946281
21,4,15864,120.615229450328,15864,119.286182551689
21,5,17132,123.147676862013,17132,121.747256595844
21,6,15624,120.587237583205,15624,120.000256016385
21,7,16592,122.574855351977,16592,121.471974445516
21,8,14969,120.110294608858,14969,119.766383859977
21,9,14522,122.66519763118,14522,121.563421016389
21,10,14367,120.222871859122,14367,119.231920373077
21,11,14784,120.418425324675,14784,118.910714285714
21,12,6083,143.472628637186,6083,141.412296564195
21,13,13970,120.218969219757,13970,120.405082319256
21,14,13663,121.152309156115,13663,118.749396179463
21,15,15680,121.863839285714,15680,120.444642857143
21,16,16122,120.140677335318,16122,120.388723483439
22,1,15753,122.903446962483,15753,120.847457627119
22,2,18839,119.672063272998,18839,122.432825521524
22,3,14472,120.263197899392,14472,119.096738529574
22,4,15277,119.813510505989,15277,118.980100805132
22,5,16020,119.728901373283,16020,120.053308364544
22,6,15819,120.295404260699,15819,119.742588027056
22,7,14281,120.122610461452,14281,119.527063931097
22,8,13989,119.858603188219,13989,119.119379512474
22,9,16809,121.824498780415,16809,119.124516627997
22,10,13329,120.817915822642,13329,118.617450671468
22,11,16684,122.589367058259,16684,121.257612083433
22,12,14630,119.965208475735,14630,120.392686261107
22,13,17052,122.788822425522,17052,121.310286183439
22,14,15721,122.438267285796,15721,121.450989122829
22,15,14664,121.465561920349,14664,120.168917075832
22,16,4658,145.784456848433,4658,142.347144697295
23,1,19605,119.730221882173,19605,122.732058148432
23,2,17416,122.482028020211,17416,121.285484611851
23,3,14604,120.359079704191,14604,119.025677896467
23,4,15798,122.129889859476,15798,120.587606026079
23,5,15807,119.989308534194,15807,119.583349149111
23,6,17256,121.711694483078,17256,119.048273064441
23,7,14128,119.722041336353,14128,119.022366930917
23,8,16207,120.434256802616,16207,119.727401739989
23,9,15444,119.895558145558,15444,120.088448588449
23,10,15531,121.335715665443,15531,120.133474985513
23,11,15350,122.497459283388,15350,121.284625407166
23,12,17073,122.856498564986,17073,121.292274351315
23,13,14272,120.884248878924,14272,118.829736547085
23,14,15258,120.212937475423,15258,119.059313147201
23,15,14878,119.917663664471,14878,120.158287404221
23,16,6383,150.815760614131,6383,146.335735547548
24,1,18907,119.869148992437,18907,123.473316760988
24,2,15869,120.988594114311,15869,119.860293654295
24,3,15136,120.072938689218,15136,119.163583509514
24,4,14523,120.203883495146,14523,120.215451353026
24,5,16330,121.872443355787,16330,119.181935088794
24,6,15915,120.688092994031,15915,119.900345585925
24,7,16621,120.409361650924,16621,120.211599783407
24,8,15006,119.618619218979,15006,119.058643209383
24,9,17332,123.111700900069,17332,121.241633971844
24,10,16102,120.098931809713,16102,119.682896534592
24,11,16439,120.330798710384,16439,119.267838676319
24,12,16658,122.588005762997,16658,120.438047784848
24,13,15052,121.223757640181,15052,119.876494817964
24,14,14568,122.226317957166,14568,121.078185063152
24,15,14369,120.719535110307,14369,118.725241840072
24,16,5194,152.425490951097,5194,148.866961879091
25,1,20006,120.088973308008,20006,123.92377286814
25,2,16450,122.502370820669,16450,121.108085106383
25,3,17688,120.263172772501,17688,119.431422433288
25,4,15599,120.015065068274,15599,119.533816270274
25,5,15690,122.446908859146,15690,120.268833652008
25,6,14962,120.175377623312,14962,119.214744018179
25,7,16164,120.560504825538,16164,120.02276664192
25,8,14301,119.797216977834,14301,119.006293266205
25,9,16719,121.456008134458,16719,119.12375142054
25,10,16036,121.421426789723,16036,120.068283861312
25,11,14852,119.959534069486,14852,120.039927282521
25,12,17633,122.896444167187,17633,121.291045199342
25,13,16549,120.409752855157,16549,120.214031059279
25,14,15369,122.379725421303,15369,121.142559698094
25,15,5651,152.277649973456,5651,146.215006193594
25,16,13612,120.920290919777,13612,118.688510138113
26,1,17876,123.086037144775,17876,121.972197359588
26,2,17237,120.806926959448,17237,120.119568370366
26,3,15261,119.810431819671,15261,119.500950134329
26,4,19158,120.168284789644,19158,124.550005219752
26,5,17617,122.391553612987,17617,120.353919509565
26,6,17921,121.828134590704,17921,119.370180235478
26,7,16896,123.242838541667,16896,121.404237689394
26,8,16591,121.85757338316,16591,120.245132903381
26,9,14620,120.256429548564,14620,119.084678522572
26,10,16111,121.391347526535,16111,120.479610204208
26,11,15611,120.317980910896,15611,119.582730126193
26,12,14457,121.023448848309,14457,118.787922805561
26,13,15119,122.521396917786,15119,121.190158079238
26,14,15414,120.643051771117,15414,120.462890878422
26,15,16836,120.418092183416,16836,120.277916369684
26,16,4951,154.498687133912,4951,150.229650575641
27,1,20498,120.262415845448,20498,124.480827397795
27,2,17333,122.850920210004,17333,121.977730340968
27,3,17923,121.811806059253,17923,119.330134464096
27,4,18203,120.819260561446,18203,120.026149535791
27,5,16775,121.6339195231,16775,120.143010432191
27,6,18550,123.245660377358,18550,121.631105121294
27,7,16893,121.329485585746,16893,120.543597939975
27,8,16716,122.38394352716,16716,120.358698253171
27,9,15614,120.646535160753,15614,119.826309722044
27,10,15645,122.311025886865,15645,121.075806967082
27,11,14974,120.727460932283,14974,120.390610391345
27,12,14313,119.96807098442,14313,119.080206805002
27,13,16040,120.591957605985,16040,120.233478802993
27,14,15383,119.906845218748,15383,119.440811285185
27,15,14964,121.238572574178,14964,118.930633520449
27,16,5207,154.463414634146,5207,149.132129825235
28,1,17675,122.148628005658,17675,120.561923620934
28,2,20454,120.441527329618,20454,124.937224992666
28,3,15436,121.084672194869,15436,120.111103912931
28,4,17577,123.982021960517,17577,124.393753200205
28,5,15265,119.840157222404,15265,119.496036685228
28,6,17387,121.255305688158,17387,120.548225685857
28,7,15403,120.113614230994,15403,119.35025644355
28,8,18269,123.476216541683,18269,121.883518528655
28,9,17856,122.336245519713,17856,119.519937275986
28,10,15798,122.178503608052,15798,121.135776680592
28,11,16719,121.440456965129,16719,121.099348047132
28,12,16591,121.769754686276,16591,120.194442770177
28,13,17747,120.294979433144,17747,120.586127232772
28,14,16159,121.056872331209,16159,118.970295191534
28,15,15471,120.912287505656,15471,120.492792967488
28,16,5588,154.199534717251,5588,148.24892627058
29,1,21625,120.300809248555,21625,125.001294797688
29,2,17431,121.939762492112,17431,120.097297917503
29,3,18492,122.388816785637,18492,120.176454683106
29,4,20824,121.900547445255,20824,119.516135228582
29,5,17165,124.474628604719,17165,126.48680454413
29,6,18909,121.370722936168,18909,120.820138558358
29,7,19460,123.397738951696,19460,121.562641315519
29,8,16897,121.179499319406,16897,120.797597206605
29,9,16587,121.427684331103,16587,121.15433773437
29,10,15735,119.813854464569,15735,119.231394979345
29,11,17726,122.445052465305,17726,121.319643461582
29,12,17089,120.634092106033,17089,120.487565100357
29,13,15287,119.866487865507,15287,119.517367698044
29,14,15513,120.936375942758,15513,120.377167536905
29,15,13955,120.923038337513,13955,119.122823360803
29,16,5954,154.453644608666,5954,150.251931474639
30,1,18720,121.980021367521,18720,120.539262820513
30,2,17080,123.407318501171,17080,122.6518735363
30,3,19904,121.808229501608,19904,129.187198553055
30,4,18004,121.422350588758,18004,122.583481448567
30,5,18368,121.91300087108,18368,121.545241724739
30,6,17061,122.185686653772,17061,123.508117929781
30,7,18043,123.251898243086,18043,121.73734966469
30,8,16764,129.258768790265,16764,139.559174421379
30,9,15958,122.271963905251,15958,120.478192755984
30,10,16554,119.826748822037,16554,119.802041802585
30,11,16731,120.0732771502,16731,120.070946147869
30,12,15739,121.967151661478,15739,121.108202554165
30,13,14619,120.221766194678,14619,119.97154388125
30,14,15918,120.158185701721,15918,120.440507601457
30,15,13846,121.435504838943,13846,119.229813664596
30,16,4913,152.877467942194,4913,153.51577447588
31,1,18216,122.003458498024,18216,120.20092226614
31,2,20999,122.318586599362,20999,131.425401209581
31,3,18822,123.646424396982,18822,124.059292317501
31,4,18330,121.863720676487,18330,122.004528096017
31,5,17514,131.470937535686,17514,145.325225533859
31,6,19345,123.613233393642,19345,122.089222021194
31,7,16901,121.734808591208,16901,122.916336311461
31,8,17223,122.313243918017,17223,125.205364919004
31,9,17127,122.189700472937,17127,121.396975535704
31,10,16190,122.172019765287,16190,119.500555898703
31,11,16811,121.847480816132,16811,120.196835405389
31,12,16665,119.57197719772,16665,119.648064806481
31,13,15606,120.035755478662,15606,120.285274894271
31,14,15946,120.225009406748,15946,120.317446381538
31,15,16018,120.494006742415,16018,120.114995629916
31,16,4975,156.320201005025,4975,152.810251256281
32,1,21376,125.569236526946,21376,140.713978293413
32,2,17592,121.06195998181,17592,119.795702592087
32,3,18742,122.948511364849,18742,125.964411482232
32,4,18034,125.248142397693,18034,133.577242985472
32,5,20471,125.819696155537,20471,130.996922475697
32,6,20293,124.015473315922,20293,124.379736855073
32,7,14527,122.199077579679,14527,123.598678323122
32,8,15987,122.257459185588,15987,120.393882529555
32,9,16139,122.612553441973,16139,122.627548175228
32,10,15028,119.682060154378,15028,119.329717859995
32,11,17652,119.829764332654,17652,120.423238159982
32,12,16640,136.896274038462,16640,164.715745192308
32,13,14765,123.221740602777,14765,119.689874703691
32,14,16138,120.34118230264,16138,120.917771718924
32,15,16137,120.662576687117,16137,121.509016545826
32,16,4190,155.980668257757,4190,147.704534606205
33,1,21798,127.107532801174,21798,144.893063583815
33,2,17264,121.339434661724,17264,120.235692771084
33,3,17636,123.501814470401,17636,127.972215921978
33,4,17684,142.577301515494,17684,172.344152906582
33,5,17845,128.124964976184,17845,139.248080694873
33,6,16494,120.344428276949,16494,121.065842124409
33,7,19637,125.545398991699,19637,127.969598207465
33,8,22303,127.13845670986,22303,133.44532125723
33,9,14933,122.628875644546,14933,124.498761133061
33,10,16752,122.396430276982,16752,120.466929321872
33,11,16812,123.252141327623,16812,119.744587199619
33,12,15323,119.767082164067,15323,119.52926972525
33,13,15838,123.686829145094,15838,124.82245232984
33,14,15620,120.350768245839,15620,120.871510883483
33,15,16831,120.670310736142,16831,121.625155962213
33,16,4727,155.759889993653,4727,149.873915802835
34,1,19511,121.697093947004,19511,120.790784685562
34,2,20195,130.918296608071,20195,156.200247586036
34,3,17961,131.475585991871,17961,151.76744056567
34,4,20104,129.862266215678,20104,141.701900119379
34,5,16524,122.255144032922,16524,120.984325829097
34,6,18369,125.837824595786,18369,134.37552398062
34,7,17739,120.460172501268,17739,122.279328034275
34,8,17688,150.63709859792,17688,194.745929443691
34,9,15645,123.15723873442,15645,126.822690955577
34,10,19763,129.678186510145,19763,139.435713201437
34,11,15879,127.867497953272,15879,138.352226210719
34,12,16335,119.720293847567,16335,119.771411080502
34,13,16334,121.142953348843,16334,123.083629239623
34,14,16069,123.737009148049,16069,119.903229821395
34,15,17179,121.031724780255,17179,122.465510215961
34,16,3956,158.930738119312,3956,148.612487360971
35,1,19396,121.626263147041,19396,121.49102907816
35,2,21872,131.228237015362,21872,159.162673738113
35,3,23276,131.45811135934,23276,143.160465715759
35,4,18105,126.758795912731,18105,137.363987848661
35,5,18202,134.577518953961,18202,157.44791781123
35,6,17603,122.389706300062,17603,121.349769925581
35,7,19844,131.376133843983,19844,144.006651884701
35,8,17951,120.776112751379,17951,123.086680407777
35,9,18546,152.425428663863,18546,199.024641432115
35,10,16324,119.731377113453,16324,119.560830678755
35,11,17257,121.119487744104,17257,123.38401807962
35,12,17139,130.643853200303,17139,146.464262792462
35,13,5047,154.056469189618,5047,147.725183277194
35,14,15456,123.784808488613,15456,127.869565217391
35,15,16018,123.995567486578,16018,120.098763890623
35,16,17217,121.536620781785,17217,123.603124818493
36,1,21994,136.561153041739,21994,170.94302991725
36,2,21727,131.479541584204,21727,133.328163115018
36,3,18763,128.47460427437,18763,144.675158556734
36,4,20321,121.879385856995,20321,123.046454406771
36,5,16182,123.06822395254,16182,122.814917809912
36,6,19156,125.383065358112,19156,131.673366047191
36,7,18488,121.091951536132,18488,125.206620510601
36,8,17281,140.332966842197,17281,170.462473236503
36,9,17459,161.085056417893,17459,234.225499742253
36,10,19506,135.01091971701,19506,157.449143853173
36,11,17316,140.657715407715,17316,175.435666435666
36,12,17004,119.426664314279,17004,119.382557045401
36,13,16615,122.240746313572,16615,126.96105928378
36,14,16325,121.753384379786,16325,124.897886676876
36,15,5449,158.739768764911,5449,153.837217838135
36,16,13697,124.524713440899,13697,120.34941958093
37,1,18895,142.455781952898,18895,176.057634294787
37,2,20144,126.122915011914,20144,134.091987688642
37,3,18591,129.855844225701,18591,147.581786886128
37,4,19707,138.038209773177,19707,165.751255898919
37,5,22195,136.12701058797,22195,170.197116467673
37,6,18275,164.832886456908,18275,235.458166894665
37,7,16320,123.277267156863,16320,123.08112745098
37,8,17757,122.205271160669,17757,123.480599200315
37,9,18633,121.397359523426,18633,125.805613696131
