Frame,ID,Volume_nowarp,MeanIntensity_nowarp,GMMIntensity_nowarp,Bimodality_nowarp
91,13,105337,311.985712522665,311.985712522665,0.39276878400361
91,14,116751,262.696465126637,282.621942414389,0.415999456354192
91,15,112996,274.1699794683,293.240393428068,0.411258473173653
91,16,105284,252.488260324456,269.9774806307,0.418871385152019
91,17,106250,232.705552941176,249.452855354518,0.40559806762249
91,18,87640,374.8454130534,464.45274036808,0.503095260424102
91,19,102149,268.44147275059,293.385838122316,0.42213025315996
91,20,108097,273.76524787922,273.76524787922,0.363714675945721
91,21,101256,308.30666824682,331.179512501782,0.409691199042278
91,22,135748,414.565813124319,486.945398244781,0.436118792670953
91,23,82520,321.39207464857,365.499471224666,0.449693761480144
91,24,83443,379.729336193569,426.009621231858,0.450992502924123
91,25,116510,352.022899321947,438.283320926242,0.568138144790227
91,26,100520,278.376283326701,325.528902469695,0.495160525701405
91,27,53917,636.558098558896,345.886363133106,0.681707096681611
92,1,137561,277.037517901149,277.037517901149,0.355641118364233
92,2,184708,214.999734716417,214.999734716417,0.385878503595445
92,3,150443,209.184774299901,209.184774299901,0.368478981755354
92,4,126423,264.914374757758,264.914374757758,0.378669367496963
92,5,118514,259.628879288523,259.628879288523,0.341231396353661
92,6,125505,266.687622007091,266.687622007091,0.368662361312275
92,7,151590,256.67759087011,256.67759087011,0.305886710316043
92,8,137042,212.067249456371,212.067249456371,0.381027793191223
92,9,112556,299.702130495042,322.11803866372,0.400860589127188
92,10,130438,268.664353945936,288.792247480767,0.423623015633181
92,11,110609,232.829507544594,232.829507544594,0.397105092052767
92,12,111203,246.380718146093,267.302584020857,0.43229733915541
92,13,109480,316.861308001461,340.09026881202,0.417984636742456
92,14,116239,278.644723371674,278.644723371674,0.351168434191075
92,15,121653,285.601588123597,285.601588123597,0.393657253279797
92,16,115396,268.580947346528,268.580947346528,0.391001272708235
92,17,112496,281.629462380885,281.629462380885,0.377985047695632
92,18,96117,290.735468231426,329.395053228137,0.460614675613239
92,19,105426,266.890340143798,292.047279413703,0.414194702161249
92,20,103924,320.293185404719,320.293185404719,0.37478851351878
92,21,102353,315.914267290651,359.724230173317,0.457031234536507
92,22,114737,226.157900241422,252.431072890341,0.406079905805013
92,23,106427,392.65800971558,471.677580193949,0.519684460210118
92,24,62139,616.202642462865,331.122055089761,0.67742859189546
92,25,94804,440.355195983292,505.597355198017,0.474958686039629
92,26,44841,455.536562520907,455.536562520907,0.593537180381682
92,27,39711,373.026743219763,464.875172747947,0.55634841739513
92,28,42135,477.330912543016,615.685517698706,0.579988792440958
92,29,43762,497.493670307573,497.493670307573,0.619752075213561
93,1,142320,276.699957841484,276.699957841484,0.349056609528941
93,2,174844,223.401237674727,223.401237674727,0.376666117492824
93,3,127825,271.008519460199,271.008519460199,0.362817548251967
93,4,121882,295.147396662346,295.147396662346,0.378356952951798
93,5,119790,302.063961933383,302.063961933383,0.394175091314805
93,6,153272,255.550100474973,255.550100474973,0.326043148714961
93,7,121106,276.422175614751,276.422175614751,0.387180227667687
93,8,110630,309.545855554551,332.339672173541,0.418125239146791
93,9,108943,263.778361161341,263.778361161341,0.376986293041935
93,10,131461,208.148918690714,208.148918690714,0.379051082211687
93,11,107504,319.724000967406,319.724000967406,0.384117806614692
93,12,116578,247.474454871417,265.445551228415,0.426399229380487
93,13,103488,318.03718305504,318.03718305504,0.368793777347068
93,14,95547,290.625932787005,319.120679420729,0.449558361490557
93,15,117876,279.547168210662,279.547168210662,0.362977071707237
93,16,116802,251.247521446551,251.247521446551,0.347010534047429
93,17,132766,212.395417501469,212.395417501469,0.382794564869351
93,18,112564,221.188363952951,221.188363952951,0.397718210231078
93,19,113030,245.084667787313,270.939992753969,0.408562513642289
93,20,118990,265.117480460543,279.001065324766,0.409821480758633
93,21,101501,287.763854543305,313.503852693263,0.422991360154979
93,22,51549,332.032842538168,397.935967096391,0.498043414727639
93,23,46531,357.947260965808,357.947260965808,0.557576267897187
93,24,48292,703.367141555537,392.073779870209,0.656603764580143
93,25,65623,292.857763284214,355.393149533282,0.504778541864084
93,26,63056,386.44455721898,386.44455721898,0.510869480081536
93,27,66872,336.425140567053,400.312264065583,0.517086947695709
93,28,35387,622.011105773307,622.011105773307,0.581087829693843
93,29,49285,404.019153900781,404.019153900781,0.600650477343383
93,30,63629,380.125163054582,454.324284534072,0.510525453712929
93,31,89343,389.955105604244,477.870548860084,0.542207155380905
94,1,121684,292.394743762532,292.394743762532,0.397229079732192
94,2,116054,303.205852447998,303.205852447998,0.351129450369074
94,3,127775,297.480696536881,297.480696536881,0.394271821437828
94,4,136865,203.267804040478,203.267804040478,0.388404947744461
94,5,124791,300.777267591413,300.777267591413,0.391799937091025
94,6,154670,254.409924355079,254.409924355079,0.325188118033879
94,7,143399,282.633470247352,282.633470247352,0.3445691966738
94,8,122605,285.884580563599,285.884580563599,0.334893201807369
94,9,101704,284.077981200346,284.077981200346,0.399881842061781
94,10,123505,269.424598194405,287.404728272153,0.406232081343957
94,11,107861,310.840368622579,333.993420205427,0.405309990380633
94,12,118590,253.301753942154,253.301753942154,0.336034067359133
94,13,110172,316.926986893222,316.926986893222,0.369427375261484
94,14,103822,235.72409508582,271.363789071808,0.489223729001577
94,15,113063,260.690331938831,288.12750754531,0.434877474552302
94,16,107549,285.339938074738,308.236446324192,0.417595404295096
94,17,112514,246.880734841886,246.880734841886,0.379144792388768
94,18,137805,213.290475672145,213.290475672145,0.384368683662171
94,19,112670,247.579240259164,262.7725903733,0.401889064139384
94,20,121925,223.061865901169,223.061865901169,0.396824160054763
94,21,102522,298.293878387078,298.293878387078,0.359820231532147
94,22,95523,269.218952503586,327.057380774235,0.522053124319599
94,23,73186,320.0995408958,320.0995408958,0.508820823610236
94,24,80388,328.216077026422,365.245317299956,0.440157092064936
94,25,72074,291.971237894386,320.941130939223,0.44459823575995
94,26,74102,301.309384362095,335.270012794539,0.460958638791243
94,27,47308,724.554768749472,383.165242052566,0.679955326852253
94,28,62821,443.232294933223,341.129599929942,0.524411116847963
94,29,76992,273.781795511222,300.601124241737,0.447878724201125
94,30,74897,325.710348879127,359.14947059054,0.417946751887649
94,31,41856,457.955084097859,457.955084097859,0.608445449166523
94,32,39961,466.305698055604,466.305698055604,0.584667385310791
95,1,131997,312.206080441222,312.206080441222,0.366743698561755
95,2,143031,284.911340898127,284.911340898127,0.34460815440662
95,3,126872,289.74623242323,289.74623242323,0.345805464308114
95,4,157032,250.848457639207,250.848457639207,0.332383680351074
95,5,121790,307.748312669349,307.748312669349,0.314822537129725
95,6,136154,298.10137785155,327.452810939629,0.434428768257293
95,7,146684,202.3095156936,202.3095156936,0.367769509059617
95,8,124587,274.025757101463,292.656474323734,0.410620247823909
95,9,111588,265.737722694197,290.977641007904,0.434313112148952
95,10,114772,311.91489213397,311.91489213397,0.371453544378707
95,11,107212,319.902398985188,319.902398985188,0.390912638836282
95,12,107089,231.15105192877,260.575870260833,0.470158234854657
95,13,126258,310.338338956739,275.4969219586,0.432000193609457
95,14,142214,214.671213804548,214.671213804548,0.391943795156636
95,15,115344,244.87619642114,264.359807003926,0.426900768474263
95,16,123098,290.523623454483,290.523623454483,0.381152642883179
95,17,115416,248.080439453802,248.080439453802,0.357964625131747
95,18,111136,243.015890440541,243.015890440541,0.396740366351338
95,19,112073,260.739348460378,291.586137421466,0.44702640152989
95,20,92788,294.387959649955,294.387959649955,0.38468570777994
95,21,82220,411.249014838239,484.714059205794,0.49632173212146
95,22,122753,225.355192948441,225.355192948441,0.386799268589513
95,23,85933,321.025124224687,352.840210502177,0.430630169447245
95,24,92093,263.78598807727,289.669345229237,0.434594389294231
95,25,86153,272.752695785405,300.672171713644,0.450048924432946
95,26,81223,315.654666781577,346.332470201055,0.434165266584984
95,27,80987,291.499191228222,319.130113249463,0.433574506351005
95,28,63356,349.853825999116,418.898853381542,0.496312994996267
95,29,81129,307.936237350393,353.655100423002,0.480772241798136
95,30,63420,340.22023021129,419.931293935778,0.519476785174127
95,31,47228,626.30170661472,626.30170661472,0.646626720197543
95,32,75035,303.357086692877,357.010649470913,0.512340037574671
96,1,155354,210.467197497329,210.467197497329,0.396070809215952
96,2,137917,292.157913817731,292.157913817731,0.373740205390623
96,3,126470,326.018802878153,272.643835798817,0.430149895356628
96,4,127670,296.163389989818,296.163389989818,0.361829657379991
96,5,138878,296.121034289088,296.121034289088,0.350648369543914
96,6,133325,299.897873617101,299.897873617101,0.393455714998077
96,7,125199,315.019896325051,315.019896325051,0.351568542796889
96,8,119977,275.349983746885,289.05940513838,0.401581854133116
96,9,116904,262.21769143913,287.654868083617,0.435839321391701
96,10,120509,234.548000564273,234.548000564273,0.355446534672629
96,11,129091,220.870138119621,220.870138119621,0.377277986832653
96,12,146071,218.258689267548,218.258689267548,0.397063643836054
96,13,113427,250.515644423285,265.171471293681,0.413521737067533
96,14,153479,249.594661158856,249.594661158856,0.347158261932603
96,15,118129,297.196141506319,297.196141506319,0.390496202826801
96,16,107264,251.054622240453,251.054622240453,0.391475151804515
96,17,114282,309.286615565006,333.713861518032,0.407853930359596
96,18,115402,318.898875236131,340.671779219078,0.419001152273696
96,19,99108,299.3610707511,299.3610707511,0.381790360903308
96,20,110280,223.130214000725,246.223045220052,0.443624424971211
96,21,101644,248.563496123726,272.592375262084,0.447209387504618
96,22,92174,262.634549873066,292.751448458598,0.457011134793714
96,23,97064,264.283441852798,287.164255189666,0.433833590268211
96,24,86697,309.761122068814,349.93228032218,0.440725994514663
96,25,87573,269.318111746771,269.318111746771,0.365829763806382
96,26,90669,315.988959842945,351.002746947073,0.44136880356173
96,27,90487,292.458364184911,321.9639157753,0.443400331281361
96,28,48672,620.333210059172,620.333210059172,0.632200772880661
96,29,89248,288.62885442811,328.174236411477,0.457961264014571
96,30,81422,391.086757878706,423.589358488494,0.414745141669688
96,31,79402,308.138434800131,333.950530451314,0.416611360169
96,32,51844,409.921225214104,486.481494349702,0.494598077806014
96,33,48352,294.850781767042,346.76791523707,0.493309741831371
97,1,128380,303.404829412681,303.404829412681,0.350337138735132
97,2,154419,213.983920372493,213.983920372493,0.373419572973675
97,3,135064,292.129442338447,292.129442338447,0.372785852216922
97,4,148357,294.978423667235,294.978423667235,0.357215967754085
97,5,105994,301.981102703927,330.677152898765,0.4073786253058
97,6,113890,248.873290016683,279.142987371245,0.458811485195092
97,7,122559,332.969174030467,332.969174030467,0.382544884296474
97,8,114095,317.878627459573,317.878627459573,0.393694991559348
97,9,119901,295.919783821653,295.919783821653,0.350123583968129
97,10,118974,319.614663708037,348.12966092847,0.426188438290865
97,11,147068,219.529462561536,219.529462561536,0.379599592076083
97,12,120851,235.948415817825,235.948415817825,0.383169746850885
97,13,120884,273.9129247874,290.415777842765,0.412865116865647
97,14,150709,249.213033063719,249.213033063719,0.348554544365408
97,15,121305,332.422628910597,332.422628910597,0.379690549328925
97,16,121948,311.265769016302,311.265769016302,0.388813213343278
97,17,118409,252.796966446807,269.105145975733,0.420229216177498
97,18,115333,232.244032497204,232.244032497204,0.390155144042735
97,19,115757,221.536088530283,243.444991027397,0.448771066379231
97,20,114431,262.197717401753,285.830275069417,0.420125708543739
97,21,98614,258.365029306184,287.300512340034,0.447020860930479
97,22,126583,216.5802279927,216.5802279927,0.380348339411917
97,23,89086,315.269660777226,338.634573862898,0.407534271885092
97,24,101913,261.250733468743,280.382877759453,0.407887540616792
97,25,86276,377.547591450693,417.162501246302,0.407542683095603
97,26,87604,310.513241404502,310.513241404502,0.399964390625557
97,27,92961,289.440281408333,328.421943772637,0.44931923948267
97,28,87061,271.699061577515,271.699061577515,0.33971041728486
97,29,94157,289.734273606848,320.255397981941,0.427874502939062
97,30,52454,627.272734205208,627.272734205208,0.644851972864977
97,31,80148,300.034835554225,300.034835554225,0.383471271890086
97,32,74470,319.88729689808,374.203907217287,0.498127759144307
97,33,62884,250.785939189619,290.935447044241,0.456337833143807
98,1,143282,278.04261526221,278.04261526221,0.373358833712643
98,2,130977,333.861891782527,333.861891782527,0.377617327010562
98,3,121027,248.304865856379,266.606017385511,0.445560076210396
98,4,166533,218.026096929738,231.368886944,0.407501361022541
98,5,131964,301.887325331151,301.887325331151,0.361891421427305
98,6,113545,289.847346866881,289.847346866881,0.375158788993204
98,7,142049,303.570465121191,303.570465121191,0.358610979947509
98,8,120217,228.194232096958,228.194232096958,0.355488934234284
98,9,127708,268.579204121903,268.579204121903,0.38276980323363
98,10,112896,311.800019486961,311.800019486961,0.374514622317401
98,11,114440,329.28637714086,329.28637714086,0.375711055703338
98,12,119691,259.166888070114,285.255382897012,0.433559632214835
98,13,110465,254.624958131535,271.629570460049,0.408011070804204
98,14,126772,317.93078124507,317.93078124507,0.375005413799051
98,15,109393,223.380636786632,242.407335035516,0.436696963647473
98,16,123893,300.278845455353,322.100560372793,0.416926308322921
98,17,114280,240.658794189709,273.159476864286,0.440846707874964
98,18,98455,365.46859986796,430.569671598719,0.452504116309473
98,19,119894,299.068694013045,299.068694013045,0.390705743600035
98,20,131949,216.45112126655,216.45112126655,0.393416439165649
98,21,146535,221.113290340192,221.113290340192,0.378396739595843
98,22,97884,263.66167095746,263.66167095746,0.355270201176659
98,23,163507,241.207024775698,241.207024775698,0.382591485213338
98,24,94713,301.039033712373,319.962354308352,0.400203300406803
98,25,105141,255.164322195908,291.624148689538,0.466829064761052
98,26,90430,307.312694902134,337.311640772414,0.432624606889665
98,27,95076,273.473705246329,293.36650402332,0.405698030905156
98,28,89292,293.566355328585,293.566355328585,0.393202679277222
98,29,93785,284.369035560058,321.824803539714,0.45996115524338
98,30,83639,223.47018735279,240.766534262557,0.42161519349359
98,31,79994,284.942445683426,312.363833144534,0.451301430236998
98,32,91996,270.67354015392,270.67354015392,0.381173339953237
98,33,53750,587.350455813954,587.350455813954,0.643016170970395
99,1,169287,273.178129448806,273.178129448806,0.396042911476734
99,2,164944,222.908193083713,222.908193083713,0.390425175360593
99,3,130172,311.420912331377,311.420912331377,0.374463524508564
99,4,123035,335.883659121388,335.883659121388,0.351220901533054
99,5,162828,241.897314958115,241.897314958115,0.354991000950186
99,6,116096,313.598185984013,313.598185984013,0.385731684023202
99,7,117142,338.964479008383,338.964479008383,0.380435050952116
99,8,131906,270.497604354616,270.497604354616,0.392279005048716
99,9,114541,294.013261626841,323.39723341152,0.411906684361893
99,10,120792,349.209393006159,349.209393006159,0.327709754683057
99,11,115670,221.986349096568,242.054081881459,0.441838725661081
99,12,116939,265.051343007893,287.591952716057,0.422831427572092
99,13,116174,260.072968134006,281.306441199927,0.418777851727276
99,14,155319,222.737372761864,222.737372761864,0.384885235445751
99,15,106003,263.995924643642,296.4376988469,0.465899646504834
99,16,107333,267.833406314926,267.833406314926,0.388856976223371
99,17,103037,266.675524326213,266.675524326213,0.377388130913881
99,18,114324,234.420296700605,263.776410090773,0.430930911685062
99,19,152189,300.890005190914,300.890005190914,0.354963649630788
99,20,132935,214.144514236281,214.144514236281,0.386256344680353
99,21,121804,229.742955896358,229.742955896358,0.438437162588076
99,22,120260,295.08340262764,295.08340262764,0.372429336286963
99,23,120432,301.117966985519,301.117966985519,0.385641423195353
99,24,93853,307.047329334172,307.047329334172,0.371309561899087
99,25,93644,290.089690743668,327.408339520973,0.4453352438702
99,26,95897,269.313596879986,269.313596879986,0.32169119027569
99,27,92599,291.256557846197,291.256557846197,0.396112241693682
99,28,88919,371.922311317041,424.564698290163,0.462531622575319
99,29,99037,261.279138099902,261.279138099902,0.395999112576624
99,30,88342,307.02704262978,307.02704262978,0.362834170595327
99,31,83138,214.8248574659,237.373992084929,0.437877292334562
99,32,87053,276.135227964573,304.223577354154,0.436591846193934
99,33,57826,567.120620482136,567.120620482136,0.668660832736733
100,1,160838,290.954283191783,290.954283191783,0.350966725883305
100,2,127046,316.925711946854,316.925711946854,0.351434892860634
100,3,128320,220.204371882793,244.266774812276,0.425593971875177
100,4,155380,226.377526065131,226.377526065131,0.445510255129455
100,5,149298,226.565352516444,226.565352516444,0.343882949365389
100,6,116051,224.578159602244,243.669775082293,0.432047332973218
100,7,128586,337.639159784113,337.639159784113,0.392815545758466
100,8,152405,306.680745382369,306.680745382369,0.343386825630117
100,9,111792,285.301264849005,285.301264849005,0.367719891083125
100,10,117705,292.947954632344,315.031327866034,0.429592532802479
100,11,123948,269.399393293962,292.561131015459,0.428002962273856
100,12,128266,273.322673194767,294.262166408084,0.407770787776877
100,13,118195,270.026490122256,297.03453358956,0.432131995762734
100,14,125946,341.941578136662,341.941578136662,0.383759520835957
100,15,162561,242.827535509747,242.827535509747,0.354545725165761
100,16,129268,252.768697589504,276.875912184042,0.428876624422195
100,17,97008,346.155646956952,400.018928978048,0.45899073091813
100,18,104198,262.886187834699,281.477527858777,0.419625771411103
100,19,117421,231.399179022492,260.941938061544,0.451655387236663
100,20,115230,302.271274841621,302.271274841621,0.358634187358589
100,21,115292,307.799032023037,307.799032023037,0.376670582651187
100,22,130496,208.514881682197,220.920961244754,0.406434562442748
100,23,102813,262.898232713762,292.569424493151,0.452537567713557
100,24,96783,289.510936838081,305.590678075701,0.410919580705914
100,25,126986,332.596490951758,332.596490951758,0.324933863298408
100,26,103269,245.196796715374,245.196796715374,0.399001329882346
100,27,101575,248.485591927147,248.485591927147,0.379588514891129
100,28,93933,308.027689949219,308.027689949219,0.347419747218834
100,29,98312,283.854524371389,317.42823119809,0.434837633839859
100,30,90974,270.974201420186,270.974201420186,0.383843889833702
100,31,95695,209.468969120644,188.061805786009,0.428857474258579
100,32,60914,530.317857963686,326.76757809852,0.660049547522708
100,33,88550,303.156273291925,326.539193620164,0.403971715054843
101,1,133716,318.790728110323,318.790728110323,0.384909883303764
101,2,176050,279.230917353025,279.230917353025,0.38472861670742
101,3,133959,339.762740838615,339.762740838615,0.379280673045432
101,4,122189,219.504955437887,237.474499231455,0.415566675873608
101,5,147643,224.755450647846,224.755450647846,0.353818334019101
101,6,139240,244.642107153117,268.010242710162,0.438741460903137
101,7,152808,229.349157112193,229.349157112193,0.437728798097736
101,8,152553,312.553466664045,312.553466664045,0.341646525778676
101,9,119388,270.219218011861,270.219218011861,0.367925333670254
101,10,130978,257.550481760296,284.41065800919,0.417600809668661
101,11,120182,222.304205288646,239.866520620794,0.413492746616949
101,12,168963,236.810911264596,236.810911264596,0.369518572606616
101,13,124002,264.69153723327,293.560457413552,0.447019320934111
101,14,125646,343.303447781863,343.303447781863,0.373407806983952
101,15,134576,330.293544168351,330.293544168351,0.332950526933571
101,16,135427,205.197493852777,218.098003672949,0.414830620373392
101,17,105099,263.124825164845,292.979280598993,0.450688834018997
101,18,118341,303.813378288167,303.813378288167,0.3906498083922
101,19,115268,292.268209737308,316.168997790295,0.407834738112383
101,20,95288,345.933968600453,390.240483214305,0.446089047462066
101,21,130406,264.828934251491,303.044049138241,0.424946426302929
101,22,106751,261.529137900348,261.529137900348,0.397695720102604
101,23,102771,273.440017125454,302.167565376895,0.435218326895351
101,24,92127,274.640930454698,290.825879344958,0.42203980673736
101,25,96814,310.319788460347,310.319788460347,0.390361419318734
101,26,127592,229.404492444667,258.012275967056,0.456105379297059
101,27,99417,288.283301648611,288.283301648611,0.387787479895535
101,28,119039,302.845697628508,302.845697628508,0.352399534889514
101,29,98063,251.758155471483,251.758155471483,0.385981271936459
101,30,56220,531.789149768766,333.459535779033,0.671629991208482
101,31,99467,256.402062995767,277.29247486673,0.42052128817429
101,32,88618,294.036369586314,339.165085020743,0.451514521406558
101,33,87948,211.740824123346,211.740824123346,0.443561801388985
102,1,159964,296.226213398015,296.226213398015,0.359011440535257
102,2,131079,353.325437331685,353.325437331685,0.375171209328373
102,3,155021,315.137200766348,315.137200766348,0.357563710526891
102,4,127957,345.788210101831,345.788210101831,0.375963348257358
102,5,136596,326.80727839761,326.80727839761,0.399085180472498
102,6,122541,262.936804824508,284.364306022553,0.427468431031747
102,7,100834,282.101424122816,297.268456121329,0.402608737318892
102,8,172808,230.703879450025,230.703879450025,0.377837418154057
102,9,134989,260.891976383261,279.908580999538,0.417896088323377
102,10,132500,268.107735849057,295.793473864277,0.42714830120745
102,11,132778,261.254997062766,287.013704480829,0.450601492225922
102,12,147011,227.169756004653,227.169756004653,0.351617946924789
102,13,125425,286.311437113813,318.324908935886,0.457060337740341
102,14,110741,269.536910448705,288.146376943488,0.416244741056083
102,15,106161,239.569606541008,259.724365473691,0.431626415766676
102,16,120393,301.893664914073,324.019557894661,0.403509608179619
102,17,131360,325.64112362972,325.64112362972,0.338327051227744
102,18,98288,293.012097102393,316.217137474113,0.412665309260891
102,19,135019,252.523133781172,280.218424465279,0.440469312608811
102,20,128197,221.809511923056,242.070751482152,0.420355424628321
102,21,108579,264.742685049595,299.348914810842,0.469761504767008
102,22,107171,264.854764815109,281.805561229437,0.419952999205323
102,23,112857,225.753006016463,241.624889606062,0.413636915910755
102,24,124938,291.483015575726,291.483015575726,0.33627782657287
102,25,104415,302.312886079586,353.495228406283,0.467189397538264
102,26,151512,221.864307777602,221.864307777602,0.391509148274889
102,27,103034,272.148290855446,304.784206011036,0.43252068027818
102,28,120066,236.37566838239,252.213955526929,0.423921751561367
102,29,133689,200.45911780326,200.45911780326,0.397267309093845
102,30,94190,284.854581165729,323.015930940683,0.424597954128643
102,31,60706,505.769973314005,312.095095394927,0.654724852548694
102,32,96783,257.351993635246,276.496865338505,0.40872690700768
102,33,87777,207.835571960764,226.396876427268,0.446622127124967
103,1,135784,353.829015200613,353.829015200613,0.389997914785938
103,2,138833,328.692357004459,360.876642364592,0.412850469236134
103,3,158539,314.733661748844,314.733661748844,0.357741497084323
103,4,128252,347.683194024265,347.683194024265,0.393096332286857
103,5,180975,229.287697195745,229.287697195745,0.373237516700241
103,6,125018,299.197627541634,316.833724695288,0.400005398197412
103,7,126709,278.336132397856,278.336132397856,0.397650838150903
103,8,156121,293.508093081648,293.508093081648,0.359998289563767
103,9,137310,321.159405724274,321.159405724274,0.331205903644636
103,10,132471,270.923636116584,295.888292953247,0.420690752074105
103,11,120793,262.990595481526,282.880805626054,0.42223818072855
103,12,125069,294.709656269739,318.724731657321,0.405034695114593
103,13,152450,218.669596589046,218.669596589046,0.368469829612033
103,14,137639,249.584834240295,275.904014028473,0.436073039479182
103,15,127642,237.547398191818,237.547398191818,0.398462297439194
103,16,107816,271.756974846034,285.258870390776,0.405024383354081
103,17,127221,284.782441578041,313.574864036295,0.433490235198837
103,18,108922,262.781109417748,279.089978124806,0.411884292892946
103,19,148042,230.794821739777,230.794821739777,0.337628153518983
103,20,107401,235.584333479204,257.904697738431,0.453032072374169
103,21,133125,216.303984976526,237.785504000453,0.419345150686148
103,22,135641,267.939664260806,297.858480479937,0.425846574467007
103,23,102380,284.213596405548,284.213596405548,0.360726369156256
103,24,112965,279.303713539592,279.303713539592,0.423132816722185
103,25,99091,299.828107497149,299.828107497149,0.362147474571009
103,26,133342,201.536462629929,215.1614096,0.40729140322014
103,27,117802,223.700616288348,223.700616288348,0.397795625404201
103,28,115633,266.091487724093,293.670244807151,0.443306280361957
103,29,104084,269.355616617348,269.355616617348,0.449709775373844
103,30,93930,221.969583732567,201.395075215025,0.443691758332852
103,31,88011,269.044505800411,269.044505800411,0.382111074487529
103,32,63886,489.564568136994,307.871788466474,0.66607784409607
103,33,83602,304.452907825172,349.689576922693,0.449213667898559
104,1,136685,345.825050298131,345.825050298131,0.385085719314795
104,2,137626,331.571919550085,331.571919550085,0.392933033338557
104,3,166346,279.129410986738,279.129410986738,0.365478768766247
104,4,163150,315.276322402697,315.276322402697,0.364886651288369
104,5,135692,321.267281785219,321.267281785219,0.346212844313356
104,6,132199,349.657705428937,349.657705428937,0.361944893281414
104,7,120604,238.56020529999,255.505449660359,0.424278451525275
104,8,125223,264.923169066386,286.073454387009,0.418711085121402
104,9,149578,229.189065236866,229.189065236866,0.341435420858511
104,10,134224,271.518789486232,298.508091005361,0.424622367436191
104,11,115545,264.010800986629,286.497119994211,0.406636023842142
104,12,122847,220.690037200746,220.690037200746,0.374082857272431
104,13,110368,270.789368295158,289.480301143543,0.411122073871941
104,14,126277,294.025000593932,318.22920239438,0.411456936205734
104,15,126767,309.821207412024,309.821207412024,0.38294523056754
104,16,121664,223.989651827985,240.931638845611,0.405335907780684
104,17,106261,306.654887494001,306.654887494001,0.377652139460704
104,18,136627,268.854450438054,268.854450438054,0.396049076545405
104,19,111206,271.306035645559,297.654275944028,0.440678077137152
104,20,184444,229.483420441977,229.483420441977,0.387857264798531
104,21,126432,288.910521070615,322.281873699892,0.448556446683918
104,22,131973,229.169580141393,245.108424535395,0.416518462037052
104,23,129383,276.25026471793,300.364915653181,0.407213366492485
104,24,107532,268.761289662612,302.410011477794,0.432255146025069
104,25,137530,202.951196102669,202.951196102669,0.395888913275854
104,26,135344,250.833786499586,283.023026538676,0.454119634206417
104,27,111427,277.402837732327,277.402837732327,0.402867714558484
104,28,157274,227.197814006129,227.197814006129,0.382852206508763
104,29,98382,275.160608647923,275.160608647923,0.396883374689715
104,30,95003,272.597117985748,272.597117985748,0.387672680382582
104,31,103334,297.267182147212,331.684107468245,0.403960990024723
104,32,62308,512.493435834885,315.712353027401,0.689020805312446
104,33,92373,207.009039437931,193.118799680384,0.421919292985779
105,1,155805,275.482686691698,275.482686691698,0.362812331082966
105,2,133281,294.30329154193,322.189059863451,0.404242937960656
105,3,162309,318.707471551177,318.707471551177,0.343284380297129
105,4,128025,257.990978324546,279.383215657066,0.422478901073375
105,5,134990,355.000763019483,355.000763019483,0.37045048424005
105,6,136608,299.958413855704,299.958413855704,0.370502314492167
105,7,135580,341.837822687712,341.837822687712,0.370542891664512
105,8,132553,350.787700014334,382.918754190834,0.411832627606055
105,9,156275,229.390638297872,229.390638297872,0.349906229698867
105,10,107144,275.906368998731,290.619484024138,0.410697162332819
105,11,113790,266.619535987345,294.632688426849,0.437547770916514
105,12,129157,287.368203039711,318.07860330317,0.457520788847666
105,13,112124,275.814410830866,300.267741294997,0.437944696270037
105,14,142086,271.889426122208,305.583938601525,0.439546829689751
105,15,111912,295.326935449282,324.668222851956,0.424248469768148
105,16,120865,225.641715964092,225.641715964092,0.395678664697544
105,17,113032,262.070847193715,280.75452673714,0.419189795143908
105,18,122867,313.253094809835,313.253094809835,0.390554905392302
105,19,132094,255.124282707769,270.148926928239,0.425883786374193
105,20,184868,229.278896293572,229.278896293572,0.389938286168438
105,21,112842,249.315449921129,266.226084451272,0.411877199891176
105,22,112878,267.36744095395,287.58420683952,0.422419720977565
105,23,107196,303.187712228068,347.9404301176,0.409491244141516
105,24,135637,326.568266770866,326.568266770866,0.324585535519186
105,25,134693,271.034522952195,271.034522952195,0.375499060466047
105,26,108501,284.924922350946,284.924922350946,0.390493356317039
105,27,147627,248.480447343643,248.480447343643,0.482707954773944
105,28,123550,218.351711857548,195.300780042231,0.403198928779904
105,29,169279,231.312702697913,244.404372909039,0.402009104277717
105,30,100326,273.814086079381,273.814086079381,0.366313161537036
105,31,138632,201.06253967338,213.896265450959,0.410057464583327
105,32,58634,533.357198894839,330.822759964477,0.688177114313102
105,33,100311,196.029229097507,213.680060746933,0.41935661460578
106,1,181081,250.121470502151,250.121470502151,0.412318702046479
106,2,153307,231.38593801979,231.38593801979,0.342169023255132
106,3,136129,351.258321151261,351.258321151261,0.383071800069934
106,4,117687,298.242737090758,298.242737090758,0.371174834112408
106,5,134448,338.812782637153,338.812782637153,0.334721982397836
106,6,188628,249.789776703353,249.789776703353,0.379497775467528
106,7,124684,266.975987295884,288.353992424695,0.415530208666706
106,8,135486,282.442599235345,304.162237379097,0.402746212484057
106,9,126343,317.390223439367,342.482118830707,0.413566207825165
106,10,115734,273.01436915686,295.394804473441,0.419397938213838
106,11,133448,339.862508242911,339.862508242911,0.380009963672581
106,12,164268,321.470755107507,321.470755107507,0.359574035140538
