Frame,ID,Volume_nowarp,MeanIntensity_nowarp,GMMIntensity_nowarp,Bimodality_nowarp,Centroid_1,Centroid_2,Centroid_3
32,1,20841,144.242118900245,150.460696867809,0.418435971153696,1141.25142747469,889.709802792572,60.4392303632263
32,2,13755,167.638240639767,175.849503987764,0.421912559114037,1316.36888404217,1042.14591057797,64.3314431115958
32,3,16599,144.53093559853,144.53093559853,0.3706706946679,1278.45870233147,955.894150250015,72.7023314657509
32,4,19580,148.392900919305,155.776953270169,0.44712559971466,1260.68590398366,882.570173646578,57.8710929519918
32,5,16446,149.365499209534,149.365499209534,0.385297202585118,1221.70539948924,968.792715553934,62.4626656937857
32,6,14559,158.152070883989,167.511704031524,0.422334522064565,1208.08283535957,1042.49838587815,46.4286008654441
32,7,12556,164.319448869067,172.739696227367,0.407430372168331,1160.38244663906,1016.03870659446,59.2329563555272
32,8,16850,161.106765578635,169.393721587912,0.43801898329978,1288.47198813056,924.803204747774,46.9882492581602
32,9,13933,158.458479867939,165.706069596253,0.416558201829907,1233.6527668126,1034.56879351181,64.1173473049595
32,10,18274,144.687753091824,150.502062093983,0.413688700765219,1289.35290576776,844.023257086571,63.66455072781
32,11,21572,151.704246245133,157.848039348959,0.416291598114991,1311.99698683479,942.466345262377,59.3471629890599
32,12,17185,153.799767238871,153.799767238871,0.373563771143915,1133.28181553681,973.094559208612,69.2504509746872
32,13,16625,170.464421052632,176.297026298381,0.403694385204059,1242.10965413534,1005.91212030075,51.5749172932331
32,14,14443,151.63096309631,159.3185790325,0.42175716024731,1187.3165547324,1097.15890050544,61.1045489164301
32,15,12849,163.069733053156,169.191286864906,0.415626395270167,1256.32913067165,1067.11175967001,54.161880301969
32,16,17399,147.043450773033,152.791988609604,0.428546502493469,1152.16317029714,912.340019541353,48.9878153916892
33,1,21392,148.650009349289,156.188022873952,0.449640029738378,1140.30184181002,893.954235228123,61.4964472700075
33,2,17169,155.483312947755,162.219080545943,0.440353123043899,1282.26320694275,911.350923175491,47.4013046770342
33,3,15089,152.571343362715,159.639971141734,0.409693070676451,1212.8816356286,1032.32314931407,46.3966465637219
33,4,16771,155.165046806988,155.165046806988,0.378537693248854,1226.26814143462,971.667461689822,62.5829109772822
33,5,18508,143.570131834882,148.626338460075,0.401933797107742,1283.21979684461,840.716609033931,64.3270477631295
33,6,13325,165.506116322702,174.597855232282,0.43720480631599,1164.96637898687,1018.59219512195,58.6099061913696
33,7,18648,150.384652509653,157.294733687555,0.447378447455825,1146.4222972973,911.56805019305,49.8630952380952
33,8,16532,165.714977014275,165.714977014275,0.392778437494224,1245.89499153158,999.749274135011,51.6102709895959
33,9,19704,147.106932602517,153.231157412627,0.430003219593816,1253.07810596833,875.605511571255,58.4177831912302
33,10,19363,157.204823632702,163.382705216148,0.412677646752326,1138.63146206683,979.047978102567,69.7464235913856
33,11,12881,165.757006443599,175.17230841045,0.416511921690856,1325.11334523717,1038.31278627436,63.9451129570686
33,12,13157,164.543436953713,171.354193158395,0.411251324170194,1240.59770464392,1036.13338907046,64.2915558257962
33,13,16764,146.465342400382,146.465342400382,0.37519074828747,1278.75089477452,957.803149606299,72.9293724648055
33,14,21174,148.93709266081,148.93709266081,0.397588732716615,1311.16506092377,934.953150089733,59.2219231132521
33,15,15333,154.665036196439,154.665036196439,0.428440263774133,1202.3402465271,1098.43227026675,60.9531076762538
33,16,13234,160.277618256007,166.826834660979,0.417501284059895,1264.75147347741,1060.40955115611,54.1073749433278
34,1,20177,147.0861872429,154.096963133722,0.427950726430995,1140.76255141993,903.785498339694,61.7806413242801
34,2,15577,156.96924953457,166.062310438656,0.420670658979006,1219.18873980869,1044.26192463247,46.4244719779162
34,3,19623,148.773072415023,155.626928901385,0.433170939164764,1250.86943892371,880.521021250573,58.1560923406207
34,4,15950,154.296677115987,154.296677115987,0.358946254099253,1230.84652037618,978.638871473354,62.4907836990596
34,5,12892,159.849519081601,167.095578079142,0.420954918331544,1171.71354328266,1027.34672665219,59.1816630468508
34,6,18581,144.412410526882,144.412410526882,0.379764191827361,1278.98584575642,838.265001883645,63.4972283515419
34,7,17480,161.559324942792,169.757383955979,0.440342896650655,1275.80005720824,916.058180778032,47.037471395881
34,8,16452,170.723194748359,176.044462399516,0.402256614637748,1247.59731339655,1004.72532214928,51.5695964016533
34,9,18240,149.380098684211,155.488020824919,0.429828375615413,1139.87905701754,932.730756578947,50.0793311403509
34,10,18498,144.120283273867,144.120283273867,0.395929335941945,1280.55249216131,944.858417126176,72.4082603524705
34,11,15656,151.191492079714,151.191492079714,0.405276863888325,1207.53915431783,1103.6057741441,61.9977644353602
34,12,13495,168.646683957021,178.359223593265,0.43701449831617,1329.90900333457,1038.20251945165,63.5124120044461
34,13,14755,162.450830227042,168.396721820523,0.414253652676488,1250.37614368011,1040.08071840054,64.4655371060657
34,14,19226,152.489025278269,158.485327263132,0.416514841173073,1146.1169770103,985.713304899615,70.0586185373973
34,15,13200,164.309924242424,171.722194849011,0.430078594632746,1273.06962121212,1065.00113636364,53.9175757575758
34,16,22211,151.428571428571,156.54909589382,0.407755340879595,1312.52613569853,933.248255368961,58.7727702489757
35,1,17212,165.216825470602,173.69832151555,0.436950017761252,1278.58110620497,927.430571694167,46.8629444573553
35,2,17461,157.419048164481,157.419048164481,0.386210038824827,1229.12754137793,974.106408567665,62.4700761697497
35,3,21749,146.071819393995,153.204239066905,0.435100111725598,1144.79631247414,894.914892638742,61.5219090532898
35,4,19091,173.021371326803,181.313703219317,0.43623485053564,1241.03441412184,1007.76313446126,51.5833115080404
35,5,20382,152.482092041998,160.001571326028,0.444849916666059,1249.48886272201,875.597782356982,57.8193013443234
35,6,19194,148.124726477024,153.574591224529,0.410399882299602,1278.10961758883,838.759768677712,63.4195060956549
35,7,14758,160.897750372679,166.437978321773,0.414589592551303,1205.6529340019,1050.51063829787,47.5679631386367
35,8,13684,164.15222157264,172.70797259526,0.425798850063686,1166.3881175095,1021.74693072201,59.2991084478223
35,9,13587,171.732538455877,181.23916216161,0.427590298602766,1322.80967100905,1039.20998012806,64.0482078457349
35,10,18085,152.171136300802,158.193960800004,0.425209725117126,1142.78335637268,923.861819187172,49.695493502903
35,11,19025,147.675847568988,147.675847568988,0.384450512328225,1282.34091984231,944.232010512484,72.4257555847569
35,12,19116,152.706371625863,158.820716342193,0.404546817628738,1144.73451558904,977.304143126177,69.6875392341494
35,13,13323,170.383697365458,177.105807343286,0.40912314075596,1244.79651730091,1036.23020340764,64.9962470914959
35,14,13031,166.470109738316,175.053359894923,0.435208132392167,1265.08403038907,1065.25155398665,54.8066917350932
35,15,22297,152.762434408216,158.967342677149,0.414097727813055,1312.04309996861,933.927165089474,58.5111449970848
35,16,14888,156.754768941429,163.65170769074,0.401249691534292,1200.45184040838,1101.62647770016,62.9635276732939
36,1,22202,144.457120980092,151.159303959984,0.418838395126386,1144.38978470408,895.02351139537,61.6348977569588
36,2,17775,152.446019690577,158.286253326225,0.409460049297313,1201.25378340366,1101.39623066104,63.5333333333333
36,3,15872,160.271610383065,166.7356700754,0.42553833299033,1209.13778981855,1048.77305947581,47.6146043346774
36,4,14257,162.371115943046,170.496333342135,0.436077776903562,1163.99565125903,1027.31072455636,59.2064950550607
36,5,18034,163.862371076855,172.976995209909,0.443711210376904,1279.32200288344,920.999611844294,46.9224243096373
36,6,19210,146.25580426861,146.25580426861,0.38491333605982,1282.80822488287,935.379333680375,71.9733992712129
36,7,21209,152.024234994578,159.280433197982,0.441707599995749,1248.16313829035,871.098401621953,57.8966004997878
36,8,18499,173.673820206498,181.230601766117,0.416587453863426,1242.71825504081,1008.413103411,51.7872317422563
36,9,18305,155.604151871073,155.604151871073,0.394384640532117,1221.30270417919,974.137066375307,62.4433761267413
36,10,13855,169.13836160231,179.446655378305,0.44308101833925,1321.71519307109,1042.82150848069,64.6654637315049
