Frame,ID,Volume_nowarp,MeanIntensity_nowarp,GMMIntensity_nowarp,Bimodality_nowarp,Volume_rigid,MeanIntensity_rigid,GMMIntensity_rigid,Bimodality_rigid,Volume_affine,MeanIntensity_affine,GMMIntensity_affine,Bimodality_affine
10,8,194513,119.044629407803,119.044629407803,0.0711735266194485,194513,119.028023833883,119.028023833883,0.0675208424582757,NaN,NaN,NaN,NaN
10,9,103310,118.789575065337,118.789575065337,0.0610465505774397,103310,118.882528312845,118.882528312845,0.0872660938669574,NaN,NaN,NaN,NaN
12,1,187500,120.492181333333,120.492181333333,0.109330837402316,187447,120.491803016319,120.491803016319,0.110195059078694,NaN,NaN,NaN,NaN
12,2,211471,123.570867873136,123.570867873136,0.225938293433114,211407,123.408382882308,123.408382882308,0.232145176660971,NaN,NaN,NaN,NaN
12,3,210801,121.788207835826,121.788207835826,0.164305154315682,210788,121.755076190295,121.755076190295,0.163671065944713,NaN,NaN,NaN,NaN
12,4,169458,119.985542140235,119.985542140235,0.146909023122015,169493,119.961420235644,119.961420235644,0.136791595465418,NaN,NaN,NaN,NaN
12,5,123671,118.620258589322,118.620258589322,0.0538910539362375,123667,118.628340624419,118.628340624419,0.0545180768575343,NaN,NaN,NaN,NaN
12,6,192000,123.854713541667,123.854713541667,0.181660003697859,192056,123.696801974424,123.696801974424,0.187140746753112,NaN,NaN,NaN,NaN
12,7,202980,118.988604788649,118.988604788649,0.0765709961514762,202931,118.97356737019,118.97356737019,0.0778401097103696,NaN,NaN,NaN,NaN
12,8,177955,118.980208479672,118.980208479672,0.0866359024565458,177929,118.8983751946,118.8983751946,0.0889472149828292,NaN,NaN,NaN,NaN
12,9,183666,125.537606307101,125.537606307101,0.289304038593761,183746,125.471781698649,125.471781698649,0.294968449047251,NaN,NaN,NaN,NaN
14,1,211782,123.779428846644,123.779428846644,0.199747641868081,211782,123.734694166643,123.734694166643,0.202800987004078,NaN,NaN,NaN,NaN
14,2,177414,120.207103159841,120.207103159841,0.15133859772594,177391,120.182940509947,120.182940509947,0.151632383378087,NaN,NaN,NaN,NaN
14,3,200093,118.94047767788,118.94047767788,0.0805251928107166,200093,118.903594828405,118.903594828405,0.0812076613618312,NaN,NaN,NaN,NaN
14,4,204820,123.271081925593,123.271081925593,0.213714699126765,204827,123.214761725749,123.214761725749,0.213861713035186,NaN,NaN,NaN,NaN
14,5,199229,120.336231171165,120.336231171165,0.0517004661987788,199237,120.332408137043,120.332408137043,0.0519991008455265,NaN,NaN,NaN,NaN
14,6,187672,126.031246003666,126.031246003666,0.268355352279021,187672,126.001699774074,126.001699774074,0.25893231258865,NaN,NaN,NaN,NaN
14,7,206465,122.049611314266,122.049611314266,0.116256690240242,206447,122.037413960968,122.037413960968,0.119752690366235,NaN,NaN,NaN,NaN
14,8,198783,118.885171267161,118.885171267161,0.0860886476008079,198761,118.868595951922,118.868595951922,0.0844919421979193,NaN,NaN,NaN,NaN
14,9,102282,118.412897675055,118.412897675055,0.09085807845235,102285,118.38279317593,118.38279317593,0.0931773758319033,NaN,NaN,NaN,NaN
16,1,188220,120.295510572734,120.295510572734,0.110951397933061,188230,120.31205440153,120.31205440153,0.113598026937273,NaN,NaN,NaN,NaN
16,2,203634,123.170202421992,123.170202421992,0.173169321459672,203616,123.137626709099,123.137626709099,0.173191588891035,NaN,NaN,NaN,NaN
16,3,172929,120.251218708256,120.251218708256,0.148448784075485,172929,120.203800403634,120.203800403634,0.153099687267945,NaN,NaN,NaN,NaN
16,4,210486,124.120236025199,124.120236025199,0.190839675798897,210490,124.021098389472,124.021098389472,0.190460141906871,NaN,NaN,NaN,NaN
16,5,191925,127.704363683731,127.704363683731,0.281756944294969,191916,127.662003168053,127.662003168053,0.285046353218861,NaN,NaN,NaN,NaN
16,6,205574,122.706431747205,122.706431747205,0.167636454300525,205591,122.666804480741,122.666804480741,0.166506292734601,NaN,NaN,NaN,NaN
16,7,204055,118.763107985592,118.763107985592,0.083088298443126,204015,118.748660637698,118.748660637698,0.0870641930971556,NaN,NaN,NaN,NaN
16,8,183221,118.760360439033,118.760360439033,0.0680561123813552,183239,118.787479739575,118.787479739575,0.0727675089381866,NaN,NaN,NaN,NaN
16,9,114039,118.277045572129,118.277045572129,0.0795761354647189,114056,118.343024479203,118.343024479203,0.0812175793127579,NaN,NaN,NaN,NaN
18,1,195872,123.339216427054,123.339216427054,0.151838539944539,195872,123.264529897076,123.264529897076,0.158718713747002,NaN,NaN,NaN,NaN
18,2,213183,124.415591299494,124.415591299494,0.201583163094213,213183,124.389275880347,124.389275880347,0.205127710366195,NaN,NaN,NaN,NaN
18,3,194532,120.279409043242,120.279409043242,0.0681007895945959,194532,120.257957559682,120.257957559682,0.0666114031379586,NaN,NaN,NaN,NaN
18,4,207879,118.748031306674,118.748031306674,0.0810431423563855,207879,118.75189413072,118.75189413072,0.082553381755019,NaN,NaN,NaN,NaN
18,5,173488,120.244178271696,120.244178271696,0.13258209346974,173488,120.22804459098,120.22804459098,0.127737549014867,NaN,NaN,NaN,NaN
18,6,193194,118.933527956355,118.933527956355,0.0799991742729679,193194,118.921819518205,118.921819518205,0.081357443472035,NaN,NaN,NaN,NaN
18,7,184271,127.575038937217,127.575038937217,0.270107303975797,184273,127.398875581339,127.398875581339,0.274844852065357,NaN,NaN,NaN,NaN
18,8,209376,123.78762608895,123.78762608895,0.199507658793902,209377,123.762801071751,123.762801071751,0.201774193765844,NaN,NaN,NaN,NaN
18,9,143694,118.414902501148,118.414902501148,0.0779300458215632,143694,118.44611466032,118.44611466032,0.0793828635474998,NaN,NaN,NaN,NaN
20,1,227184,118.75148778083,118.75148778083,0.0896034158030765,227184,118.742662335376,118.742662335376,0.0895474842458218,NaN,NaN,NaN,NaN
20,2,234826,123.293613143349,123.293613143349,0.185743436208279,234829,123.300601714439,123.300601714439,0.186683271328753,NaN,NaN,NaN,NaN
20,3,181583,120.286838525633,120.286838525633,0.126738248453658,181583,120.291001910972,120.291001910972,0.128060883393188,NaN,NaN,NaN,NaN
20,4,220882,124.975131518186,124.975131518186,0.233229710285276,220882,124.935427060602,124.935427060602,0.239455784844767,NaN,NaN,NaN,NaN
20,5,195695,120.378890620609,120.378890620609,0.0632904212759883,195695,120.370954802116,120.370954802116,0.0669104240871127,NaN,NaN,NaN,NaN
20,6,222399,125.14640803241,125.14640803241,0.302015531074844,222403,125.111567739644,125.111567739644,0.302880250511449,NaN,NaN,NaN,NaN
20,7,181421,127.111729072158,127.111729072158,0.272826825532072,181424,127.07620270747,127.07620270747,0.268883136614373,NaN,NaN,NaN,NaN
20,8,163404,118.448924138944,118.448924138944,0.0873984646518311,163404,118.443330640621,118.443330640621,0.0808948851157057,NaN,NaN,NaN,NaN
20,9,178844,118.627071637852,118.627071637852,0.0634037430435294,178844,118.629487150813,118.629487150813,0.0649084291294016,NaN,NaN,NaN,NaN
22,1,227940,125.482552426077,125.482552426077,0.247263302192415,227944,125.431698136384,125.431698136384,0.254367203009904,NaN,NaN,NaN,NaN
22,2,241116,122.925330546293,122.925330546293,0.131549035681686,241117,122.889501777146,122.889501777146,0.133065634691935,NaN,NaN,NaN,NaN
22,3,200713,118.637831132014,118.637831132014,0.0854436705488959,200714,118.638560339588,118.638560339588,0.0831113241165814,NaN,NaN,NaN,NaN
22,4,227578,126.555813830862,126.555813830862,0.229321209471977,227578,126.539155805921,126.539155805921,0.232940807543197,NaN,NaN,NaN,NaN
22,5,196720,120.736996746645,120.736996746645,0.153112343822176,196720,120.731105124034,120.731105124034,0.158227312560278,NaN,NaN,NaN,NaN
22,6,176608,120.177568400072,120.177568400072,0.10190515201296,176608,120.169567630005,120.169567630005,0.1068334111193,NaN,NaN,NaN,NaN
22,7,197985,127.229512336793,127.229512336793,0.283011651351284,197992,127.202432421512,127.202432421512,0.286321929989809,NaN,NaN,NaN,NaN
22,8,189846,118.539721669142,118.539721669142,0.0911093153514777,189846,118.518472867482,118.518472867482,0.0931198764982426,NaN,NaN,NaN,NaN
22,9,179908,118.448368054784,118.448368054784,0.0702802094641751,179908,118.432421015186,118.432421015186,0.0708248279727318,NaN,NaN,NaN,NaN
24,1,221838,126.155658633778,126.155658633778,0.264243995889553,221836,125.873672442705,125.873672442705,0.279915000527013,NaN,NaN,NaN,NaN
24,2,219217,127.87469037529,127.87469037529,0.267708787703447,219218,127.786573182859,127.786573182859,0.269647885596923,NaN,NaN,NaN,NaN
24,3,200679,121.046078563278,121.046078563278,0.144441640481044,200661,121.042185576669,121.042185576669,0.141590836607634,NaN,NaN,NaN,NaN
24,4,182526,120.031672200125,120.031672200125,0.0892220594063222,182516,120.001068399483,120.001068399483,0.101388777170826,NaN,NaN,NaN,NaN
24,5,195693,127.401404240315,127.401404240315,0.290298340592763,195668,127.195709058201,127.195709058201,0.30396738477185,NaN,NaN,NaN,NaN
24,6,188147,118.661371161911,118.661371161911,0.0586219522646994,188179,118.632791119094,118.632791119094,0.0719092680885703,NaN,NaN,NaN,NaN
24,7,206567,122.848499518316,122.848499518316,0.137409535276972,206564,122.736367421235,122.736367421235,0.127261823024864,NaN,NaN,NaN,NaN
24,8,219909,118.643684433106,118.643684433106,0.0820360026602505,219910,118.70325133009,118.70325133009,0.0762193672910453,NaN,NaN,NaN,NaN
24,9,148119,118.511932972812,118.511932972812,0.0708735008596851,148121,118.555768594595,118.555768594595,0.0984242702977675,NaN,NaN,NaN,NaN
26,1,227040,127.03226744186,127.03226744186,0.240465869490325,227040,127.037662966878,127.037662966878,0.239412982482718,NaN,NaN,NaN,NaN
26,2,242926,118.575969636844,118.575969636844,0.0588789949661941,242926,118.571960185406,118.571960185406,0.0597315206163906,NaN,NaN,NaN,NaN
26,3,243558,127.986138825249,127.986138825249,0.321563968724279,243558,128.017556393138,128.017556393138,0.320980545795186,NaN,NaN,NaN,NaN
26,4,186709,119.937833741277,119.937833741277,0.0978710736851932,186709,119.938931706559,119.938931706559,0.0924495470771992,NaN,NaN,NaN,NaN
26,5,218723,122.814427380751,122.814427380751,0.11058229718838,218723,122.783516136849,122.783516136849,0.111777641243912,NaN,NaN,NaN,NaN
26,6,201485,127.36421073529,127.36421073529,0.314894531916988,201485,127.354656674194,127.354656674194,0.31577549369181,NaN,NaN,NaN,NaN
26,7,194879,121.369321476403,121.369321476403,0.165506383540134,194879,121.382355205025,121.382355205025,0.158203703323282,NaN,NaN,NaN,NaN
26,8,164070,118.407448040471,118.407448040471,0.0651370704639989,164070,118.417620527823,118.417620527823,0.0646552401284603,NaN,NaN,NaN,NaN
26,9,183427,118.783292535995,118.783292535995,0.0831072606111619,183427,118.781973210051,118.781973210051,0.0833378843716356,NaN,NaN,NaN,NaN
28,1,204601,122.822772127213,122.822772127213,0.120815264038705,204601,122.799062565677,122.799062565677,0.11961519231271,NaN,NaN,NaN,NaN
28,2,224664,128.14315155076,128.14315155076,0.288408131368422,224664,128.082763593633,128.082763593633,0.296562578462531,NaN,NaN,NaN,NaN
28,3,178259,119.664981852249,119.664981852249,0.0878156303845226,178266,119.680567242211,119.680567242211,0.0878814503363115,NaN,NaN,NaN,NaN
28,4,193802,121.284713264053,121.284713264053,0.160471990791026,193796,121.28270965345,121.28270965345,0.161264916755607,NaN,NaN,NaN,NaN
28,5,194991,127.585021872804,127.585021872804,0.301415825858734,195001,127.539022876806,127.539022876806,0.304330414667648,NaN,NaN,NaN,NaN
28,6,192926,118.621823911759,118.621823911759,0.0695662696986854,192926,118.608767092046,118.608767092046,0.0765231641163793,NaN,NaN,NaN,NaN
28,7,222546,118.488995533508,118.488995533508,0.0717883650133566,222546,118.494167497955,118.494167497955,0.0720150784819961,NaN,NaN,NaN,NaN
28,8,220775,129.209376061601,129.209376061601,0.324091592406808,220775,129.181465292719,129.181465292719,0.318904045336159,NaN,NaN,NaN,NaN
28,9,109240,118.388648846576,118.388648846576,0.0854529885761526,109240,118.464729036983,118.464729036983,0.0866519851919973,NaN,NaN,NaN,NaN
30,1,235498,118.591334108995,118.591334108995,0.0691829039869402,235498,118.601134616854,118.601134616854,0.0752403297463728,NaN,NaN,NaN,NaN
30,2,236935,129.240162913879,129.240162913879,0.346397700750982,236935,129.248190431975,129.248190431975,0.348787517883702,NaN,NaN,NaN,NaN
30,3,199766,118.825240531422,118.825240531422,0.0803828822318915,199766,118.817336283452,118.817336283452,0.0726245762455916,NaN,NaN,NaN,NaN
30,4,192804,121.425478724508,121.425478724508,0.160137715077133,192804,121.425255700089,121.425255700089,0.159899273805133,NaN,NaN,NaN,NaN
30,5,181968,119.585537017498,119.585537017498,0.110561136615615,181968,119.582410094082,119.582410094082,0.109989302396709,NaN,NaN,NaN,NaN
30,6,220009,130.291265357326,130.291265357326,0.267364346365099,220013,130.285464949798,130.285464949798,0.267352346791082,NaN,NaN,NaN,NaN
30,7,198378,123.2439484217,123.2439484217,0.205645452960033,198378,123.227968827189,123.227968827189,0.203689567455161,NaN,NaN,NaN,NaN
30,8,199502,127.148078716003,127.148078716003,0.251804755430791,199502,127.12063036962,127.12063036962,0.250711997594635,NaN,NaN,NaN,NaN
30,9,126754,118.587563311611,118.587563311611,0.0938645279665855,126754,118.580502390457,118.580502390457,0.0957442900511613,NaN,NaN,NaN,NaN
32,1,236392,131.287763545298,131.287763545298,0.356739950622358,236392,131.344965142644,131.344965142644,0.35882051382105,NaN,NaN,NaN,NaN
32,2,205793,126.542511164131,126.542511164131,0.283222561759393,205777,126.519042458584,126.519042458584,0.282011398759788,NaN,NaN,NaN,NaN
32,3,241368,118.555164727719,118.555164727719,0.0805611617315372,241368,118.552281164032,118.552281164032,0.0796096499308135,NaN,NaN,NaN,NaN
32,4,243684,130.963542949065,130.963542949065,0.377276086365284,243668,130.961521414383,130.961521414383,0.373990995237695,NaN,NaN,NaN,NaN
32,5,197352,121.247380315376,121.247380315376,0.0775486015643568,197352,121.239911427297,121.239911427297,0.0807148134962115,NaN,NaN,NaN,NaN
32,6,210854,123.226052149829,123.226052149829,0.197060711067708,210854,123.204800478056,123.204800478056,0.20083204862748,NaN,NaN,NaN,NaN
32,7,184485,119.643304333686,119.643304333686,0.100336976639172,184485,119.641520990866,119.641520990866,0.103268627539046,NaN,NaN,NaN,NaN
32,8,202340,119.014258179302,119.014258179302,0.0865638248293258,202340,118.996352673718,118.996352673718,0.0857997027209551,NaN,NaN,NaN,NaN
32,9,118015,118.616218277338,118.616218277338,0.0759872384086024,118015,118.650213955853,118.650213955853,0.0745445632878869,NaN,NaN,NaN,NaN
34,1,249498,118.723019823806,118.723019823806,0.0684610554824527,249504,118.723820058997,118.723820058997,0.0667905441859993,NaN,NaN,NaN,NaN
34,2,211726,126.406071998715,126.406071998715,0.21451344352122,211731,126.461812394028,126.461812394028,0.212007670175234,NaN,NaN,NaN,NaN
34,3,189506,119.897475541671,119.897475541671,0.120324503313307,189506,119.883074942218,119.883074942218,0.0905416522644988,NaN,NaN,NaN,NaN
34,4,234733,134.39365151044,134.39365151044,0.382215714060089,234734,134.343801920472,134.343801920472,0.382041772613224,NaN,NaN,NaN,NaN
34,5,210585,123.826972481421,123.826972481421,0.178749483433395,210585,123.853384619037,123.853384619037,0.171994546672417,NaN,NaN,NaN,NaN
34,6,203731,121.193058493798,121.193058493798,0.138732468548425,203731,121.182652615459,121.182652615459,0.145815205286132,NaN,NaN,NaN,NaN
34,7,226119,133.763487367271,133.763487367271,0.350771629269074,226119,133.688509147838,133.688509147838,0.356529906001896,NaN,NaN,NaN,NaN
34,8,206225,119.144240514002,119.144240514002,0.107446515676812,206225,119.130546732937,119.130546732937,0.100625684276444,NaN,NaN,NaN,NaN
34,9,113206,118.695970178259,118.695970178259,0.0895112520327734,113206,118.728415455011,118.728415455011,0.087381191788346,NaN,NaN,NaN,NaN
36,1,213744,125.287030279213,125.287030279213,0.211964278793848,213744,125.296410659481,125.296410659481,0.215514505862726,NaN,NaN,NaN,NaN
36,2,226050,124.465211236452,124.465211236452,0.178004357718521,226050,124.457712895377,124.457712895377,0.17819152217091,NaN,NaN,NaN,NaN
36,3,250491,138.017030551996,141.966302633524,0.412297527520221,250491,138.078070669206,142.135408017468,0.413702804926936,NaN,NaN,NaN,NaN
36,4,234911,118.870035885931,118.870035885931,0.0631834153816395,234911,118.875007981746,118.875007981746,0.0637570675907502,NaN,NaN,NaN,NaN
36,5,205927,121.165956868211,121.165956868211,0.140356366887906,205927,121.160969664007,121.160969664007,0.139729389144926,NaN,NaN,NaN,NaN
36,6,250236,135.807709522211,135.807709522211,0.387905790420482,250236,135.812081395163,135.812081395163,0.390301966433848,NaN,NaN,NaN,NaN
36,7,210642,119.267055003276,119.267055003276,0.0768207232182274,210642,119.274323259369,119.274323259369,0.0751077693403901,NaN,NaN,NaN,NaN
36,8,192683,120.217196120052,120.217196120052,0.0947444275585446,192683,120.22321637093,120.22321637093,0.0917080276545492,NaN,NaN,NaN,NaN
36,9,107903,118.607490060517,118.607490060517,0.0709148995437114,107903,118.60937137985,118.60937137985,0.0675422993742007,NaN,NaN,NaN,NaN
38,1,283727,136.997797178273,140.744876956428,0.415765647885311,283739,136.994093163083,140.704330920595,0.414828644225241,NaN,NaN,NaN,NaN
38,2,282798,118.937471269245,118.937471269245,0.066308990868016,282813,118.93626530605,118.93626530605,0.0661496008309916,NaN,NaN,NaN,NaN
38,3,225373,125.60551175163,125.60551175163,0.179139733961435,225381,125.579307927465,125.579307927465,0.182877288444885,NaN,NaN,NaN,NaN
38,4,245958,121.334357898503,121.334357898503,0.107079791226081,245967,121.339342269491,121.339342269491,0.108468687771647,NaN,NaN,NaN,NaN
38,5,210038,124.858758891248,124.858758891248,0.174262882407411,210001,124.863300650949,124.863300650949,0.174996688259149,NaN,NaN,NaN,NaN
38,6,194062,120.486004472797,120.486004472797,0.115696762482917,194067,120.492814337316,120.492814337316,0.107688879943685,NaN,NaN,NaN,NaN
38,7,216567,119.504707550088,119.504707550088,0.0966609076271318,216576,119.503559951241,119.503559951241,0.104010364134475,NaN,NaN,NaN,NaN
38,8,208011,121.08530798852,121.08530798852,0.13579999447049,208011,121.090865386927,121.090865386927,0.136358867643794,NaN,NaN,NaN,NaN
38,9,137626,118.513137052592,118.513137052592,0.0963368882695529,137626,118.525358580501,118.525358580501,0.0966446372615942,NaN,NaN,NaN,NaN
40,1,222704,121.15466718155,121.15466718155,0.136012321809437,222704,121.15230081184,121.15230081184,0.135584430983114,NaN,NaN,NaN,NaN
40,2,231227,126.428198264044,126.428198264044,0.251747937780796,231227,126.437587305981,126.437587305981,0.251752140291118,NaN,NaN,NaN,NaN
40,3,190985,120.91032280022,120.91032280022,0.0914862551504107,190985,120.887095845223,120.887095845223,0.0896802416664427,NaN,NaN,NaN,NaN
40,4,203025,124.595690185938,124.595690185938,0.233577316937147,203025,124.614722324837,124.614722324837,0.234795832023729,NaN,NaN,NaN,NaN
40,5,216927,119.870371138678,119.870371138678,0.0954221066561934,216927,119.861322011552,119.861322011552,0.0979645762324529,NaN,NaN,NaN,NaN
40,6,143354,118.47658942199,118.47658942199,0.0798176834443596,143354,118.499386135022,118.499386135022,0.0807615044066875,NaN,NaN,NaN,NaN
40,7,103330,118.602922674925,118.602922674925,0.0729510258332112,103330,118.61257137327,118.61257137327,0.0770484941656933,NaN,NaN,NaN,NaN
40,8,157484,121.422608010973,121.422608010973,0.0671099902598652,157484,121.424652663128,121.424652663128,0.0666666454409074,NaN,NaN,NaN,NaN
40,9,65348,120.673302931995,120.673302931995,0.115094849836231,65348,120.66462630838,120.66462630838,0.124683745305183,NaN,NaN,NaN,NaN
40,10,69504,120.849864755985,120.849864755985,0.089045664878629,69504,120.846325391344,120.846325391344,0.0847061274259662,NaN,NaN,NaN,NaN
42,1,220719,121.087722398162,121.087722398162,0.126133640445091,220719,121.091183812902,121.091183812902,0.12604726937059,NaN,NaN,NaN,NaN
42,2,197715,121.201633664618,121.201633664618,0.138637840115025,197715,121.1737956149,121.1737956149,0.138839843661511,NaN,NaN,NaN,NaN
42,3,223558,120.628320167473,120.628320167473,0.129794495483931,223558,120.627823652028,120.627823652028,0.127989194641958,NaN,NaN,NaN,NaN
42,4,129108,119.212132478235,119.212132478235,0.0858557498854707,129108,119.228026148651,119.228026148651,0.09086934252373,NaN,NaN,NaN,NaN
