Frame,ID,Volume_nowarp,MeanIntensity_nowarp,Volume_warp,MeanIntensity_warp
4,19,120929,129.480166047846,120929,126.845818620844
4,20,109160,124.216095639428,109160,121.851877977281
4,21,157304,128.134459390734,157304,127.58373595077
4,22,113708,160.295273859359,113708,309.763455517642
4,23,152191,127.738585067448,152191,128.962770466059
4,24,123743,130.489959027985,123743,162.723111610354
4,25,104501,124.237969014651,104501,124.10376934192
4,26,146512,130.353063230316,146512,129.146575024571
4,27,157632,118.118319884287,157632,119.702427172148
4,28,152593,120.237861500855,152593,186.606784059557
4,29,85194,118.589724628495,85194,187.29766180717
4,30,179773,138.293125219026,179773,186.360165319597
4,31,177520,127.983883506084,177520,136.340046191978
4,32,125638,118.464867317213,125638,128.697957624286
5,1,113908,121.555553604663,113908,122.975945499877
5,2,122468,122.920518012869,122468,122.699358199693
5,3,146396,133.370372141315,146396,166.342133664854
5,4,140964,120.451966459522,140964,123.249709145597
5,5,133438,157.290374555974,133438,235.391185419446
5,6,138925,187.861140903365,138925,370.830613640453
5,7,143655,144.745926003272,143655,214.999262121054
5,8,134614,125.685552765686,134614,129.251645445496
5,9,92862,127.495789451013,92862,123.441418448881
5,10,174235,122.653473756708,174235,123.990053663156
5,11,111972,166.36769013682,111972,338.281722216268
5,12,98979,126.183675325069,98979,121.333191889189
5,13,128958,129.326315544596,128958,128.563671893175
5,14,104039,126.490642931977,104039,134.705437384058
5,15,130354,131.57106801479,130354,126.70372984335
5,16,156139,122.376324941238,156139,134.169285060107
5,17,132892,142.906487975198,132892,190.801921861361
5,18,140965,135.604575603873,140965,130.237342602774
5,19,109957,118.477904999227,109957,121.424793328301
5,20,102973,123.766997174016,102973,123.459906965904
5,21,111911,123.745029532396,111911,122.187684856717
5,22,157314,118.133179500871,157314,119.465902589725
5,23,154107,119.967204604593,154107,185.649684959152
5,24,154680,126.749754331523,154680,130.182977760538
5,25,155967,127.029410067514,155967,128.375720504979
5,26,82348,118.736399183951,82348,201.774785058532
5,27,108361,130.914600271315,108361,126.671699227582
5,28,119204,131.996929633234,119204,176.868519512768
5,29,170254,144.053408436806,170254,210.526630798689
5,30,145222,119.623087410998,145222,138.648820426657
5,31,126269,118.331593661152,126269,127.61266819251
5,32,174526,129.506990362467,174526,140.163448426022
6,1,129516,120.788080237191,129516,126.161169276383
6,2,128119,123.580819394469,128119,122.278342790687
6,3,136067,120.346263237964,136067,123.891773905502
6,4,121009,125.113322149592,121009,121.863315951706
6,5,141262,168.960406903484,141262,260.290375330945
6,6,134943,124.604655298904,134943,129.461906138147
6,7,140959,150.667612568194,140959,231.725076085954
6,8,137298,128.479832189835,137298,129.576701772786
6,9,164401,123.302826625142,164401,124.599381998893
6,10,172425,122.599188052777,172425,133.648612440191
6,11,124161,123.799719718752,124161,122.33154533227
6,12,112261,131.424448383677,112261,127.736524705819
6,13,111215,125.948370273794,111215,137.655460144765
6,14,160659,118.120148886773,160659,119.597439296896
6,15,142766,136.389819704972,142766,135.587632909796
6,16,104532,118.328224849807,104532,121.340135078254
6,17,137195,143.213375123,137195,190.087743722439
6,18,105223,123.237324539312,105223,124.887496079754
6,19,127167,143.349100002359,127167,127.343792021515
6,20,154096,127.2768858374,154096,132.697370470356
6,21,153939,120.360597379481,153939,188.43030680984
6,22,89778,129.931029873688,89778,123.9583194101
6,23,123221,132.742438383068,123221,182.693558727814
6,24,113753,182.844900793825,113753,383.612458572521
6,25,130445,118.376457510828,130445,127.873962206294
6,26,92603,134.224441972722,92603,146.308791291859
6,27,160483,125.638528691512,160483,129.401668712574
6,28,81132,118.901715722526,81132,206.716597643347
6,29,133397,120.471202500806,133397,155.945575987466
6,30,154741,151.454262283428,154741,216.359839990694
6,31,74926,176.284053599552,74926,212.903531484398
6,32,182006,132.469440567893,182006,145.96567146138
7,1,126517,130.80715635053,126517,128.303160840045
7,2,142223,124.718751538078,142223,131.457767027837
7,3,106291,126.044886208616,106291,121.536762284671
7,4,155940,117.923919456201,155940,119.968808516096
7,5,112883,123.571131171213,112883,125.428806817678
7,6,138369,128.11643503964,138369,129.16886007704
7,7,129033,123.493377663078,129033,123.258523013493
7,8,168491,122.743885430082,168491,134.690731255675
7,9,137258,156.855199696921,137258,129.118055049615
7,10,121876,124.514506547639,121876,122.733319111228
7,11,156144,130.030939389282,156144,139.542140588175
7,12,169099,123.887935469754,169099,126.321503971047
7,13,125301,120.231729994174,125301,126.002019137916
7,14,139210,131.84318655269,139210,140.794332303714
7,15,138449,148.529834090532,138449,193.410490505529
7,16,135384,120.320613957336,135384,125.217396442711
7,17,148365,121.51850503825,148365,198.014666531864
7,18,106360,118.30817976683,106360,121.073909364423
7,19,132828,118.432868069985,132828,130.79243081278
7,20,72574,143.116157301513,72574,170.342009535095
7,21,167645,161.870518058994,167645,254.879053953294
7,22,87966,148.076279471614,87966,124.953504763204
7,23,108601,126.181793906133,108601,141.670408191453
7,24,170053,125.525277413512,170053,129.727867194345
7,25,140292,121.09173723377,140292,189.515902546118
7,26,133429,181.435594960616,133429,297.478763986839
7,27,122871,184.250970530068,122871,408.299753399907
7,28,125538,132.992862718858,125538,185.926404753939
7,29,145418,135.889298436232,145418,146.575891567756
7,30,81151,118.720533326761,81151,204.293539204692
7,31,65027,195.697018161687,65027,236.119627231765
7,32,177781,135.245391802274,177781,157.040859259426
8,1,136629,148.932971770268,136629,130.259286095924
8,2,143663,132.057669685305,143663,159.497650752107
8,3,160883,124.699172690713,160883,130.658093148437
8,4,152233,124.073683104189,152233,124.375417944861
8,5,59344,132.582636829334,59344,150.873668778647
8,6,168209,123.364897240932,168209,138.949758930854
8,7,121770,124.084084749938,121770,126.318403547672
8,8,145281,125.870588721168,145281,134.467053503211
8,9,142936,130.898185201769,142936,140.234748418873
8,10,132137,131.593421978704,132137,128.954781779517
8,11,105505,126.206957016255,105505,123.402066252784
8,12,142277,129.176275856252,142277,130.177435565833
8,13,114025,118.191229993422,114025,121.038745889059
8,14,126416,120.038230920137,126416,125.931219149475
8,15,140701,122.218349549754,140701,238.188861486414
8,16,221114,143.241757645378,221114,164.448809211538
8,17,52381,168.01342089689,52381,371.912869170119
8,18,137189,153.30874195453,137189,212.147650321819
8,19,130710,120.312852880422,130710,124.659957157065
8,20,155036,117.918780154287,155036,119.888954823396
8,21,137199,166.909999344019,137199,317.568714057683
8,22,95146,163.889201858197,95146,125.594791163055
8,23,122670,124.549775821309,122670,123.118390804598
8,24,120713,131.192307373688,120713,189.914383703495
8,25,123111,122.961433178189,123111,217.956738228103
8,26,111503,130.116472202542,111503,152.487843376411
8,27,47888,131.806381556966,47888,158.422402271968
8,28,127297,118.379576894978,127297,133.452170907406
8,29,173306,126.699462222889,173306,131.998436291877
8,30,131734,194.397399304659,131734,332.616689692866
8,31,143595,174.220620495143,143595,305.697503394965
8,32,96057,118.620225491115,96057,191.44020737687
8,33,40741,167.677965685673,40741,382.300974448344
8,34,61337,156.230578606714,61337,179.062034334904
9,1,92704,147.931232740766,92704,126.331668536417
9,2,120136,124.954185256709,120136,127.035601318506
9,3,73334,192.194193689148,73334,526.707011754439
9,4,153787,125.688530239877,153787,155.119346888879
9,5,139369,119.644311145233,139369,126.49251268216
9,6,138847,138.297269656528,138847,131.655167198427
9,7,128738,132.869067408224,128738,132.916473768429
9,8,146172,138.566620146129,146172,198.494308075418
9,9,145602,126.335057210753,145602,138.990316067087
9,10,166012,127.730790545262,166012,146.483657807869
9,11,155079,138.417980513158,155079,151.163110414692
9,12,143030,123.385730266378,143030,286.72988883451
9,13,129315,142.398832308704,129315,125.705239144724
9,14,143702,128.681618905791,143702,130.92394677875
9,15,123163,125.337357810381,123163,123.375542979629
9,16,156733,128.60008421966,156733,217.317469837239
9,17,36800,153.020869565217,36800,206.661902173913
9,18,38247,134.114231181531,38247,193.465003791147
9,19,138667,120.333006411042,138667,124.8703873308
9,20,169973,118.087296217635,169973,120.114282856689
9,21,102790,126.159120537017,102790,123.365444109349
9,22,71706,135.720302345689,71706,197.570998242825
9,23,104572,118.170581035076,104572,120.930727154496
9,24,173862,162.345918026941,173862,167.849489825264
9,25,71211,146.744632149527,71211,517.821544424316
9,26,67843,135.41963061775,67843,224.865675161771
9,27,118854,132.767092399078,118854,196.998636983189
9,28,134419,168.435422075748,134419,262.108526324404
9,29,109925,134.989538321583,109925,184.851844439391
9,30,128065,204.854808105259,128065,373.702463592707
9,31,174849,126.029785700805,174849,136.09851357457
9,32,66177,172.385496471584,66177,189.501125768772
9,33,177388,144.921257356755,177388,171.453294473132
9,34,91433,118.42747148185,91433,192.013966510997
9,35,126870,118.357145109167,126870,135.72065106014
10,1,86824,131.680030867041,86824,143.142575785497
10,2,136865,131.052767325467,136865,186.148262886786
10,3,111295,126.220000898513,111295,129.607879958668
10,4,151322,127.985646502161,151322,144.022283607142
10,5,123933,119.796317365028,123933,125.146288720518
10,6,143414,133.138647551843,143414,134.543078081638
10,7,154438,128.426669602041,154438,132.172120851086
10,8,103520,118.118469860896,103520,121.233220633694
10,9,161563,134.106200058182,161563,176.328348693698
10,10,149983,118.310761886347,149983,121.74469773241
10,11,85336,127.833845036093,85336,129.927228836599
10,12,133889,134.821262388994,133889,136.629977070558
10,13,102204,152.758346052992,102204,129.229609408634
10,14,59236,136.321037882369,59236,178.184988858127
10,15,53295,176.728867623604,53295,201.190055352284
10,16,159328,142.806361719221,159328,178.416298453505
10,17,140733,120.555214484165,140733,125.76687770459
10,18,105955,144.002368930206,105955,180.317757538578
10,19,134590,192.305713648859,134590,320.995802065532
10,20,113760,126.915330520394,113760,122.571246483826
10,21,62600,130.24231629393,62600,291.053338658147
10,22,147645,126.18600020319,147645,330.03050560466
10,23,75446,135.113538159743,75446,128.35143016197
10,24,49987,158.83003580931,49987,232.218776881989
10,25,129502,154.594523636701,129502,127.505467097033
10,26,178355,126.331737265566,178355,140.312982534832
10,27,149313,153.040545699303,149313,243.025315947037
10,28,131585,212.084705703538,131585,403.918334156629
10,29,125038,135.59691453798,125038,209.453166237464
10,30,119947,126.287718742445,119947,123.875595054482
10,31,109952,153.051095023283,109952,246.60998435681
10,32,59664,155.922868061142,59664,341.187717886833
10,33,69023,134.462512495835,69023,222.861553395245
10,34,134267,145.616301846321,134267,157.10330907818
10,35,125003,118.417621977073,125003,140.972008671792
10,36,103318,118.827251785749,103318,193.309626589752
11,1,76559,136.453806867906,76559,147.721874632636
11,2,72060,158.443005828476,72060,346.546905356647
11,3,127303,119.976143531574,127303,125.933599365294
11,4,149497,130.589750964902,149497,137.710750048496
11,5,150556,131.219652488111,150556,152.962346236616
11,6,75328,167.123659197111,75328,133.051985981308
11,7,166084,118.246989475205,166084,121.239896678789
11,8,101693,126.720914910564,101693,123.570147404443
11,9,167439,142.388368301292,167439,207.998942898608
11,10,74563,119.881898528761,74563,135.814224213082
11,11,49751,135.587606279271,49751,182.619585535969
11,12,149678,146.554182979463,149678,207.071333128449
11,13,71127,155.266706032871,71127,126.989680430779
11,14,148555,141.804065834203,148555,215.534556224967
11,15,79078,119.85186777612,79078,123.266268747313
11,16,161346,130.673602072565,161346,133.47376445651
11,17,112783,129.578659904418,112783,130.206538219412
11,18,107548,118.143759065719,107548,121.299661546472
11,19,150018,159.162653814876,150018,286.987201535816
11,20,139435,129.657266826837,139435,397.001613655108
11,21,135297,133.335979363918,135297,140.13813314412
11,22,54258,180.503262191751,54258,467.271370120535
11,23,62489,129.572532765767,62489,123.569940309494
11,24,134437,197.82544240053,134437,380.838563788243
11,25,97500,130.396041025641,97500,127.696697435897
11,26,130768,147.722462682002,130768,244.410054447571
11,27,112921,129.487934042384,112921,123.401537357976
11,28,60420,130.191327375041,60420,219.574280039722
11,29,173540,129.53486804195,173540,145.131560447159
11,30,136707,150.738140695063,136707,128.285705925812
11,31,145472,120.064046689397,145472,126.243558897932
11,32,122855,118.862040616987,122855,162.439444874039
11,33,44193,126.994320367479,44193,156.086642680968
11,34,99427,119.331137417402,99427,202.390879740915
11,35,102717,180.193843278133,102717,323.356270140288
11,36,100758,155.02055419917,100758,190.777367553941
11,37,133953,180.612222197338,133953,215.780967951446
12,1,52257,125.811451097461,52257,150.569091222229
12,2,56552,133.292208940444,56552,147.233572641109
12,3,57309,157.709382470467,57309,276.643546388874
12,4,115504,175.829018908436,115504,207.037314725031
12,5,55831,146.851981873869,55831,355.111819598431
12,6,152438,136.351362521156,152438,171.88608483449
12,7,135495,124.096165910181,135495,133.257131259456
12,8,85304,119.068015567851,85304,124.593090593642
12,9,140631,118.494528233462,140631,120.943668181269
12,10,92477,154.039782864929,92477,124.022957059593
12,11,136692,133.988616744213,136692,145.276278055775
12,12,77449,163.699802450645,77449,124.817221655541
12,13,163537,147.572549331344,163537,237.731516415245
12,14,143251,128.88866395348,143251,135.887330629455
12,15,61950,139.049604519774,61950,206.194463276836
12,16,150620,149.935745584916,150620,240.342484397822
12,17,116044,131.119885560649,116044,125.132449760436
12,18,74422,128.245854720378,74422,215.25520679369
12,19,165269,164.80293945023,165269,315.591780672721
12,20,159802,132.930908248958,159802,135.63958523673
12,21,79473,172.118782479584,79473,548.621506675223
12,22,124376,132.201365215154,124376,124.692456744066
12,23,185621,153.383237887954,185621,233.325124851175
12,24,79715,131.810299190867,79715,122.989399736561
12,25,75272,133.715764161973,75272,176.739544584972
12,26,112345,124.371854555165,112345,131.14370911033
12,27,128699,163.156232760161,128699,301.534153334525
12,28,153560,120.3806655379,153560,127.163857775462
12,29,109177,118.20350440111,109177,121.530377277265
12,30,130987,133.754731385557,130987,405.48819348485
12,31,72338,195.949763609721,72338,525.032306671459
12,32,133222,158.434672951915,133222,132.239615078591
12,33,131464,210.795723544088,131464,435.896032373882
12,34,176907,134.443051999073,176907,148.617980068624
12,35,111238,196.87645408943,111238,391.353862888581
12,36,111309,133.602727542247,111309,130.836212705172
12,37,129927,119.837177799841,129927,203.659547284244
12,38,100994,119.879072024081,100994,220.356724161831
12,39,84473,118.402258709884,84473,121.401939081127
13,1,114176,147.457372827915,114176,251.164395319507
13,2,88597,133.359323679131,88597,184.86815580663
13,3,73764,134.932419608481,73764,376.860568841169
13,4,153344,148.937793457846,153344,209.289010329716
13,5,95662,135.390886663461,95662,123.203037778846
13,6,156983,161.874304861036,156983,264.958269366747
13,7,162072,119.041574115208,162072,122.125863813614
13,8,132226,160.036951885408,132226,363.369889431731
13,9,140040,156.346536703799,140040,131.759054555841
13,10,116104,130.821694343003,116104,124.09703369393
13,11,135687,145.0834420394,135687,132.854849764532
13,12,165232,135.203441222039,165232,140.010288563959
13,13,149572,128.610822881288,149572,137.606905035702
13,14,150634,137.479041916168,150634,152.530590703294
13,15,93426,171.526598591399,93426,209.339305974782
13,16,87809,119.515903836737,87809,126.850231753009
13,17,82815,168.173314013162,82815,123.669419791101
13,18,79708,131.254391027249,79708,174.958435790636
13,19,200509,165.990135106155,200509,260.57682198804
13,20,159109,238.933875519298,159109,446.117196387382
13,21,184345,138.723247172421,184345,154.487119260083
13,22,166498,167.072132998595,166498,238.618680104266
13,23,155999,120.693824960416,155999,127.938307296842
13,24,88317,146.804907322486,88317,293.410951458949
13,25,112288,221.337382445141,112288,468.470130379025
13,26,151533,142.856209538516,151533,172.082767449994
13,27,88366,165.468902066406,88366,404.933356720911
13,28,75387,148.594664862642,75387,126.525859896269
13,29,110388,136.695646265898,110388,132.321683516324
13,30,72674,140.332292154003,72674,363.562745961417
13,31,80733,141.974310381133,80733,342.406029752394
13,32,123061,122.474983951049,123061,127.109230381681
13,33,75931,126.632403102817,75931,122.819467674599
13,34,99584,119.91315874036,99584,227.061917577121
13,35,121586,118.527947296564,121586,122.257167766026
13,36,134205,121.80750344622,134205,259.02336723669
13,37,130036,136.551977913808,130036,128.683280014765
13,38,75871,175.517325460321,75871,439.110714238642
13,39,80811,117.735753795894,80811,119.972825481679
14,1,72477,209.035404335168,72477,262.669936669564
14,2,145495,129.072909721984,145495,139.288649094471
14,3,169156,139.914676393388,169156,146.259328667029
14,4,100633,121.064611012292,100633,121.864269176115
14,5,50369,168.997776410094,50369,246.867319184419
14,6,94777,123.073625457653,94777,127.320974498032
14,7,59919,164.55583370884,59919,239.025217376792
14,8,110397,170.329148437005,110397,242.918485103762
14,9,143489,160.162458446292,143489,276.919352702995
14,10,102175,125.029028627355,102175,315.589498409591
14,11,102411,167.661852730664,102411,210.840544472762
14,12,93756,134.592388753786,93756,178.094521950595
14,13,152029,119.324918272172,152029,122.497898427274
14,14,86650,127.564939411425,86650,128.462712060012
14,15,88381,117.472578947964,88381,119.599076724635
14,16,85033,155.456093516635,85033,122.622652382016
14,17,147742,140.580078785992,147742,165.779243546182
14,18,83575,119.87656595872,83575,127.689189350882
14,19,108747,121.563408645756,108747,126.273368460739
14,20,169615,143.021354243434,169615,174.428989181381
14,21,87886,122.847108754523,87886,129.552340532053
14,22,111570,118.367634668818,111570,123.239553643453
14,23,152941,120.812973630354,152941,128.975500356347
14,24,123313,128.128672564936,123313,122.704929731658
14,25,121183,256.591361824678,121183,531.173836264162
14,26,137162,123.656442746533,137162,314.379070004812
14,27,87623,159.839357246385,87623,128.430389281353
14,28,125050,178.866909236305,125050,444.271907237105
14,29,82824,120.387641263402,82824,121.318289384719
14,30,92331,173.087814493507,92331,204.162296520129
14,31,134626,157.264220878582,134626,180.222861854322
14,32,134069,136.3800058179,134069,126.612572630511
14,33,94140,120.469895899724,94140,281.494476311876
14,34,126856,144.856837674213,126856,131.607287002586
14,35,83030,127.800710586535,83030,163.124605564254
14,36,68252,124.701356736799,68252,315.751113520483
14,37,144627,128.220830135452,144627,136.071113969038
14,38,109772,137.647314433553,109772,135.257060088183
14,39,120079,187.579451860858,120079,276.451386170771
14,40,66902,123.183910794894,66902,129.532226241368
15,1,69078,161.492718376328,69078,362.231405078317
15,2,61895,178.750787624202,61895,411.776767105582
15,3,78081,171.600466182554,78081,436.736350712721
15,4,100961,119.259684432603,100961,121.643812957479
15,5,150885,187.016403220996,150885,347.205441230076
15,6,165008,141.741830699118,165008,154.461056433627
15,7,57445,145.784123944643,57445,191.305822961093
15,8,79602,201.163086354614,79602,492.579432677571
15,9,119583,121.446969887024,119583,126.71436575433
15,10,90695,120.931661061801,90695,129.702773030487
15,11,117510,121.700697812952,117510,121.630695259978
15,12,136250,129.383141284404,136250,141.738532110092
15,13,93570,161.224943892273,93570,123.041626589719
15,14,155712,147.08806000822,155712,189.248728421702
15,15,90959,220.558570344881,90959,256.437878604646
15,16,106260,161.584236777715,106260,212.804037267081
15,17,135450,223.257585825028,135450,523.563669250646
15,18,107857,122.433815144126,107857,125.45712378427
15,19,84849,121.300309962404,84849,126.102829732819
15,20,174413,156.33554264877,174413,208.243319018651
15,21,116404,118.639986598399,116404,126.106413868939
15,22,90246,135.748432063471,90246,126.518083903996
15,23,152176,125.892414046893,152176,133.324663547471
15,24,82047,122.706070910576,82047,125.163455092813
15,25,132344,143.968211630297,132344,131.937994922324
15,26,144225,138.136924943664,144225,127.782769977466
15,27,157224,125.212435760444,157224,288.469514832341
15,28,123108,242.396383663125,123108,431.379195503135
15,29,85435,120.041317961023,85435,120.673459355065
15,30,123638,137.440430935473,123638,137.886475031948
15,31,142959,191.846921145223,142959,221.850446631552
15,32,85075,119.979230091096,85075,121.422474287393
15,33,151711,119.080659938963,151711,122.745219529237
15,34,121669,122.191700433142,121669,326.743402181328
15,35,82198,153.154796953697,82198,124.430010462542
15,36,128368,128.913280568366,128368,122.864475570236
15,37,143961,133.198491258049,143961,156.647404505387
15,38,77586,117.562395277499,77586,119.481697728972
15,39,54853,168.507665943522,54853,193.614770386305
15,40,56046,181.690646968562,56046,269.125860899975
15,41,63423,120.049351181748,63423,124.810415779764
15,42,82201,117.282417488838,82201,122.705648349777
16,1,65691,188.222389672862,65691,804.080391530042
16,2,80945,174.220557168448,80945,657.164939156217
16,3,100216,139.152261115989,100216,191.806927037599
16,4,43188,223.20223210151,43188,276.174886542558
16,5,144734,133.024223748394,144734,125.289399864579
16,6,160632,153.662744658599,160632,168.375759499975
16,7,99360,120.834510869565,99360,120.533735909823
16,8,113607,122.336141258901,113607,121.502750710784
16,9,89410,122.428240688961,89410,127.791634045409
16,10,86211,160.981150897217,86211,123.985581886302
16,11,157976,221.5929698182,157976,400.796348812478
16,12,132954,128.284903049175,132954,147.956278111226
16,13,123694,121.99562630362,123694,128.712799327372
16,14,109969,119.214123980394,109969,120.333175713156
16,15,134181,212.821986719431,134181,591.221014897787
16,16,134240,128.96731227652,134240,122.988662097735
16,17,49138,245.427896943303,49138,280.459847775652
16,18,147232,136.923100956314,147232,178.591386383395
16,19,158047,120.59955582833,158047,123.885135434396
16,20,111072,122.0041684673,111072,125.158104652838
16,21,190613,179.004081568413,190613,239.927171808848
16,22,79475,119.659918213275,79475,124.753998112614
16,23,87776,170.469593055049,87776,223.709168793292
16,24,126502,142.182107792762,126502,131.641649934388
16,25,112279,119.432565306068,112279,130.197980031885
16,26,89638,150.797764341016,89638,125.181574778554
16,27,148676,141.016478786085,148676,143.749744410665
16,28,74336,117.917509685751,74336,122.874529164873
16,29,114659,172.500955005713,114659,137.876067295197
16,30,116027,134.431089315418,116027,228.110577710361
16,31,82065,151.450240662889,82065,250.382501675501
16,32,66590,160.929493918006,66590,308.304610301847
16,33,64283,193.831479551359,64283,304.25253955167
16,34,51786,221.560981732515,51786,250.792183215541
16,35,57710,149.703656212095,57710,287.172916305666
16,36,64490,189.058381144363,64490,238.345743526128
16,37,84667,119.916354660021,84667,120.861020232204
16,38,124485,123.916263003575,124485,397.183018034301
16,39,88584,135.777917005328,88584,122.208051115326
16,40,144239,158.639265385922,144239,229.464479093726
16,41,83192,117.665100009616,83192,119.531132801231
16,42,36524,259.568913591063,36524,363.971580330741
16,43,90909,117.215919215919,90909,120.603185603186
16,44,75267,137.928268696773,75267,244.502079264485
16,45,82507,119.627134667362,82507,121.847685650914
17,1,145181,127.85948574538,145181,155.687775948643
17,2,123139,122.609311428548,123139,129.348394903321
17,3,68678,142.260112408632,68678,354.951658464137
17,4,111142,120.482913749978,111142,120.55344514225
17,5,83191,120.871344255989,83191,130.210070800928
17,6,119762,119.216629648803,119762,119.422170638433
