Frame,ID,Volume_nowarp,MeanIntensity_nowarp,GMMIntensity_nowarp,Bimodality_nowarp,Volume_rigid,MeanIntensity_rigid,GMMIntensity_rigid,Bimodality_rigid
40,1,177661,119.884544159945,119.884544159945,0.112636873339454,177661,120.117003731826,120.117003731826,0.115551213685008
40,2,155459,139.37332029667,152.229725367009,0.652333558025222,155459,150.14329180041,160.063280546602,0.511943176776976
40,3,162537,121.520712207067,121.520712207067,0.163155863833424,162537,122.391000203031,122.391000203031,0.209482026544751
40,4,122270,120.791232518197,120.791232518197,0.231590456294867,122270,121.996147869469,121.996147869469,0.249108382575221
40,5,140933,118.728310615683,118.728310615683,0.0736010418358907,140933,119.050364357532,119.050364357532,0.0776051971416226
40,6,167388,129.585095705785,135.442111079824,0.560564416178358,167388,135.520043252802,137.820039962125,0.406652911599724
40,7,152165,120.901757960109,120.901757960109,0.185885139298239,152165,122.017737324615,122.017737324615,0.189225625208169
40,8,150060,126.167979474877,126.167979474877,0.377522741819444,150060,128.560968945755,128.560968945755,0.317839303202202
40,9,143031,119.999804238242,119.999804238242,0.153161510985759,143031,120.013549510246,120.013549510246,0.182922661269674
40,10,160329,124.60047776759,124.60047776759,0.375087117190716,160329,126.983271897161,126.983271897161,0.323818605344988
40,11,159128,123.790407722085,123.790407722085,0.269255464666517,159128,124.369306470263,124.369306470263,0.305291884820672
40,12,128962,137.97841999969,148.967486272109,0.620217510649203,128962,148.81495324204,148.81495324204,0.484428444729377
40,13,122395,125.079178071,128.154903558545,0.491339112675726,122395,128.987687405531,128.987687405531,0.349642144363155
40,14,136623,121.378201327741,121.378201327741,0.246511999562641,136623,123.202967289549,123.202967289549,0.196191717786203
40,15,153615,123.413891872538,123.413891872538,0.226602026260411,153615,124.263763304365,124.263763304365,0.190152580802765
40,16,126508,121.521342523793,121.521342523793,0.136633423989679,126508,122.137627659911,122.137627659911,0.126170866043492
44,1,165963,135.136801576255,144.350040471935,0.614452461238558,165963,143.712592565813,150.155287769159,0.485644889142641
44,2,190543,119.689660601544,119.689660601544,0.128770444566776,190543,119.941687703038,119.941687703038,0.121589868636942
44,3,146268,122.79097273498,122.79097273498,0.305631468032721,146268,125.097075231766,125.097075231766,0.286999493240135
44,4,179408,125.053308659592,125.053308659592,0.319210366382943,179408,126.968000312138,126.968000312138,0.287540319001264
44,5,154746,128.87808408618,132.940720997668,0.490890279950324,154746,134.012375117935,134.012375117935,0.371058288312497
44,6,159100,120.453727215588,120.453727215588,0.127472755306591,159100,120.395487115022,120.395487115022,0.167358793451348
44,7,184798,136.036856459486,145.167409827314,0.597340339188124,184798,144.507678654531,149.163614240089,0.435828434330547
44,8,143124,136.138285682345,145.572039972585,0.601036527250184,143124,145.073691344568,151.943394753796,0.4608558804102
44,9,171257,123.096323070006,123.096323070006,0.259043853156276,171257,124.375984631285,124.375984631285,0.270041399818414
44,10,126364,124.358796809218,126.986848163356,0.463873867905928,126364,128.171385837739,128.171385837739,0.330317916084752
44,11,153973,128.317295889539,132.062406874285,0.493449331174474,153973,131.907827995817,131.907827995817,0.391975894199192
44,12,110566,124.476231391205,124.476231391205,0.369222976180074,110566,127.15216250927,127.15216250927,0.202699680251959
44,13,142366,119.019232120029,119.019232120029,0.101844054172463,142366,119.299369231418,119.299369231418,0.127836298894173
44,14,123767,123.786057672885,123.786057672885,0.200684595633092,123767,125.262727544499,125.262727544499,0.23339643345108
44,15,143343,121.396489539078,121.396489539078,0.231112867853159,143343,123.22204781538,123.22204781538,0.239170993813745
44,16,196203,133.349230134096,139.407209694799,0.53315207017596,196203,137.718398801242,141.908396191374,0.429983885191729
48,1,205158,128.914251454976,131.835776929697,0.445429714838215,205158,132.298355413876,132.298355413876,0.371552377979232
48,2,178875,132.950306079665,141.078267141661,0.595761290509333,178875,141.466510132774,146.359851875184,0.457479911099994
48,3,214402,120.479090680124,120.479090680124,0.19509367107064,214402,120.909865579612,120.909865579612,0.228768375573334
48,4,163499,137.412791515544,145.702964617383,0.570992766264434,163499,147.07753564242,152.308880815522,0.449025079901435
48,5,194936,149.000902860426,164.312273483053,0.637774334436783,194936,162.895724750687,171.759317537024,0.476210592664954
48,6,185973,127.258784877375,127.258784877375,0.537848447407006,185973,132.007377415001,134.255761078631,0.420982159036097
48,7,205810,145.24011952772,145.24011952772,0.653003851748993,205810,156.873135416161,164.863544979558,0.463308248326111
48,8,139746,124.308166244472,124.308166244472,0.526123583736303,139746,129.068452764301,130.736837578048,0.401727271623105
48,9,144376,121.936651521028,121.936651521028,0.266517459375507,144376,124.381386102953,124.381386102953,0.290262394503683
48,10,160717,120.412569921041,120.412569921041,0.151992918748417,160717,120.579235550688,120.579235550688,0.179216041268423
48,11,162763,134.924552877497,134.924552877497,0.657540244066181,162763,145.00465093418,151.861899915068,0.491331361698508
48,12,115976,135.628905980548,145.529490466075,0.633251667268402,115976,144.851710698765,150.008748048884,0.469398375551349
48,13,142002,126.1047590879,129.300831882596,0.469312808796824,142002,131.095139505077,131.095139505077,0.381142668074982
48,14,170151,122.267820935522,122.267820935522,0.170455116884843,170151,121.903473973118,121.903473973118,0.188890003981101
48,15,132004,129.893692615375,134.748589815069,0.515102174892317,132004,135.553801399958,135.553801399958,0.365835090847282
48,16,162407,127.590380956486,131.466763987769,0.49027021200993,162407,131.748797773495,131.748797773495,0.396439187448617
52,1,233529,123.224053543671,123.224053543671,0.315178910919213,233529,125.135931725824,125.135931725824,0.301106277273109
52,2,206871,159.733452248019,180.048696046128,0.658879367927689,206871,176.025803520068,194.182084076782,0.507308051051415
52,3,190105,140.141174614029,151.48051731316,0.621665906063119,190105,152.023045159254,158.369895529738,0.468798507606783
52,4,178324,146.812195778471,160.367143490356,0.615910076969184,178324,161.654796886566,170.724729713762,0.458212263396183
52,5,189733,123.430494431649,123.430494431649,0.327897180800517,189733,123.902995261763,123.902995261763,0.310075354165636
52,6,198823,141.807914577287,151.452121792152,0.567627321025309,198823,150.038914008943,154.215854700031,0.422648841404517
52,7,177774,140.532125057657,152.535631035946,0.63927469001385,177774,150.474686962098,158.876721965571,0.489436065106779
52,8,196593,128.851647820624,133.676769245788,0.539224402015535,196593,132.946239184508,135.80294629789,0.435827854571688
52,9,148594,129.357867747015,134.751611558526,0.558985441783552,148594,135.626963403637,138.75476159784,0.433683064289808
52,10,154017,140.468759942084,151.127185100885,0.577558327225547,154017,152.50841790192,157.187425244683,0.431069468208544
52,11,116863,157.281543345627,157.281543345627,0.686844909881012,116863,176.819575057974,192.580513507758,0.475869386875079
52,12,184624,137.887154432793,146.650176805257,0.587410562717254,184624,146.056439032845,152.355746859168,0.471233633625261
52,13,218398,155.760098535701,173.337466896079,0.647727597663444,218398,170.431537834596,181.320579514375,0.480571746861455
52,14,137384,128.428070226518,132.059443758502,0.501387904352807,137384,134.91277732487,134.91277732487,0.387148394693796
52,15,141722,143.315011078026,154.304968491698,0.599695986710715,141722,155.548376398865,160.101120732069,0.415949679513786
52,16,162885,126.622267243761,126.622267243761,0.295649419018653,162885,128.355637412899,128.355637412899,0.335300304835498
56,1,207794,154.772279276591,171.75533460298,0.627535426193963,207794,170.644470003946,184.886474965651,0.466568566222241
56,2,196006,159.658240053876,177.311514605497,0.610095196856647,196006,175.678469026458,183.946769225771,0.427277952225478
56,3,168889,138.426883929682,138.426883929682,0.658343411471488,168889,150.237783396195,150.237783396195,0.50992014648054
56,4,198690,152.567638029091,169.254140015315,0.633948167680796,198690,172.267215259953,182.801106166118,0.463190476874708
56,5,188612,130.770046444553,130.770046444553,0.397868310579109,188612,132.336129196446,132.336129196446,0.382789503271761
56,6,195776,133.329580745342,133.329580745342,0.630509427082976,195776,141.91501511932,147.377261209132,0.467875294898423
56,7,202758,147.759945353574,161.385186988117,0.595232315832725,202758,161.17970684264,167.17658399789,0.440298494766896
56,8,112308,133.937065925847,133.937065925847,0.246445187675212,112308,133.644985219219,133.644985219219,0.27023840348622
56,9,179853,149.52525117735,169.375003876989,0.689645161119352,179853,166.473330998093,179.624171950583,0.508876981272347
56,10,137205,174.090827593747,174.090827593747,0.715352400415452,137205,204.777734047593,219.56761351454,0.47048942246764
56,11,153253,160.144245137126,182.109131563129,0.678955593686774,153253,185.581874416814,198.848559396055,0.455767951043963
56,12,146005,138.289058593884,147.212480216087,0.587870501282278,146005,153.52855039211,157.772214525091,0.415150779147268
56,13,164111,134.802316724656,134.802316724656,0.554494508807313,164111,140.677852185411,143.422406336806,0.401119156959746
56,14,120657,135.329496009349,135.329496009349,0.32874506033576,120657,133.510621016601,133.510621016601,0.299260239417809
56,15,157306,157.634235184926,179.771350499479,0.658316501325415,157306,182.525803211575,192.291774484375,0.457616169476539
