Frame,ID,Volume_nowarp,MeanIntensity_nowarp,GMMIntensity_nowarp,Bimodality_nowarp,Volume_rigid,MeanIntensity_rigid,GMMIntensity_rigid,Bimodality_rigid
24,1,231670,119.642521690335,118.244182841006,0.461574708982477,231670,122.833983683688,120.038913971211,0.576140165044409
24,2,303697,124.283562234727,121.649021087419,0.569182160933704,303697,131.02419516821,133.995292479649,0.43435226444265
24,3,84732,124.224991738658,124.224991738658,0.360877021572597,84732,127.843506585469,129.883668059678,0.41256595966421
24,4,167385,122.557959195866,122.557959195866,0.252374421195675,167385,120.860560982167,120.860560982167,0.200389093726615
24,5,74593,119.312214282842,118.360833988629,0.447790246194946,74593,125.957596557318,125.957596557318,0.344172861336356
24,6,100252,119.165423133703,118.191749015872,0.505474269645579,100252,134.095728763516,139.042022385594,0.479995645778439
24,7,86720,121.629208948339,121.629208948339,0.226099130867669,86720,126.486381457565,126.486381457565,0.32759529851886
24,8,154266,122.431157870172,122.431157870172,0.182544098218074,154266,120.485829670828,120.485829670828,0.162596776917171
24,9,80537,120.662080782746,118.399597928959,0.51839516949775,80537,127.296050262612,127.296050262612,0.333874666363591
24,10,49038,117.786553285207,117.786553285207,0.0793251703053398,49038,121.728924507525,121.728924507525,0.22025017459585
24,11,59242,118.373417507849,118.373417507849,0.330199792648831,59242,131.093700415246,134.253814191064,0.441625109612822
24,12,52733,124.831813096164,124.831813096164,0.134624289564611,52733,121.08173250147,121.08173250147,0.110532311034008
24,13,52255,123.188919720601,121.562443194167,0.437794156026968,52255,121.071954836858,121.071954836858,0.100505639920422
24,14,49840,121.451725521669,121.451725521669,0.27748108440492,49840,120.260373194222,120.260373194222,0.214922867375459
28,1,448445,122.240234588411,120.178673021448,0.46490581708244,448445,120.285125266198,118.501155076472,0.541357030007913
28,2,125932,119.238017342693,117.870253093304,0.692874823856407,125932,137.299026458724,144.145447150636,0.500995613271087
28,3,86873,124.668493087611,123.089936955302,0.407250977707972,86873,134.407088508512,139.082507137979,0.477931103799731
28,4,125482,125.690481503323,123.025880336679,0.688883361734719,125482,145.072600054191,151.346933336381,0.445480875579724
28,5,140527,122.874949298,120.249485980377,0.73758027763279,140527,152.444405701395,161.754378958784,0.50727920335027
28,6,124899,127.047742576001,123.577424518085,0.623540795494875,124899,156.411484479459,164.193101869076,0.469232654987569
28,7,141605,122.901500653226,122.901500653226,0.520120516528134,141605,135.583185621977,138.364052403542,0.411512063176959
28,8,117571,136.455860713952,125.307699820627,0.742409874630679,117571,135.427392809451,138.561131891826,0.405302216637504
28,9,135827,121.388972737379,121.388972737379,0.268306736952135,135827,126.569047391167,126.569047391167,0.314826980086574
28,10,85248,119.608295795796,119.608295795796,0.214501467217281,85248,122.564071884384,122.564071884384,0.215715796502621
28,11,99618,121.924190407356,119.680669882997,0.681121401820259,99618,144.523961533056,153.786477068971,0.51655276423647
28,12,137924,126.363366781706,123.391149799491,0.520895286342061,137924,141.048475972275,144.747794705486,0.432449466000534
